ContentNormalizedHash,PostId,PostTypeId,ParentId,RootDomain,CompleteDomain,Url
-1151016766288813810,12248891,1,12248891,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/yypEH.jpg
-1851527442523412466,44016766,1,44016766,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/2pvY5.png
5586944348151920656,39143045,1,39143045,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/mElkv.jpg
5586944348151920656,39143045,1,39143045,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/KCgi1.jpg
5586944348151920656,39143045,1,39143045,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/L2Fc1.jpg
641241605970420242,36517035,1,36517035,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Qul5t.png
641241605970420242,47475462,1,47475462,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/yn5nF.png
1966019011790069011,46413537,1,46413537,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/6wDqj.jpg
1966019011790069011,40571122,1,40571122,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/ge8GR.png
1966019011790069011,46413537,1,46413537,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/4ABCW.png
1966019011790069011,46413537,1,46413537,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/OiFYV.png
3871067916708969491,40868466,1,40868466,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/0koNB.png
3871067916708969491,42259678,1,42259678,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/RVrWK.png
7911389066091498004,49525760,1,49525760,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/LYFau.png
7911389066091498004,50167167,1,50167167,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/SVIEH.png
7911389066091498004,49525760,1,49525760,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/tZJEt.png
7911389066091498004,49525760,1,49525760,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/miUXj.png
-2175700636868979692,9699029,1,9699029,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/WbLyo.png
-2175700636868979692,9699029,1,9699029,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/yn6BS.png
-2175700636868979692,9699029,1,9699029,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/hBBdS.png
-7013044399635970540,39072060,1,39072060,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/48beC.png
-7013044399635970540,32002451,1,32002451,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/HjvZd.jpg
7140669375228845080,35204903,1,35204903,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/c994g.png
7140669375228845080,35204903,1,35204903,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/I6Tp1.png
7140669375228845080,35204903,1,35204903,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/naxDL.png
2121196622318997529,20888429,1,20888429,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/vZXL0.png
2121196622318997529,20888429,1,20888429,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XmPNx.png
4338704172566074137,42197338,1,42197338,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/EbhqL.png
4338704172566074137,40335823,1,40335823,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/qEh8k.png
7296323181211653401,46363509,1,46363509,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/v62k6.png
7296323181211653401,46363509,1,46363509,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/4OrVw.png
7296323181211653401,35118954,1,35118954,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/PghPH.png
-6959645127231362279,37068303,1,37068303,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/VQuDq.png
-5246819627672708070,49549322,2,49549089,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/P3tRd.jpg
-5246819627672708070,36782332,1,36782332,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/uHTtR.png
-7622441167755753958,21780755,1,21780755,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/3XXQi.png
-4662617865398499301,34743347,2,34742974,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/OSUUQ.png
2344928816584545563,36288606,2,26448717,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/IBn0Z.png
2344928816584545563,37324501,2,37319278,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/BAWNj.png
3362072076072154396,29779887,1,29779887,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/6Pxos.png
3362072076072154396,29779887,1,29779887,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/ti0A5.png
3362072076072154396,22349907,1,22349907,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XCvVy.jpg
-3719643776915177699,36089094,1,36089094,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/nKm3e.jpg
-7955177556723432162,20296823,2,20278325,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/DZk3f.png
-7955177556723432162,20343438,2,20341707,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/DZk3f.png
-7955177556723432162,21011784,2,21007987,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/q9pCC.png
-7955177556723432162,20649694,2,20649656,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/DZk3f.png
-7955177556723432162,20296823,2,20278325,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/q9pCC.png
-7955177556723432162,20649694,2,20649656,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/q9pCC.png
-7955177556723432162,21011784,2,21007987,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/DZk3f.png
-7955177556723432162,19408159,2,19095826,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/DZk3f.png
-7955177556723432162,20343438,2,20341707,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/q9pCC.png
-7955177556723432162,19408159,2,19095826,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/q9pCC.png
1313633473575674654,40535362,1,40535362,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/G77vp.png
1313633473575674654,40535362,1,40535362,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/mZJtn.png
1313633473575674654,46148467,2,46147820,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/uRMl5.jpg
2427110648985008414,24467699,2,17368081,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/yZAXQ.png
2427110648985008414,24467662,2,6511709,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/yZAXQ.png
2427110648985008414,24467733,2,21402660,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/yZAXQ.png
-4813517850796026848,42337526,1,42337526,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/z9LRc.jpg
248102408035077408,30466706,1,30466706,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/iSbt6.png
248102408035077408,30466706,1,30466706,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/SqrZJ.png
248102408035077408,30466706,1,30466706,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/aFjLE.png
-1893421422988386272,27007504,1,27007504,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/hmkt0.jpg
-676229738577662944,41240577,1,41240577,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/5eomO.png
-676229738577662944,47535513,1,47535513,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/QxR2L.png
-676229738577662944,41240577,1,41240577,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/LjtPr.png
-676229738577662944,41240577,1,41240577,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/5eomO.png
-676229738577662944,45065699,1,45065699,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/kIzOQ.jpg
-676229738577662944,41240577,1,41240577,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/LjtPr.png
-1827318091107472352,50243554,1,50243554,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sK0k4.png
4995404664854118945,33169457,1,33169457,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/aL6mQ.gif
-2193151277330483166,22392550,1,22392550,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/xScsj.png
-2193151277330483166,22392550,1,22392550,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/BTIhC.png
-2193151277330483166,22392550,1,22392550,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/b7mMo.png
2617362622770643235,20501300,1,20501300,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Cc4qV.png
7300732857516991267,10888767,2,10888363,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eJ55j.png
7300732857516991267,10741161,2,6612316,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eJ55j.png
7300732857516991267,10740857,2,10635516,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eJ55j.png
7300732857516991267,10740758,2,10675070,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eJ55j.png
6972309156836692006,45474169,2,45469588,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/kVq2A.jpg
6972309156836692006,48454583,2,48450696,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/XN5aa.jpg
6972309156836692006,49566320,2,49412242,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/xdFij.jpg
6972309156836692006,51487327,2,51486517,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/CgSBP.jpg
-8587218224722151642,51473889,1,51473889,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/DywW3.jpg
3548034332078653992,11335307,2,11335153,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M33wk.jpg
3548034332078653992,11335307,2,11335153,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/ZDL7B.jpg
6192563515783359784,29727379,1,29727379,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/fCJ6a.png
5400442872229692969,40630713,2,40629616,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/wEu6D.png
5400442872229692969,48953327,1,48953327,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/4iS01.png
47566609356996905,32421235,2,13560356,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/9vuL3.png
47566609356996905,32450727,2,19521952,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/qXAkb.png
47566609356996905,32413728,2,28342786,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/R02zP.png
47566609356996905,32421386,2,11698012,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/sunj9.png
47566609356996905,32421434,2,9430764,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/vUJNW.png
-4254055884953055702,7744563,1,7744563,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/iKbM8.png
-2248520677388179669,41307058,1,41307058,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/GNgmD.png
-2248520677388179669,41285741,1,41285741,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/RF1Kv.png
-2248520677388179669,41285741,1,41285741,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/VU4jc.png
-2248520677388179669,41285741,1,41285741,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/91Sux.png
3470692816047781677,40757422,2,40720524,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/4fY1I.png
3470692816047781677,40466675,2,40466059,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/ZAF1b.png
3470692816047781677,39911242,2,39896762,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/UxpCi.png
3470692816047781677,40757422,2,40720524,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/MUvIM.png
3470692816047781677,40466675,2,40466059,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/ZxDNT.png
3470692816047781677,39893729,2,39893319,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/YSNxd.png
3470692816047781677,39911242,2,39896762,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/1pDJp.png
4212625288308591662,41156301,1,41156301,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/DZ5SR.jpg
6141336676874606640,11815259,2,11815245,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/6PXgx.png
8719130005761971761,48984100,1,48984100,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/bZMb8.jpg
8719130005761971761,48984100,1,48984100,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/V8nb5.jpg
1758875595276194866,15500057,1,15500057,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/PLbzc.gif
-3261911964153110222,40827005,1,40827005,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/0CXaT.png
-3261911964153110222,41718377,1,41718377,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/cc33c.jpg
-3261911964153110222,36526358,1,36526358,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/o5nJz.png
-5424967405858791886,11151581,1,11151581,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Ay85s.png
-5424967405858791886,11151581,1,11151581,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/NsTOy.png
-4224576669183711181,40999420,1,40999420,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/QVFYM.png
-4224576669183711181,41289718,1,41289718,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/YzBRA.png
-4224576669183711181,41447277,1,41447277,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/3EB64.png
-4224576669183711181,41748408,1,41748408,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/GnFSw.png
-4224576669183711181,41723213,1,41723213,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/1Slh4.png
-4224576669183711181,41748408,1,41748408,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/UdH2t.png
-4224576669183711181,41748408,1,41748408,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/JwTJA.png
4868597549705666100,37809853,1,37809853,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/f8BGn.png
4868597549705666100,34605049,1,34605049,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/rIKYX.jpg
828219184346715700,28905279,2,28903194,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/LDH35.png
828219184346715700,29350681,2,29328193,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/LDH35.png
-7647513588038494923,47586398,1,47586398,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/9VWIy.jpg
314329119620760885,35575589,1,35575589,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/MzSPU.png
7281934582951099957,28052881,1,28052881,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/tlBz1.png
-5694332664686263755,52127149,1,52127149,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/TGxxg.png
2307235993198917429,16997578,2,16997348,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/t8j5s.png
2307235993198917429,15597083,2,15390402,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/TSVTF.png
-76726864403651272,43983844,1,43983844,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/75r7b.png
-76726864403651272,43983844,1,43983844,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/6Gond.png
4639911643671854137,38113222,1,38113222,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/oMd4x.png
-3490805689374761415,15804704,1,15804704,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/uUIMy.png
-3490805689374761415,15804704,1,15804704,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/UXtqx.png
-3490805689374761415,15804704,1,15804704,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/JP7nC.png
-3490805689374761415,15804704,1,15804704,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/PMDtO.png
-3490805689374761415,15804704,1,15804704,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/e1M4S.png
-3490805689374761415,15804704,1,15804704,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/akrM4.png
-3490805689374761415,19805448,1,19805448,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/xHQCT.png
-1344748958488021703,35146871,1,35146871,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/YOHzi.png
-831230204791874757,14633750,1,14633750,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Q1NWq.png
-3265155400985436101,50924729,1,50924729,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/NaL29.png
-3265155400985436101,50924729,1,50924729,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/m5WMH.png
-924302019484094658,41837077,1,41837077,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/A9pu6.png
6695569438130837568,39257188,1,39257188,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/c3Hnz.jpg
-1419452326137323455,6957265,2,2469946,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M4lDD.png
-1419452326137323455,6957171,2,6955743,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M4lDD.png
-1419452326137323455,6957331,2,4467926,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M4lDD.png
-1419452326137323455,6957257,2,3763566,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M4lDD.png
-1419452326137323455,6957208,2,2731904,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M4lDD.png
4590982938139746369,51459133,1,51459133,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/SR51m.png
4590982938139746369,51459133,1,51459133,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/W7OLh.png
4062630883199219009,44236877,1,44236877,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/b4Ikz.png
-242627579795648446,41527734,1,41527734,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/CCdaM.png
-242627579795648446,41499899,1,41499899,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/drWLO.png
-242627579795648446,41540984,1,41540984,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/NiOuV.png
-242627579795648446,41531983,1,41531983,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/9JXKO.png
-242627579795648446,41527734,1,41527734,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/9JXKO.png
-242627579795648446,41527734,1,41527734,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/UnHB2.png
-242627579795648446,41540984,1,41540984,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/a7SrP.png
-242627579795648446,41531983,1,41531983,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/UnHB2.png
-7993532256955465403,36845326,1,36845326,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/S8rTr.png
-6116276045183105976,31892297,1,31892297,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/M3xcE.png
-6116276045183105976,21827128,1,21827128,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/kB2KR.png
-6116276045183105976,26523719,2,26493589,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/bQUHM.png
-6116276045183105976,21827128,1,21827128,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/pMIAJ.png
268133672878768968,29604268,1,29604268,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/C0vxL.png
2696803902754219593,36003402,1,36003402,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/WdvxK.png
2696803902754219593,23152856,1,23152856,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/9Z9G2.jpg
4387442035776647753,45056583,1,45056583,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/9sJ0z.png
-5151139722399446198,36830636,1,36830636,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/tEWIL.png
-5151139722399446198,33875336,1,33875336,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Th4BA.png
-5151139722399446198,33875336,1,33875336,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/zZHFg.png
-5151139722399446198,34210184,1,34210184,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/0Ij1G.png
-5151139722399446198,38892177,1,38892177,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/i37bi.png
-5151139722399446198,35547280,1,35547280,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/uMssr.png
-5151139722399446198,34290119,2,34289834,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/oHtvh.png
-5151139722399446198,35547280,1,35547280,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/yF4w7.png
2204159296135526730,23341915,2,23340935,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/1s0rb.png
-7606616859300897205,32421434,2,9430764,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/vUJNW.png
-7606616859300897205,32421148,2,11241426,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/xl0zJ.png
-7606616859300897205,32421386,2,11698012,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/sunj9.png
-7606616859300897205,32421078,2,19717877,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/quolK.png
-7606616859300897205,32421209,2,29499257,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/u5DzG.png
-7606616859300897205,32421235,2,13560356,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/9vuL3.png
7682773963757537100,31876304,1,31876304,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/N66R0.jpg
7682773963757537100,31876304,1,31876304,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/4SRQC.jpg
7682773963757537100,34831114,1,34831114,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Smlow.png
502621267830018892,40642827,1,40642827,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/0QO4z.png
502621267830018892,43976220,1,43976220,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/XLdfM.png
-7905205715877233588,30857770,1,30857770,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/BYQmh.jpg
-3788590211217673651,16363314,2,16363235,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/sM5bt.png
-3788590211217673651,18170502,2,18168715,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/H1iEF.jpg
-3788590211217673651,16363314,2,16363235,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/CnwGg.png
-3788590211217673651,39727604,1,39727604,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/YPkkn.png
-3788590211217673651,19645346,1,19645346,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/ywjaF.png
-3788590211217673651,16363314,2,16363235,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/31PJV.png
-3788590211217673651,16650524,2,16650419,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/BuAhe.png
-3788590211217673651,16562137,2,16560846,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/NO9KK.png
-3788590211217673651,18077751,2,18076653,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/GROiA.png
-3788590211217673651,17023203,2,17022945,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/6vlBQ.png
-3788590211217673651,17023203,2,17022945,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/OhOeM.png
3769577677456633421,48096516,1,48096516,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/HeoTG.png
630827834554616142,49771257,1,49771257,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/zkL0S.png
2139559183546032206,36450435,2,36447758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/D40cS.png
2139559183546032206,36450435,2,36447758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/oYxHY.png
2139559183546032206,36450435,2,36447758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/7x9LJ.png
-8701271831425146287,38053106,1,38053106,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/lFO2l.png
-8701271831425146287,37939952,1,37939952,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/kW4ay.png
-8701271831425146287,38053106,1,38053106,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/t0Fxl.png
-8701271831425146287,38460986,1,38460986,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XoZHJ.png
-8701271831425146287,38460986,1,38460986,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/2pUPk.png
-8701271831425146287,37939952,1,37939952,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/hwHM8.png
-8905432928692542380,34791292,1,34791292,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/0Vcyn.png
-213642772803550891,41852626,1,41852626,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/TwEhq.png
-11398081000933035,34149199,1,34149199,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/jOiI6.png
-11398081000933035,34149199,1,34149199,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/bS91i.png
-11398081000933035,34149199,1,34149199,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/AaCn2.png
-11398081000933035,33146655,1,33146655,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/m14cm.png
-11398081000933035,33146655,1,33146655,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/EWP09.png
-11398081000933035,33314531,1,33314531,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eexc7.png
-11398081000933035,39261429,1,39261429,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/fr9OG.png
2035905455245068887,44062782,1,44062782,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/c6SfL.png
2035905455245068887,44062782,1,44062782,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sbrg1.png
-6384156285430877353,28520192,1,28520192,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Pma3B.jpg
-6384156285430877353,28508324,1,28508324,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/7Sl01.jpg
-6384156285430877353,28520192,1,28520192,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/fAfNd.jpg
-6384156285430877353,28508324,1,28508324,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/QvOuz.jpg
-6384156285430877353,28563329,1,28563329,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/hHyG5.jpg
-6384156285430877353,28563329,1,28563329,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/WIq1V.jpg
-6384156285430877353,28527747,1,28527747,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Pma3B.jpg
-6384156285430877353,28527747,1,28527747,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/fAfNd.jpg
-111703230935110568,15902097,2,15901775,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/rQXzx.png
-111703230935110568,14993365,2,14992226,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/0Xwyd.png
3660131018023688024,50795639,1,50795639,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/H1Srn.png
3660131018023688024,50795639,1,50795639,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/YfE3h.png
3660131018023688024,46973309,1,46973309,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/WuWIV.png
3660131018023688024,46973309,1,46973309,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/WwT77.png
6455099309431989084,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eAc9r.png
6455099309431989084,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/wcs71.png
6455099309431989084,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/GpiCn.png
