MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
SET;fiveGramDiceNormalized;0.9;25072531701;0.8238391994381087;0.9481865931156124;0.8838287638396444;0.903250332636381;0.9096630909738435;0.9697940115230581;0.9392474743804149;0.9521898241057727;700;3005;14280;42604;8066;24586;4752;18816;3;1015;910;0.9993690851735015;0.8239986127969482;0.9488175079421108;0.9998405866411605;0.03701293419018954;6214;18018;4033;13580;7;398;21;0.9982673267326733;0.9101782893252087;0.9715266847903848;0.9994848016486347;0.0011655011655011655
SET;twoGramOverlapNormalized;0.9;21065320069;0.9524884244718237;0.9656061771351601;0.9590248726283012;0.9684818770793205;0.9662403810165627;0.9773282619336037;0.9717685075103948;0.978607191624943;700;3005;14280;42604;8066;24586;5531;18695;124;236;4;0.9780725022104333;0.9590775099705219;0.9875336749247267;0.9934109145013019;1.6269421622061337E-4;6214;18018;4300;13530;57;131;0;0.9869176038558641;0.9704355675919657;0.9904106580777395;0.995804813424597;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.9;86807998490;0.7896793242863833;0.9388265379762759;0.8610295617057699;0.8823244552058112;0.8831061333020795;0.9618662454513023;0.9216452575553614;0.9374999999999999;700;3005;14280;42604;8066;24586;4555;18816;3;1212;568;0.999341816586222;0.7898387376452228;0.9394847213900539;0.9998405866411605;0.023102578703327097;6214;18018;3915;13581;6;516;0;0.9984697781178271;0.8835477318889641;0.9633964673334752;0.9995584014131155;0.0
FINGERPRINT;winnowingThreeGramDiceNormalized;0.8;18195456764;0.8939237379059359;0.9645738205046954;0.9285771024054851;0.9427449547986484;0.9514388056327889;0.9797154210919659;0.9654735988641868;0.9734900875979714;700;3005;14280;42604;8066;24586;5162;18797;22;605;355;0.9957561728395061;0.8950927692040922;0.9688176476651892;0.9988309687018438;0.014439111689579436;6214;18018;4223;13565;22;208;0;0.9948174322732627;0.9530580004513654;0.9848979888187033;0.9983808051814235;0.0
SET;threeGramDice;0.5;19104533453;0.9634965061421781;0.9760399516775304;0.9697479483332155;0.9767238361918096;0.9811992715367386;0.9837473839286321;0.9824725016441662;0.9867721876766534;700;3005;14280;42604;8066;24586;5581;18739;80;186;280;0.9858682211623389;0.9677475290445638;0.9901717305151916;0.9957489770976141;0.011388595135442934;6214;18018;4364;13537;50;67;0;0.9886724059809696;0.9848792597607764;0.9950749779476624;0.9963200117759623;0.0
PROFILE;cosineThreeGramNormalizedBool;0.8;36787147758;0.907969168805884;0.9687007130445187;0.9378434737442591;0.950507614213198;0.955658060377619;0.9802358589728395;0.9678689475846268;0.9754022988505748;700;3005;14280;42604;8066;24586;5243;18797;22;524;355;0.9958214624881292;0.9091382001040402;0.9728792505563895;0.9988309687018438;0.014439111689579436;6214;18018;4243;13561;26;188;0;0.9939095806980558;0.9575716542541187;0.9863262782747836;0.9980864061235004;0.0
PROFILE;cosineTwoGramNormalizedNormalizedTermFrequency;0.9;29668518163;0.8953500917214212;0.9657034547492818;0.9298616438941134;0.9437648347635567;0.9487354967478323;0.9782081540299548;0.9633591225168261;0.9718504845408399;700;3005;14280;42604;8066;24586;5169;18801;18;598;4;0.9965297860034702;0.8963065718744582;0.9691736687458117;0.9990435198469632;1.6269421622061337E-4;6214;18018;4212;13562;25;219;0;0.9940995987727166;0.950575490859851;0.9841085552572382;0.9981600058879811;0.0
SET;twoShingleJaccard;1.0;14184719042;0.6610022542049592;0.9058919803600656;0.773819514540825;0.7959077147927759;0.7980139923267884;0.9381991437646735;0.8652722371099293;0.8876616041169826;700;3005;14280;42604;8066;24586;3812;18819;0;1955;2813;1.0;0.6610022542049593;0.9058919803600655;1.0;0.11441470755714635;6214;18018;3536;13587;0;895;1019;1.0;0.7980139923267885;0.9381991437646734;1.0;0.05655455655455655
FINGERPRINT;winnowingFourGramOverlapNormalized;0.1;17760976528;0.9727287519273735;0.9680860424195941;0.9704046206614652;0.9773630551235528;0.9704348699638663;0.971766278931907;0.9711003462724929;0.9781994804021236;700;3005;14280;42604;8066;24586;5656;18668;151;111;692;0.9739969002927501;0.9807525576556269;0.9940891421268438;0.9919761942717467;0.028146099406166112;6214;18018;4330;13495;92;101;0;0.979194934418815;0.9772060482960957;0.992571344513092;0.9932288216677707;0.0
SET;fiveGramJaccardNormalizedPadding;0.6;28080615504;0.9023672188122174;0.9668747748013868;0.9340642919399159;0.9473684210526315;0.9522728200255541;0.9791394857253177;0.9656127170196233;0.9736327000575705;700;3005;14280;42604;8066;24586;5211;18796;23;556;910;0.9956056553305311;0.9035893878966533;0.9712691194708557;0.998777830915564;0.03701293419018954;6214;18018;4228;13561;26;203;21;0.9938881053126469;0.9541864139020537;0.9852513804126707;0.9980864061235004;0.0011655011655011655
SET;fiveGramDiceNormalizedPadding;0.3;25719152770;0.973397125213513;0.9766930506590461;0.9750436952914118;0.9808795411089866;0.982568017867651;0.9824186250870905;0.9824933186378855;0.986799052239648;700;3005;14280;42604;8066;24586;5643;18723;96;124;910;0.9832723470987977;0.978498352696376;0.9934207035602484;0.994898772517137;0.03701293419018954;6214;18018;4373;13528;59;58;21;0.986687725631769;0.9869104039720153;0.9957308994553217;0.9956576138956356;0.0011655011655011655
EDIT;optimalAlignmentNormalized;0.5;389350407892;0.9413208004450564;0.9744720758998917;0.9577530133063754;0.9670427289686417;0.9704254519845252;0.9821757355728025;0.9762829160245867;0.9820127504553734;700;3005;14280;42604;8066;24586;5443;18772;47;324;0;0.9914389799635701;0.9438182764002081;0.9830330959363217;0.9975025240448483;0.0;6214;18018;4313;13547;40;118;0;0.990810934987365;0.9733694425637553;0.9913648005854373;0.9970560094207699;0.0
FINGERPRINT;winnowingFiveGramOverlapNormalized;0.9;17729448355;0.9193101932141325;0.959061837500921;0.9389756776068657;0.9523129130201823;0.9388396421586429;0.970547350224308;0.9545618507894646;0.9650947757743875;700;3005;14280;42604;8066;24586;5332;18720;99;435;910;0.9817713128337323;0.924570834055835;0.9772905246671887;0.9947393591582975;0.03701293419018954;6214;18018;4175;13541;46;256;21;0.9891021085050936;0.9422252313247574;0.9814452417192143;0.9966144108338854;0.0011655011655011655
SET;twoGramDiceNormalized;0.4;21850586679;0.9755870156681281;0.9757043653975095;0.9756456887684798;0.981357842712217;0.981675053900491;0.9809295480585547;0.9813022301834262;0.9859027856095636;700;3005;14280;42604;8066;24586;5659;18712;107;108;4;0.9814429413805064;0.9812727588000694;0.9942614240170032;0.9943142568680589;1.6269421622061337E-4;6214;18018;4371;13522;65;60;0;0.9853471596032461;0.98645903859174;0.9955823884553084;0.995216015308751;0.0
FINGERPRINT;winnowingThreeGramJaccardNormalized;0.1;18725678624;0.9785907702438679;0.9748483587891532;0.9767177720807829;0.9821891751685976;0.9810126560201642;0.9789315402103875;0.9799715456704355;0.9849031095087878;700;3005;14280;42604;8066;24586;5680;18700;119;87;355;0.9794792205552681;0.984914166811167;0.9953691382338852;0.993676603432701;0.014439111689579436;6214;18018;4371;13513;74;60;0;0.9833520809898763;0.98645903859174;0.9955794592205113;0.9945536174284242;0.0
FINGERPRINT;winnowingThreeGramOverlap;0.5;12830315126;0.9645677572794185;0.9638725701033637;0.9642201010390472;0.9726169844020798;0.977931581519413;0.9774857509670694;0.9777086408311616;0.9831923293852227;700;3005;14280;42604;8066;24586;5612;18658;161;155;280;0.9721115537848606;0.9731229408704699;0.9917610163185031;0.9914448164089484;0.011388595135442934;6214;18018;4358;13511;76;73;0;0.9828597203428056;0.9835251636199503;0.9946260306242638;0.9944064178994627;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignment;0.0;102953123051;0.9744823633733946;0.9643454014614115;0.9694006323106981;0.9765961108242988;0.9781767977963325;0.9752170001227256;0.9766957777816966;0.9824363882008557;700;3005;14280;42604;8066;24586;5675;18639;180;92;280;0.9692570452604612;0.9840471649037628;0.9950883562009503;0.9904351984696318;0.011388595135442934;6214;18018;4363;13499;88;68;0;0.9802291619860706;0.9846535770706387;0.9949878381366551;0.9935232207256937;0.0
EDIT;levenshtein;0.8;223939791206;0.8527047745954905;0.9552898393701121;0.9025409725621623;0.9200561009817672;0.9247102314485864;0.9742567499931749;0.9491602524213371;0.9602998009134559;700;3005;14280;42604;8066;24586;4920;18811;8;847;0;0.9983766233766234;0.8531298768857292;0.9569132159934887;0.9995748977097614;0.0;6214;18018;4100;13579;8;331;0;0.9980525803310614;0.9252990295644324;0.9762041696621135;0.999411201884154;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;0.4;76532553763;0.9512857340210268;0.9767134608535284;0.9639157543770441;0.9719989400229662;0.9773480156143122;0.9842683688658407;0.9808020886717999;0.985480943738657;700;3005;14280;42604;8066;24586;5502;18767;52;265;280;0.9906373784659704;0.9540488989075776;0.9860760823875578;0.9972368351134492;0.011388595135442934;6214;18018;4344;13546;41;87;0;0.9906499429874572;0.980365605958023;0.9936184258783833;0.9969824096562891;0.0
SET;threeGramOverlapNormalized;0.1;24011942603;0.9694397652878088;0.9630962642820649;0.9662628091752111;0.9741996721028561;0.9707488026085711;0.970306246623027;0.9705274993903678;0.977777777777778;700;3005;14280;42604;8066;24586;5645;18642;177;122;355;0.9695980762624528;0.9788451534593376;0.993498188019612;0.9905946118284712;0.014439111689579436;6214;18018;4334;13487;100;97;0;0.97744700045106;0.9781087790566464;0.992859246171967;0.9926400235519246;0.0
FINGERPRINT;winnowingThreeGramOverlap;0.4;12799053618;0.964769131706182;0.9630338739499997;0.963901112342123;0.9723785609143648;0.9767393350976348;0.9757014165385169;0.9762202378785494;0.9820723869658361;700;3005;14280;42604;8066;24586;5615;18652;167;152;280;0.9711172604635074;0.9736431420149124;0.9919166134864922;0.9911259896912694;0.011388595135442934;6214;18018;4355;13504;83;76;0;0.9812978819287967;0.9828481155495373;0.9944035346097202;0.9938912195480974;0.0
FINGERPRINT;winnowingThreeGramJaccard;1.0;13251372075;0.6803699591445334;0.9105433449956641;0.7870872495689578;0.8097399917457697;0.8137381808719444;0.9424748256927309;0.8757441122707054;0.8972381189350586;700;3005;14280;42604;8066;24586;3924;18818;1;1843;280;0.9997452229299363;0.6804230969308133;0.9107981220657277;0.9999468622137202;0.011388595135442934;6214;18018;3606;13586;1;825;0;0.9997227612974772;0.8138117806364252;0.9427520643952536;0.9999264002355193;0.0
PROFILE;cosineTokenNormalizedTermFrequency;0.3;14660435962;0.9761491778804947;0.9745101780898386;0.9753293337014789;0.9811222722549359;0.9806938399787641;0.9809922895115202;0.9808430533936673;0.9855530474040632;700;3005;14280;42604;8066;24586;5665;18703;116;102;0;0.9799342674277807;0.9823131610889544;0.994575910662058;0.9938360167915404;0.0;6214;18018;4366;13524;63;65;0;0.9857755701061187;0.9853306251410516;0.9952167194054015;0.9953632148377125;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignment;1.0;167489922859;0.6644702618345759;0.906764960971379;0.7762205556664106;0.7984165017189291;0.7946287519747235;0.9372283920811202;0.8629881966253637;0.8855633802816901;700;3005;14280;42604;8066;24586;3832;18819;0;1935;0;1.0;0.664470261834576;0.906764960971379;1.0;0.0;6214;18018;3521;13587;0;910;0;1.0;0.7946287519747235;0.9372283920811202;1.0;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignment;0.2;102916510545;0.9697137561344911;0.9769139086421075;0.9733071744158497;0.9795171271681339;0.982710333999917;0.9834585786753698;0.9830843851496962;0.9872417297053178;700;3005;14280;42604;8066;24586;5619;18732;87;148;280;0.9847528916929548;0.9743367435408358;0.9921610169491526;0.9953770125936553;0.011388595135442934;6214;18018;4372;13533;54;59;0;0.9877993673746046;0.9866847212818777;0.9956592113007652;0.9960256127180394;0.0
FINGERPRINT;winnowingFiveGramJaccardNormalized;0.8;18152688889;0.8258277154659606;0.9477510490951278;0.8846915189514912;0.9041745730550285;0.906513300105307;0.9674581701986207;0.9364900952923065;0.9500295333727112;700;3005;14280;42604;8066;24586;4765;18811;8;1002;910;0.9983239053006495;0.8262528177561991;0.9494271437944783;0.9995748977097614;0.03701293419018954;6214;18018;4021;13574;13;410;21;0.996777392166584;0.9074700970435567;0.9706807780320366;0.9990432030617502;0.0011655011655011655
SET;tokenDiceNormalized;0.7;24970764597;0.929834414199397;0.9724820604645164;0.9509191800628727;0.9614455675820737;0.9670304448390694;0.9822851525855656;0.974627953664183;0.9807099646159114;700;3005;14280;42604;8066;24586;5374;18781;38;393;587;0.9929785661492978;0.9318536500780302;0.9795034943152185;0.9979807641213667;0.02387537623037501;6214;18018;4296;13553;34;135;0;0.9921478060046189;0.969532836831415;0.9901373465809468;0.9974976080076544;0.0
PROFILE;cosineThreeShingleNormalizedTermFrequency;0.6;32275197224;0.9364124519773132;0.9728064652014448;0.9544360048629073;0.9643811219946572;0.958376019452662;0.979865151433043;0.969061021520719;0.9763761467889908;700;3005;14280;42604;8066;24586;5415;18771;48;352;4519;0.9912136188907194;0.9389630657187445;0.9815928463107253;0.9974493862585685;0.18380379077523795;6214;18018;4257;13555;32;174;1097;0.9925390533923991;0.960731211916046;0.9873260980406439;0.9976448075366159;0.06088356088356088
PROFILE;cosineTwoShingleNormalizedBool;0.0;31019929718;0.9739398087922404;0.9612174982974679;0.9675577432378865;0.9751824817518249;0.9750416571178819;0.9712122376033889;0.9731250636819373;0.9797479747974798;700;3005;14280;42604;8066;24586;5678;18619;200;89;2354;0.9659748213678122;0.9845673660482053;0.9952426769296557;0.9893724427440352;0.09574554624583097;6214;18018;4354;13484;103;77;65;0.9768902849450303;0.9826224328593997;0.9943219526583585;0.9924192242584824;0.0036075036075036075
SET;threeShingleOverlap;0.0;15404674734;0.9676750416222188;0.9561510039620083;0.9618957649122191;0.9708637730984099;0.9674566956077684;0.9670156404653409;0.9672361428966705;0.9752961082910321;700;3005;14280;42604;8066;24586;5648;18599;220;119;4824;0.9625085207907293;0.9793653546037802;0.993642483171279;0.9883096870184388;0.1962092247620597;6214;18018;4323;13476;111;108;1786;0.9749661705006766;0.975626269465132;0.9920494699646644;0.9918304261426364;0.09912309912309912
SET;tokenDice;0.9;6034773807;0.823612661270348;0.9479258620728968;0.8835857298241339;0.9030602547044289;0.8935562534161976;0.9659863825867654;0.9290657527189858;0.9436435124508518;700;3005;14280;42604;8066;24586;4751;18815;4;1016;0;0.9991587802313354;0.8238252124154674;0.9487670818415612;0.9997874488548807;0.0;6214;18018;3960;13585;2;471;0;0.9994952044422009;0.8937034529451591;0.9664911781445646;0.9998528004710385;0.0
PROFILE;cosineThreeGramNormalizedNormalizedTermFrequency;0.0;36846540046;0.97541649008972;0.9643645904056017;0.9698747980745982;0.9769561478933793;0.9765331859942787;0.9732845713211062;0.9749075255178183;0.9810895992796037;700;3005;14280;42604;8066;24586;5681;18637;182;86;355;0.9689578713968958;0.9850875671926478;0.9954067190087059;0.9903289228970721;0.014439111689579436;6214;18018;4358;13492;95;73;0;0.9786660678194475;0.9835251636199503;0.9946185035016587;0.9930080223743284;0.0
PROFILE;cosineFiveGramNormalizedTermFrequency;0.9;40635531932;0.8385782318639801;0.9522820188292136;0.8936235066210284;0.912039219383426;0.927359474155844;0.9728864377210715;0.9498502278245582;0.960999532928538;700;3005;14280;42604;8066;24586;4837;18816;3;930;910;0.9993801652892562;0.8387376452228195;0.9529018535399575;0.9998405866411605;0.03701293419018954;6214;18018;4115;13569;18;316;21;0.9956448100653279;0.9286842699164974;0.9772416276557436;0.9986752042393464;0.0011655011655011655
PROFILE;manhattanFiveGramNormalized;0.5;39695038018;0.953114836690039;0.9759821844940846;0.9644807413248163;0.9724916240521955;0.9750911887129354;0.9835186982335262;0.9792958779561609;0.9843288666818079;700;3005;14280;42604;8066;24586;5515;18759;60;252;910;0.989237668161435;0.9563031038668285;0.9867445163326495;0.9968117328232106;0.03701293419018954;6214;18018;4334;13546;41;97;21;0.9906285714285714;0.9781087790566464;0.9928901268049549;0.9969824096562891;0.0011655011655011655
SET;threeGramOverlap;1.0;19130023904;0.7680239487312779;0.9140108125501234;0.8378437762720624;0.8640372129082275;0.8614011790612508;0.9500208983445022;0.904626509652897;0.9235968617984309;700;3005;14280;42604;8066;24586;4458;18725;94;1309;280;0.9793497363796133;0.7730189006415814;0.9346610761705101;0.9950050480896966;0.011388595135442934;6214;18018;3826;13559;28;605;0;0.9927348209652309;0.8634619724667119;0.9572860773792714;0.9979392065945389;0.0
PROFILE;cosineThreeShingleNormalizedNormalizedTermFrequency;0.7;32265124645;0.9128271897916334;0.9678846952720499;0.9399529064945309;0.9524239415004063;0.9464099534786703;0.9766089306786947;0.9613908740207997;0.9703336026780561;700;3005;14280;42604;8066;24586;5275;18784;35;492;4519;0.9934086629001884;0.9146870123114271;0.9744760323718614;0.9981401774802062;0.18380379077523795;6214;18018;4203;13558;29;228;1097;0.9931474480151229;0.9485443466486121;0.9834614826635717;0.9978656068300581;0.06088356088356088
SET;threeShingleOverlapNormalized;0.3;28937508024;0.9666401309443313;0.9705014649385357;0.9685688737254835;0.9759151378141031;0.9750420059319316;0.9802798863210225;0.977657438335727;0.9831199728106945;700;3005;14280;42604;8066;24586;5612;18697;122;155;4519;0.9787234042553191;0.9731229408704699;0.9917780606832166;0.9935171900738615;0.18380379077523795;6214;18018;4339;13530;57;92;1097;0.9870336669699727;0.9792371925073347;0.9932462193510497;0.995804813424597;0.06088356088356088
PROFILE;cosineFourGramNormalizedTermFrequency;0.1;39203724071;0.9776902381813966;0.9700297246685916;0.9738524490672444;0.98;0.9782406307674223;0.9766088128081525;0.9774243812461761;0.9829820804688381;700;3005;14280;42604;8066;24586;5684;18670;149;83;692;0.9744556831818961;0.9856077683370903;0.9955740414866955;0.9920824698443063;0.028146099406166112;6214;18018;4361;13506;81;70;0;0.9817649707339037;0.9842022116903634;0.9948438420742487;0.9940384190770589;0.0
EDIT;damerauLevenshtein;0.3;599534722478;0.966670850795113;0.9772015222408008;0.9719219242834242;0.9784185233726518;0.9791778941188904;0.9818710430318762;0.9805235439357236;0.9853007688828584;700;3005;14280;42604;8066;24586;5599;18740;79;168;0;0.9860866502289538;0.970868735911219;0.9911148720118469;0.9958021148838939;0.0;6214;18018;4357;13531;56;74;0;0.9873102198051212;0.9832994809298127;0.9945608232267549;0.9958784131890778;0.0
SET;tokenOverlapNormalized;0.1;25152512670;0.9696271526919311;0.9627123892150098;0.9661635849149957;0.9741245471795756;0.9709744852987088;0.9703844275800351;0.9706794116037523;0.9778930746672683;700;3005;14280;42604;8066;24586;5647;18639;180;120;587;0.9691093186888622;0.9791919542222993;0.9936030705261475;0.9904351984696318;0.02387537623037501;6214;18018;4335;13487;100;96;0;0.9774520856820744;0.9783344617467841;0.9929323418979606;0.9926400235519246;0.0
PROFILE;cosineTokenNormalizedTermFrequency;0.7;14882090635;0.945658620286363;0.9736716995901817;0.9595629401171814;0.9685812903796795;0.9671825277647264;0.9821295636238663;0.9746273923598693;0.9807143672258359;700;3005;14280;42604;8066;24586;5472;18759;60;295;0;0.9891540130151844;0.9488468874631524;0.9845176865749974;0.9968117328232106;0.0;6214;18018;4297;13552;35;134;0;0.9919205909510619;0.9697585195215527;0.9902089726728043;0.9974240082431737;0.0
SET;tokenDice;1.0;5878821615;0.6642968614530953;0.9067212719826547;0.7761005702812206;0.7982913106897269;0.8041074249605056;0.9399515738498789;0.8693802618164278;0.8914185639229423;700;3005;14280;42604;8066;24586;3831;18819;0;1936;0;1.0;0.6642968614530952;0.9067212719826547;1.0;0.0;6214;18018;3563;13587;0;868;0;1.0;0.8041074249605056;0.9399515738498789;1.0;0.0
FINGERPRINT;winnowingThreeGramJaccardNormalized;0.8;18666436019;0.8411400868225543;0.9522248842058005;0.8949606258240994;0.9133339606662276;0.9196813792944678;0.971126912303383;0.9450541456324885;0.9570724841660803;700;3005;14280;42604;8066;24586;4853;18812;7;914;355;0.998559670781893;0.841512051326513;0.9536652134239075;0.9996280354960413;0.014439111689579436;6214;18018;4080;13572;15;351;0;0.9963369963369964;0.9207853757616791;0.9747899159663865;0.9988960035327887;0.0
SET;threeGramJaccardNormalizedPadding;0.1;26828948658;0.9782999175714717;0.9729365248884356;0.9756145356136464;0.9813471502590674;0.9786183963832169;0.9765423597450009;0.9775798269675655;0.9831004957187923;700;3005;14280;42604;8066;24586;5682;18688;131;85;355;0.9774643041458799;0.9852609675741286;0.9954722207425558;0.9930389499973431;0.014439111689579436;6214;18018;4363;13505;82;68;0;0.9815523059617548;0.9846535770706387;0.9949900537832461;0.9939648193125782;0.0
FINGERPRINT;winnowingFourGramLongestCommonSubsequence;0.7;58538242977;0.8801831467010257;0.9622040562139897;0.9202802801141184;0.9355432780847145;0.9439766266681597;0.9792466348241424;0.9614499129010524;0.970223612559379;700;3005;14280;42604;8066;24586;5080;18806;13;687;568;0.9974474769291184;0.8808739379226634;0.9647565792848715;0.9993092087783623;0.023102578703327097;6214;18018;4187;13574;13;244;0;0.996904761904762;0.9449334236064094;0.9823418729193805;0.9990432030617502;0.0
PROFILE;manhattanThreeGramNormalized;0.2;35598220336;0.9803079767317493;0.9778423949731305;0.9790744097251431;0.983989614885331;0.9814493712103534;0.9808529479410109;0.9811511142563752;0.9857884051432437;700;3005;14280;42604;8066;24586;5685;18716;103;82;355;0.9822045611610228;0.9857811687185711;0.9956378338121077;0.9945268080131782;0.014439111689579436;6214;18018;4370;13522;65;61;0;0.9853438556933484;0.9862333559016023;0.9955090922476625;0.995216015308751;0.0
FINGERPRINT;winnowingFourGramOverlapNormalized;1.0;17730317951;0.8088541502108377;0.9251858881807595;0.8650667288547789;0.8891203484518512;0.8728569300805726;0.9505279887430316;0.9108649418052621;0.9292469771339639;700;3005;14280;42604;8066;24586;4695;18720;99;1072;692;0.9793491864831039;0.8141147910525404;0.9458367016976557;0.9947393591582975;0.028146099406166112;6214;18018;3881;13546;41;550;0;0.9895461499235084;0.8758745204242835;0.9609818388195233;0.9969824096562891;0.0
SET;fiveGramOverlap;0.3;20669432393;0.973128690476615;0.9683688886854585;0.970745872278;0.9776241900647948;0.9767344517009393;0.9762891669097291;0.9765117839243626;0.9822899041173153;700;3005;14280;42604;8066;24586;5658;18669;150;109;825;0.9741735537190083;0.9810993584185885;0.9941953349664501;0.9920293320580265;0.033555682095501506;6214;18018;4354;13507;80;77;0;0.981957600360848;0.9826224328593997;0.994331566548881;0.9941120188415397;0.0
SET;threeShingleJaccardNormalized;0.7;29261365999;0.8612685180969728;0.9573411466942954;0.9080351263726819;0.9249092770075369;0.9152364418594998;0.9706268069044095;0.9425248140630779;0.9549464768850724;700;3005;14280;42604;8066;24586;4970;18809;10;797;4519;0.9979919678714859;0.8617998959597711;0.9593491788228093;0.9994686221372018;0.18380379077523795;6214;18018;4059;13576;11;372;1097;0.9972972972972973;0.9160460392687881;0.9733295096071122;0.9991904025907117;0.06088356088356088
FINGERPRINT;winnowingTwoGramDice;0.9;12138986653;0.8612013932880518;0.9576970070278814;0.9081684848089635;0.9249813849590469;0.9337473058474839;0.975783013893724;0.9545337921283892;0.964714102713404;700;3005;14280;42604;8066;24586;4969;18811;8;798;0;0.9983926059875426;0.8616264955782903;0.9593044010403387;0.9995748977097614;0.0;6214;18018;4142;13573;14;289;0;0.9966313763233878;0.9347777025502144;0.9791516375703362;0.9989696032972695;0.0
SET;threeGramOverlap;0.4;19404321846;0.9702368320820063;0.9656060161878737;0.9679186547357422;0.9754622429583549;0.9747130742830912;0.9744167547223574;0.9745649032406112;0.9808212996389892;700;3005;14280;42604;8066;24586;5645;18657;162;122;280;0.9721026347511624;0.9788451534593376;0.9935033814367112;0.9913916786226685;0.011388595135442934;6214;18018;4347;13501;86;84;0;0.9806000451161742;0.981042654028436;0.9938167096061833;0.9936704202546552;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.5;86912655472;0.9300749393897989;0.9722180228369506;0.9509130447437069;0.9614593579540374;0.9637924040159658;0.9816356597520897;0.9726731169207182;0.9791857273559013;700;3005;14280;42604;8066;24586;5376;18779;40;391;568;0.9926144756277696;0.9322004508409919;0.979603547209181;0.997874488548807;0.023102578703327097;6214;18018;4281;13555;32;150;0;0.9925805703686529;0.96614759647935;0.9890550893834367;0.9976448075366159;0.0
SET;tokenOverlapNormalized;0.4;25246403568;0.9716883496384885;0.9677416314690999;0.9697129826699589;0.9768326417704011;0.9756011548535557;0.9764927860426664;0.9760468686335669;0.98193315266486;700;3005;14280;42604;8066;24586;5650;18668;151;117;587;0.9739700051715221;0.9797121553667418;0.9937716262975779;0.9919761942717467;0.02387537623037501;6214;18018;4348;13510;77;83;0;0.9825988700564972;0.9812683367185737;0.9938939159861694;0.994332818134982;0.0
SET;twoShingleJaccard;0.8;14154648407;0.8040184181630132;0.9425297986451682;0.8705235882951085;0.8911518877894129;0.8730191286136701;0.959757600733502;0.9153615374663218;0.9320645627559623;700;3005;14280;42604;8066;24586;4638;18815;4;1129;2813;0.999138302455838;0.8042309693081324;0.9433914961893302;0.9997874488548807;0.11441470755714635;6214;18018;3869;13585;2;562;1019;0.999483337638853;0.8731663281426315;0.960274263094649;0.9998528004710385;0.05655455655455655
FINGERPRINT;winnowingThreeGramJaccardNormalized;1.0;18732242165;0.6885869018830539;0.9121558647470713;0.792526706768071;0.8154383083555738;0.8232953370189027;0.9447444518432913;0.8819318011485134;0.9028825930966227;700;3005;14280;42604;8066;24586;3972;18816;3;1795;355;0.999245283018868;0.6887463152418936;0.9129105817282034;0.9998405866411605;0.014439111689579436;6214;18018;3649;13584;3;782;0;0.9991785323110625;0.8235161363123449;0.9455659195322289;0.9997792007065578;0.0
FINGERPRINT;winnowingFiveGramDiceNormalized;0.9;17684957063;0.8161704318893133;0.9452695916160727;0.8783513481751621;0.898406944576934;0.9029759768275851;0.9665862979274018;0.934239908459896;0.9481534090909092;700;3005;14280;42604;8066;24586;4709;18812;7;1058;910;0.9985156912637828;0.8165423963932721;0.9467539003522899;0.9996280354960413;0.03701293419018954;6214;18018;4005;13575;12;426;21;0.9970126960418223;0.9038591740013541;0.9695736018855796;0.9991168028262309;0.0011655011655011655
SET;threeGramJaccardNormalized;0.3;24197789836;0.9646851450715468;0.9753143824776673;0.9699852042948051;0.976931142957008;0.9796243761024703;0.9826196982739739;0.981120894114298;0.9857498303551233;700;3005;14280;42604;8066;24586;5590;18732;87;177;355;0.9846750044037343;0.9693081324778915;0.9906393780739331;0.9953770125936553;0.014439111689579436;6214;18018;4358;13534;53;73;0;0.987984583994559;0.9835251636199503;0.994635114279415;0.9960992124825201;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.7;30862350604;0.9243527268009313;0.9704893159796684;0.9471401404000239;0.9583856502242152;0.9560455927868046;0.9788962125654606;0.9674034369480521;0.9750889679715302;700;3005;14280;42604;8066;24586;5343;18779;40;424;2354;0.9925691993312279;0.9264782382521242;0.9779201166484404;0.997874488548807;0.09574554624583097;6214;18018;4247;13554;33;184;65;0.9922897196261682;0.9584743850146694;0.9866064929392925;0.9975712077721351;0.0036075036075036075
