MetricType;Metric;Threshold;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;RuntimeText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;RuntimeCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
FINGERPRINT;winnowingFiveGramOverlap;0.4;0.9681290481020548;0.96778006060248;0.9679545386242207;0.9754744778576999;4553431006;0.9739742967528462;0.9739742967528462;0.9739742967528462;0.9803788903924222;7921845971;700;3005;14280;42604;8066;24586;5628;18675;143;140;3389;0.9752209322474441;0.9757281553398058;0.9925591283550359;0.992400892762249;0.0;6214;18018;4347;13497;87;87;0;0.9803788903924222;0.9803788903924222;0.993595406360424;0.993595406360424;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequenceNormalized;0.8;0.8410220708210292;0.951026628293782;0.8943346042357848;0.9129371944339978;18306714173;0.9210832293345192;0.9722132770688248;0.9463029878661742;0.9580501523318491;46314962416;700;3005;14280;42604;8066;24586;4855;18805;13;913;1292;0.997329498767461;0.8417128987517337;0.9536971295263211;0.9993091720692954;0.0;6214;18018;4088;13572;12;346;0;0.9970731707317073;0.9219666215606676;0.9751401063371175;0.9991166077738516;0.0
FINGERPRINT;winnowingTwoGramJaccardNormalized;0.7;0.9041594172605123;0.9658203745751766;0.9344814535635373;0.947845804988662;8107524203;0.9554654963014675;0.9795366827897074;0.9674262260075239;0.9750832472155243;10915047944;700;3005;14280;42604;8066;24586;5225;18786;32;543;8;0.9939128780673387;0.9058599167822469;0.9719074965078379;0.9982995004782655;0.0;6214;18018;4246;13555;29;188;0;0.9932163742690059;0.9576003608479928;0.9863203085207014;0.9978651354534747;0.0
SET;tokenDiceNormalized;0.4;0.9684651753588538;0.9758927321035236;0.9721718602840085;0.9786455155582672;10992139242;0.979717641227202;0.981659056110229;0.9806878682545406;0.9854319593450028;13469023812;700;3005;14280;42604;8066;24586;5614;18727;91;154;2161;0.9840490797546012;0.9733009708737864;0.9918436523489222;0.9951642044850675;0.0;6214;18018;4363;13526;58;71;0;0.9868807961999547;0.9839873703202526;0.9947782599102744;0.9957302709069493;0.0
SET;fiveGramDice;0.9;0.8232712091839947;0.9464369368681889;0.8827084917637701;0.9024783971132846;8510840062;0.908002489596134;0.968124475491597;0.937581694566037;0.9509202453987731;11378277900;700;3005;14280;42604;8066;24586;4752;18807;11;1016;3389;0.9976905311778291;0.8238557558945908;0.9487464056903597;0.9994154532894037;0.0;6214;18018;4030;13572;12;404;0;0.9970311726867888;0.9088858818222824;0.9710933028048082;0.9991166077738516;0.0
FINGERPRINT;winnowingFourGramDice;0.3;0.9718150053752352;0.9751046719772698;0.973458449056254;0.9796663190823774;4606438674;0.9834091010517825;0.981919059004766;0.9826637976039869;0.986933994142825;7818836059;700;3005;14280;42604;8066;24586;5637;18715;103;131;2103;0.9820557491289199;0.9772884882108183;0.9930489228483498;0.9945265171644171;0.0;6214;18018;4381;13521;63;53;0;0.9858235823582359;0.9880469102390618;0.9960954766465301;0.9953621908127208;0.0
SET;fiveGramDice;0.3;0.9721338490355604;0.9761344975577944;0.9741321195234514;0.9801773604590506;8580803360;0.9816831590456654;0.980938474876587;0.9813107463216151;0.9859123182689056;11510128150;700;3005;14280;42604;8066;24586;5637;18721;97;131;3389;0.9830833623997209;0.9772884882108183;0.9930511351580734;0.9948453608247423;0.0;6214;18018;4374;13519;65;60;0;0.9853570624014417;0.986468200270636;0.9955814124751454;0.9952149587750294;0.0
SET;threeGramJaccardNormalizedPadding;0.6;0.9159094068313913;0.9686300744155376;0.9419009485593384;0.9540457740133358;11497969378;0.9600543941690534;0.9806153312884018;0.9702804016329364;0.9773247824095282;13903569038;700;3005;14280;42604;8066;24586;5294;18782;36;474;1292;0.9932457786116323;0.9178224687933426;0.9753842958039053;0.9980869380380487;0.0;6214;18018;4267;13553;31;167;0;0.9927873429502094;0.9623364907532702;0.9878279883381924;0.9977179034157833;0.0
FINGERPRINT;winnowingFourGramDiceNormalized;0.7;0.9144161630592718;0.9678391473314205;0.9407485102626284;0.9531193653083304;7451788488;0.9593088701026917;0.9795408850025598;0.9693720955397862;0.976643004350813;10467474003;700;3005;14280;42604;8066;24586;5286;18780;38;482;2729;0.992862509391435;0.9164355062413315;0.9749766379399855;0.9979806568179402;0.0;6214;18018;4265;13549;35;169;0;0.9918604651162791;0.9618854307622914;0.9876804198862807;0.9974234393404005;0.0
SET;fiveGramDiceNormalized;0.5;0.9550964056163065;0.9762745268658386;0.9656274082193;0.9734108117626343;10630258283;0.976164049562408;0.9830683094225496;0.9796100968867085;0.9845839945590569;13571066603;700;3005;14280;42604;8066;24586;5528;18756;62;240;3649;0.9889087656529517;0.9583911234396671;0.9873657612128869;0.9967052821766393;0.0;6214;18018;4343;13539;45;91;42;0.9897447584320875;0.9794767704104645;0.9933235509904622;0.9966872791519434;0.0
FINGERPRINT;winnowingFourGramDiceNormalized;0.8;0.8815123412249228;0.9611277176599016;0.9204596376868169;0.9358455882352942;7592644393;0.9412524246466829;0.9755736461427906;0.9582593906940369;0.9678315204813701;10430107623;700;3005;14280;42604;8066;24586;5091;18797;21;677;2729;0.9958920187793427;0.882628294036061;0.9652356988805587;0.9988840471888617;0.0;6214;18018;4182;13558;26;252;0;0.9938212927756654;0.9431664411366711;0.9817523533671253;0.9980859835100118;0.0
SET;threeGramOverlap;0.9;0.9386394920376793;0.960666429805038;0.9495890951826751;0.9610504053577723;7771785700;0.9538553077647665;0.9731958102779452;0.9634770309291504;0.972193614830072;10359370187;700;3005;14280;42604;8066;24586;5453;18691;127;315;1093;0.9772401433691756;0.9453883495145631;0.9834262864358624;0.9932511425231162;0.0;6214;18018;4248;13527;57;186;0;0.9867595818815331;0.9580514208389715;0.9864362283964122;0.995803886925795;0.0
FINGERPRINT;winnowingFourGramLongestCommonSubsequence;0.4;0.9482539255875206;0.9749617614468995;0.9615151156324825;0.9701202263083452;12887901952;0.9739087496075141;0.982316641860328;0.9781036613738057;0.9834316840671812;53047844646;700;3005;14280;42604;8066;24586;5487;18761;57;281;2103;0.9897186147186147;0.9512829403606102;0.9852431467282848;0.9969709852269104;0.0;6214;18018;4333;13539;45;101;0;0.9897213339424394;0.9772214704555706;0.9925953079178885;0.9966872791519434;0.0
SET;twoShingleDiceNormalized;0.4;0.9621959468971264;0.9748396745490537;0.9684971779647131;0.9757634088721674;12524955295;0.9775955274931425;0.9831439456963678;0.9803658114167028;0.9851658928773639;14672716868;700;3005;14280;42604;8066;24586;5576;18733;85;192;13934;0.984984984984985;0.9667128987517337;0.9898546895640687;0.9954830481453927;0.0;6214;18018;4350;13537;47;84;308;0.9893108937912213;0.9810554803788903;0.9938330519051465;0.996540047114252;0.0
SET;threeGramJaccardNormalized;0.7;0.8886876134028725;0.9628577571733106;0.92502960075275;0.9397656536067374;11241816170;0.9468170585150721;0.9771546823643331;0.9618662703673664;0.9706968158744808;13845749476;700;3005;14280;42604;8066;24586;5133;18795;23;635;1292;0.9955391776570985;0.8899098474341193;0.967318579516212;0.9987777659687533;0.0;6214;18018;4207;13557;27;227;0;0.9936230514879546;0.9488046910239062;0.9835316308763784;0.9980123674911661;0.0
SET;twoGramOverlap;0.5;0.9624855300551056;0.9577790697869504;0.9601294160995062;0.9695085082491147;6642845768;0.9698692324489051;0.9688397585244275;0.9693543588214111;0.9769014084507041;9433640551;700;3005;14280;42604;8066;24586;5612;18621;197;156;0;0.9660871062144948;0.9729542302357836;0.9916919635724557;0.989531299819322;0.0;6214;18018;4335;13478;106;99;0;0.9761315019139833;0.9776725304465493;0.9927082566104442;0.9921967020023557;0.0
SET;threeShingleDiceNormalized;0.6;0.9282213528257905;0.9701401291126899;0.9489493047974524;0.9599499374217771;13247660716;0.9523957382003183;0.9768620125650445;0.9645513037556551;0.972892258212727;15251947640;700;3005;14280;42604;8066;24586;5369;18769;49;399;27561;0.9909560723514211;0.9308252427184466;0.9791840567612687;0.9973961101073441;1.0;6214;18018;4235;13547;37;199;8093;0.9913389513108615;0.9551195308976094;0.985523061254183;0.997276207302709;0.0
PROFILE;cosineFourGramNormalizedNormalizedTermFrequency;0.9;0.839221278532122;0.9509044329026644;0.8933192228662925;0.9119834321754683;18685397398;0.9215389712644502;0.971691835423945;0.9462831998945389;0.95807962529274;19683318435;700;3005;14280;42604;8066;24586;4844;18807;11;924;2729;0.9977342945417096;0.8398058252427184;0.9531701383609549;0.9994154532894037;0.0;6214;18018;4091;13569;15;343;0;0.9963468095470044;0.9226432115471358;0.9753450258769407;0.9988957597173145;0.0
PROFILE;manhattanTwoShingleNormalized;0.9;0.8193368324570169;0.9455393689983278;0.8801790906165042;0.9001617968973065;14368677535;0.8953728098487277;0.9642072510342641;0.9291528160830523;0.9439429928741092;16114910784;700;3005;14280;42604;8066;24586;4729;18808;10;1039;13934;0.9978898501793627;0.819868238557559;0.9476495188189651;0.999468593899458;0.0;6214;18018;3974;13572;12;460;308;0.9969894631209232;0.896256202074876;0.9672177879133409;0.9991166077738516;0.0
FINGERPRINT;winnowingFiveGramLongestCommonSubsequence;0.6;0.908026704888597;0.9671429293651279;0.9371187797220383;0.9500271591526344;10042376933;0.9544067804039138;0.9800323220537452;0.9671346820288717;0.97482469249339;37767013794;700;3005;14280;42604;8066;24586;5247;18787;31;521;3389;0.9941265630920804;0.9096740638002774;0.9730163662730474;0.9983526410883197;0.0;6214;18018;4240;13559;25;194;0;0.9941383352872216;0.9562471808750563;0.9858939867665236;0.9981595995288575;0.0
FINGERPRINT;winnowingFiveGramJaccardNormalized;0.7;0.8639879905169439;0.9566175055009816;0.9091237739005203;0.9260324825986078;7754499895;0.9300448589521064;0.9728490364370614;0.9512062052335442;0.9621520903691627;10640466992;700;3005;14280;42604;8066;24586;4989;18800;18;779;3649;0.9964050329538646;0.8649445214979196;0.9602124725471168;0.9990434690190243;0.0;6214;18018;4131;13562;22;303;42;0.9947026246087166;0.9316644113667117;0.9781464118283447;0.9983804475853946;0.0
SET;tokenDiceNormalized;0.3;0.974815441408313;0.9762251917876823;0.975520061939489;0.9812565081568899;11093838435;0.9803346610116814;0.9798882312764536;0.980111420726102;0.9850073272460828;13176144225;700;3005;14280;42604;8066;24586;5654;18716;102;114;2161;0.98227936066713;0.9802357836338419;0.9939458311205523;0.9945796577744712;0.0;6214;18018;4369;13516;68;65;0;0.9846743295019157;0.985340550293189;0.995213901774538;0.9949941107184923;0.0
FINGERPRINT;winnowingFourGramOptimalAlignmentNormalized;0.4;0.9436652597057527;0.9743651122632608;0.9588923332221063;0.9679936164553595;19169474974;0.9694670837776194;0.981653290323264;0.9755411588705007;0.9814498691248436;42806620954;700;3005;14280;42604;8066;24586;5459;18766;52;309;2729;0.9905643258936672;0.9464285714285714;0.9838007863695937;0.9972366882771814;0.0;6214;18018;4312;13543;41;122;0;0.9905812083620492;0.9724853405502932;0.9910720819612148;0.9969817432273262;0.0
SET;fourGramDiceNormalized;0.7;0.9229252571791786;0.9698854721919772;0.9461140517174077;0.9575594436967251;10578712930;0.9637411720546818;0.9814076966630569;0.9725343201376186;0.9790881042166609;13297350892;700;3005;14280;42604;8066;24586;5336;18777;41;432;2729;0.9923749302585084;0.9251040221914009;0.9775105419334686;0.9978212349877776;0.0;6214;18018;4284;13551;33;150;0;0.9923558026407228;0.9661705006765899;0.9890518940223342;0.9975706713780919;0.0
FINGERPRINT;winnowingFiveGramLongestCommonSubsequenceNormalized;0.6;0.902531995290607;0.9656881568955422;0.9335761667220529;0.9470625624262236;11631061215;0.954190614286329;0.9787029975625186;0.966369088106636;0.9742706179646221;32882687503;700;3005;14280;42604;8066;24586;5215;18788;30;553;3649;0.994280266920877;0.904126213592233;0.9714078899746652;0.9984057816983739;0.0;6214;18018;4241;13553;31;193;42;0.9927434456928839;0.9564727108705458;0.9859595518696348;0.9977179034157833;0.0
PROFILE;cosineThreeShingleNormalizedTermFrequency;0.9;0.809507864883992;0.9430157915769635;0.8737154571090954;0.89424825342138;15006659336;0.886655437982439;0.961056208002361;0.9231065556218715;0.9389312977099236;17113643152;700;3005;14280;42604;8066;24586;4672;18809;9;1096;27561;0.9980773339030122;0.8099861303744799;0.9449384576739512;0.9995217345095122;1.0;6214;18018;3936;13570;14;498;8093;0.9964556962025316;0.8876860622462788;0.9646005117998294;0.9989693757361602;0.0
SET;tokenOverlap;0.7;0.9525735533113822;0.9668884831604623;0.9597043284574757;0.9689854564569826;2484012113;0.960989287723677;0.9765939181738053;0.9687601838541468;0.9762665449566408;3735708609;700;3005;14280;42604;8066;24586;5530;18702;116;238;0;0.97945448104853;0.9587378640776699;0.9874340021119324;0.9938356892337123;0.0;6214;18018;4278;13532;52;156;0;0.9879907621247113;0.9648173207036536;0.9886031560490941;0.9961719670200235;0.0
EDIT;levenshtein;0.8;0.8511977790320566;0.9537162177785588;0.9010000701442606;0.918848167539267;74360566629;0.9225147072652535;0.9722201366560914;0.9470413796475204;0.958679620742128;158010717224;700;3005;14280;42604;8066;24586;4914;18804;14;854;0;0.9971590909090909;0.8519417475728155;0.9565571268694679;0.9992560314592411;0.0;6214;18018;4095;13570;14;339;0;0.9965928449744463;0.9235453315290933;0.975627291681645;0.9989693757361602;0.0
FINGERPRINT;winnowingThreeGramDiceNormalized;0.3;0.9722427836009699;0.9744720739752011;0.9733567905670869;0.9795953807415125;7558163640;0.982428683112027;0.9819812997904691;0.9822049659789891;0.9865855033254425;10589526264;700;3005;14280;42604;8066;24586;5641;18710;108;127;1292;0.9812141241955122;0.9779819694868238;0.993257949779689;0.994260814114146;0.0;6214;18018;4376;13523;61;58;0;0.986251972053189;0.9869192602616148;0.9957293277372801;0.9955094228504122;0.0
FINGERPRINT;winnowingFourGramOptimalAlignmentNormalized;0.5;0.926806493296102;0.9707201353157744;0.9485092116494865;0.9595344673231871;19049203257;0.9635892580780383;0.9815645244856346;0.972535362804271;0.9790833238084353;42744164801;700;3005;14280;42604;8066;24586;5359;18775;43;409;2729;0.9920399851906702;0.9290915395284327;0.9786801501251042;0.9977149537676693;0.0;6214;18018;4283;13552;32;151;0;0.9925840092699885;0.9659449706811006;0.9889805152156462;0.9976442873969376;0.0
SET;fourGramJaccardNormalizedPadding;0.9;0.7803677028029203;0.9356619065831411;0.8544941969612705;0.8763257760046707;12063676572;0.8789780542578947;0.9601074174475008;0.9186475655367388;0.9350275713258211;14713739985;700;3005;14280;42604;8066;24586;4503;18812;6;1265;2729;0.9986693280106453;0.7806865464632455;0.9369925785724958;0.9996811563396748;0.0;6214;18018;3900;13576;8;534;0;0.9979529170931423;0.8795669824086604;0.9621545003543586;0.9994110718492344;0.0
FINGERPRINT;winnowingThreeGramOverlapNormalized;0.9;0.9277032134517531;0.957636687187966;0.9425511296601194;0.9554117542771031;7524116865;0.9465004797493188;0.9690974748756971;0.957732334681095;0.9677641390386601;10584608452;700;3005;14280;42604;8066;24586;5389;18694;124;379;1292;0.9775077090513332;0.9342926490984743;0.9801289781366329;0.9934105643532788;0.0;6214;18018;4218;13519;65;216;0;0.9848237216904039;0.9512855209742895;0.9842737531852931;0.9952149587750294;0.0
PROFILE;cosineTwoGramNormalizedTermFrequency;0.3;0.9681204063038176;0.9643041269811263;0.9662103824806564;0.974155069582505;13629403094;0.9751802446880911;0.9739975688750202;0.9745887273825551;0.9808472284812978;15173309237;700;3005;14280;42604;8066;24586;5635;18652;166;133;8;0.9713842440958456;0.9769417475728155;0.9929198828852808;0.9911786587310022;0.0;6214;18018;4353;13495;89;81;0;0.979963980189104;0.9817320703653586;0.9940335886859163;0.9934481743227326;0.0
SET;fiveGramOverlapNormalizedPadding;0.6;0.9704559398009018;0.9737410058641451;0.9720970851558832;0.978623566214807;10965030746;0.9769376652624833;0.9805219618711682;0.9787281727676019;0.9839439167797377;13972515846;700;3005;14280;42604;8066;24586;5631;18709;109;137;3649;0.9810104529616724;0.9762482662968099;0.9927305529024727;0.9942076735040918;0.0;6214;18018;4351;13525;59;83;42;0.9866213151927438;0.9812810103743798;0.9939006466784245;0.9956566548881036;0.0
SET;threeGramOverlapNormalizedPadding;0.8;0.9598411582206019;0.9696974565131713;0.9647567205172369;0.9729304924903946;10319432297;0.9724913174936365;0.9804309231147847;0.9764530506539469;0.9821894498014747;12969867808;700;3005;14280;42604;8066;24586;5571;18705;113;197;1292;0.9801196340605207;0.9658460471567267;0.9895778224526505;0.9939951110638751;0.0;6214;18018;4329;13532;52;105;0;0.9881305637982196;0.976319350473613;0.9923003593165652;0.9961719670200235;0.0
PROFILE;cosineTwoShingleNormalizedTermFrequency;0.8;0.8926359386186891;0.9633000678624195;0.9272951311463993;0.9417457998539079;14614617046;0.939673714678257;0.9750659731360811;0.9572062813381195;0.9669947886508397;16054282538;700;3005;14280;42604;8066;24586;5157;18791;27;611;13934;0.9947916666666666;0.8940707350901526;0.968508401195753;0.9985652035285365;0.0;6214;18018;4175;13558;26;259;308;0.9938109973815759;0.9415877311682453;0.9812549757545053;0.9980859835100118;0.0
FINGERPRINT;winnowingFiveGramJaccardNormalized;0.9;0.7714866244126342;0.9324112455652944;0.8481407927965431;0.8704916430456455;7530215694;0.8757470183021976;0.9588873910554958;0.9163747997432183;0.933125225117061;10804198924;700;3005;14280;42604;8066;24586;4453;18808;10;1315;3649;0.9977593546941519;0.7720180305131762;0.9346518908711424;0.999468593899458;0.0;6214;18018;3886;13575;9;548;42;0.9976893453145058;0.8764095624718088;0.9611980457409899;0.9993374558303887;0.0
SET;twoGramJaccard;0.5;0.956323946338155;0.9761747556554412;0.9661983723046194;0.9738763303720644;7314267397;0.9756440554915358;0.982089508188168;0.9788614767291601;0.9840226628895185;10065832307;700;3005;14280;42604;8066;24586;5536;18753;65;232;0;0.9883949294768791;0.9597780859916782;0.987779826178562;0.9965458603464767;0.0;6214;18018;4342;13535;49;92;0;0.9888408107492599;0.9792512404149752;0.9932486974389081;0.9963928150765606;0.0
SET;twoGramDiceNormalizedPadding;0.5;0.9699889694539519;0.9737444924142369;0.9718649169037574;0.978442280945758;9492133615;0.9780793610567873;0.979121353128408;0.9786002184063166;0.9838618666064779;12075472160;700;3005;14280;42604;8066;24586;5628;18710;108;140;8;0.9811715481171548;0.9757281553398058;0.9925729442970822;0.994260814114146;0.0;6214;18018;4359;13516;68;75;0;0.9846397108651457;0.983085250338295;0.9944816422632624;0.9949941107184923;0.0
SET;tokenDiceNormalized;0.5;0.9604735388506502;0.9758783266209128;0.9681452937742553;0.9754515167455725;10993799978;0.9762517113981106;0.9814902461745063;0.9788674744562793;0.984037133476735;13009279290;700;3005;14280;42604;8066;24586;5563;18743;75;205;2161;0.9866974104292302;0.9644590846047156;0.9891809161916825;0.9960144542459347;0.0;6214;18018;4346;13531;53;88;0;0.9879518072289156;0.9801533603969328;0.9935384389455907;0.9960983510011778;0.0
EQUAL;equals;0.5;0.6590084795019493;0.9038490506262775;0.7717798834852484;0.7941944241411716;85683228;0.7885358441276931;0.9340876365113551;0.8582316604190986;0.8814413506362606;178208842;700;3005;14280;42604;8066;24586;3803;18812;6;1965;0;0.9984247834077186;0.6593273231622746;0.905424267218559;0.9996811563396748;0.0;6214;18018;3498;13579;5;936;0;0.9985726520125606;0.7889039242219216;0.9355149844987943;0.9996319199057715;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignmentNormalized;0.8;0.8447830772290055;0.9518976910666233;0.8967424717645791;0.915095224692748;44026267379;0.9218381172787855;0.972007261845174;0.946590378273867;0.9583138173302108;77473406307;700;3005;14280;42604;8066;24586;4877;18804;14;891;8;0.9971375996728685;0.8455270457697642;0.9547600913937547;0.9992560314592411;0.0;6214;18018;4092;13570;14;342;0;0.9965903555772041;0.9228687415426252;0.9754169062679701;0.9989693757361602;0.0
EDIT;levenshteinNormalized;0.3;0.9638512658447094;0.9741083520046987;0.9689662368471013;0.9761551227181413;75722006910;0.9763440551727656;0.9793260251422629;0.977833903443536;0.9832730560578661;124911950124;700;3005;14280;42604;8066;24586;5588;18725;93;180;0;0.9836296426685442;0.9687933425797504;0.9904787093361545;0.9950579232649591;0.0;6214;18018;4350;13520;64;84;0;0.9855006796556411;0.9810554803788903;0.9938253454866216;0.9952885747938751;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;0.9485475256154692;0.9748897666080327;0.9616284500075336;0.9702165267344233;18288698376;0.9723300396390884;0.981791045811995;0.9770490911370211;0.9826235093696764;46247380847;700;3005;14280;42604;8066;24586;5489;18760;58;279;1292;0.9895438976023075;0.951629680998613;0.9853458690057251;0.9969178446168562;0.0;6214;18018;4326;13539;45;108;0;0.9897048730267674;0.9756427604871448;0.9920861727852275;0.9966872791519434;0.0
SET;twoGramOverlapNormalizedPadding;0.5;0.9734556940716454;0.9654884957464422;0.9694639104912784;0.9766479965532099;9356369203;0.9739100446119051;0.9725816138863914;0.9732456025941315;0.9798355300214038;12081796863;700;3005;14280;42604;8066;24586;5667;18648;170;101;8;0.9708754497173205;0.9824895977808599;0.9946130460291216;0.9909660962907855;0.0;6214;18018;4349;13490;94;85;0;0.9788431240153049;0.980829950383401;0.9937384898710866;0.9930800942285041;0.0
SET;threeShingleDice;0.5;0.9300892342135905;0.9700398285924601;0.9498545158771652;0.9607212997678986;6937210251;0.9417864645344121;0.9746790901265228;0.9580916314976743;0.9677493931337418;7867242019;700;3005;14280;42604;8066;24586;5381;18765;53;387;29766;0.9902465955097534;0.9329056865464632;0.9797932330827067;0.9971835476671272;1.0;6214;18018;4186;13553;31;248;11489;0.9926488024662082;0.9440685611186288;0.9820302876603144;0.9977179034157833;0.0
SET;fourGramOverlapNormalizedPadding;0.9;0.9262020096437309;0.9631969599882269;0.9445183746353631;0.9566999287241624;10824985803;0.9493212981602173;0.9748102961059164;0.961981380152035;0.9709161972640533;13571374787;700;3005;14280;42604;8066;24586;5369;18731;87;399;2729;0.9840542521994134;0.9308252427184466;0.9791427077888134;0.9953767669252843;0.0;6214;18018;4223;13542;42;211;0;0.9901524032825323;0.9524131709517366;0.984657892823384;0.9969081272084805;0.0
EDIT;optimalAlignment;0.9;0.8075476507649226;0.94227288928062;0.8723131651637736;0.8929974135453587;209692618507;0.890180938013519;0.9633003525484678;0.9260192284290584;0.9412605742880972;293031832990;700;3005;14280;42604;8066;24586;4661;18808;10;1107;0;0.9978591308071076;0.8080790568654647;0.9444137584735124;0.999468593899458;0.0;6214;18018;3950;13575;9;484;0;0.997726698661278;0.8908434821831304;0.9655736538871897;0.9993374558303887;0.0
PROFILE;cosineFiveGramNormalizedNormalizedTermFrequency;0.3;0.9754697305631033;0.9758217797810596;0.9756457392930274;0.981357842712217;19591500525;0.9816831590456654;0.980938474876587;0.9813107463216151;0.9859123182689056;20748767406;700;3005;14280;42604;8066;24586;5659;18712;106;109;3649;0.9816131830008673;0.9811026352288488;0.9942085967801924;0.9943670953342545;0.0;6214;18018;4374;13519;65;60;42;0.9853570624014417;0.986468200270636;0.9955814124751454;0.9952149587750294;0.0
FINGERPRINT;winnowingFourGramJaccard;0.7;0.8784308676041133;0.960961661922322;0.9187700400082252;0.9343280832642534;4882163813;0.9420762466708426;0.9762662145562202;0.9590188794599798;0.9684137452273517;8312358852;700;3005;14280;42604;8066;24586;5072;18801;17;696;2103;0.9966594615838082;0.8793342579750347;0.9643022003385137;0.9990966096290785;0.0;6214;18018;4185;13560;24;249;0;0.9942979330007128;0.9438430311231394;0.9819682815555073;0.9982332155477032;0.0
EDIT;levenshteinNormalized;0.8;0.8532782228600733;0.9543073947329268;0.9023800296105505;0.9200597683974598;75441922742;0.9293589050877336;0.9739405333770212;0.9513886207643182;0.9622201492537313;124565211881;700;3005;14280;42604;8066;24586;4926;18804;14;842;0;0.9971659919028341;0.8540221914008321;0.9571414028300926;0.9992560314592411;0.0;6214;18018;4126;13568;16;308;0;0.9961371318203767;0.9305367613892648;0.9778034015566446;0.9988221436984688;0.0
PROFILE;manhattanFiveGramNormalized;0.4;0.9629817609044016;0.975877492053737;0.9694081832359775;0.9764592631486829;19077183385;0.9777521234087385;0.9823942194122144;0.980070423007838;0.9849496435441892;20270787369;700;3005;14280;42604;8066;24586;5579;18738;80;189;3649;0.9858632267185015;0.9672330097087378;0.9900142653352354;0.9957487511956638;0.0;6214;18018;4352;13533;51;82;42;0.9884169884169884;0.9815065403698692;0.9939772309952258;0.9962455830388692;0.0
EQUAL;equalsNormalized;0.5;0.6662900329000077;0.9057002221088575;0.7768262552118428;0.7994594032643727;2783365034;0.8022931738525463;0.9380602063250465;0.8675248124389849;0.8899724931232808;3720037266;700;3005;14280;42604;8066;24586;3845;18812;6;1923;0;0.9984419631264606;0.6666088765603329;0.9072582589823969;0.9996811563396748;0.0;6214;18018;3559;13579;5;875;0;0.9985970819304153;0.8026612539467749;0.9394631243946312;0.9996319199057715;0.0
SET;twoGramDiceNormalized;0.3;0.971957143608924;0.9685875115140876;0.9702708647725689;0.9772589710332902;9077715275;0.9750330126503997;0.9735556618870964;0.9742940572499812;0.9806262671772922;11985248932;700;3005;14280;42604;8066;24586;5651;18672;146;117;8;0.974814559254787;0.9797156726768377;0.9937729522593006;0.9922414709320863;0.0;6214;18018;4353;13493;91;81;0;0.9795229522952296;0.9817320703653586;0.9940327095918668;0.9933009422850412;0.0
SET;threeGramOverlapNormalized;0.7;0.9616472572001105;0.965956497160946;0.9637994688053372;0.9722584572571528;10267573823;0.9687777429786855;0.9733772311119959;0.971074763869148;0.9781600090528458;12885795562;700;3005;14280;42604;8066;24586;5590;18677;141;178;1292;0.9753969638806491;0.9691400832177531;0.990559533280297;0.9925071739823573;0.0;6214;18018;4322;13503;81;112;0;0.9816034521916874;0.9747406405051872;0.9917737789203085;0.9940371024734982;0.0
EDIT;levenshtein;0.7;0.8886205243039798;0.9631968699592499;0.9251575582521827;0.9398406739309586;74462162404;0.945606428640875;0.9778277613335495;0.9615821427317167;0.9704251386321627;152341354526;700;3005;14280;42604;8066;24586;5132;18797;21;636;0;0.9959247040558897;0.8897364771151179;0.9672721659033603;0.9988840471888617;0.0;6214;18018;4200;13562;22;234;0;0.994789199431549;0.9472259810554804;0.9830385619020006;0.9983804475853946;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.5;0.9289400777341728;0.9715347001042527;0.9499986946497826;0.9607369644933368;24675307244;0.9659181740517777;0.9825342320931116;0.9741907777261823;0.980360812970998;58519739092;700;3005;14280;42604;8066;24586;5371;18776;42;397;1292;0.9922409015333457;0.9311719833564494;0.979293798570907;0.9977680943777234;0.0;6214;18018;4293;13553;31;141;0;0.9928307123034228;0.9682002706359946;0.989703519789689;0.9977179034157833;0.0
SET;threeShingleDiceNormalized;0.8;0.8736043956497519;0.9584692255229526;0.9150535112832827;0.9312540370951369;13314443291;0.9201168572116205;0.9703589200086529;0.9449040162077966;0.9570207284225318;15248668148;700;3005;14280;42604;8066;24586;5046;18795;23;722;27561;0.9954626159005721;0.8748266296809986;0.9630066096223805;0.9987777659687533;1.0;6214;18018;4086;13565;19;348;8093;0.9953714981729598;0.9215155615696887;0.9749874218356932;0.9986012956419317;0.0
