MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
PROFILE;manhattanThreeGramNormalized;0.19;33770660170;0.979589211464829;0.9765418163079533;0.9780643270253444;0.9832179930795848;0.981076488991254;0.9803314377128058;0.9807038925991005;0.9854516747490695;700;3005;14280;42604;8066;24586;5683;18709;110;84;355;0.9810115656827205;0.9854343679556095;0.9955302506252328;0.9941548435092195;0.014439111689579436;6214;18018;4369;13520;67;62;0;0.9848963029756538;0.9860076732114647;0.9954351347371521;0.9950688157797895;0.0
SET;fourGramDiceNormalizedPadding;0.5;24300209963;0.9580651462257066;0.9762386787766886;0.9671092247173422;0.9746068008083648;0.9772841826432221;0.9828370227270358;0.980056670008061;0.984929178470255;700;3005;14280;42604;8066;24586;5546;18751;68;221;692;0.9878874242964019;0.9616785156927345;0.9883512544802867;0.996386630532972;0.028146099406166112;6214;18018;4346;13539;48;85;0;0.9890760127446518;0.9808169713382984;0.993761009982384;0.9964672113049238;0.0
SET;fiveGramDiceNormalizedPadding;0.39;24812285405;0.9654458714063914;0.9752424464836631;0.9703317956131918;0.9772072308095362;0.9807527895531587;0.9829989235917993;0.9818752142917191;0.9863230473606872;700;3005;14280;42604;8066;24586;5595;18730;89;172;910;0.9843420126671358;0.9701751343852957;0.9909004338165274;0.9952707370210957;0.03701293419018954;6214;18018;4363;13534;53;68;21;0.9879981884057971;0.9846535770706387;0.9950007351860021;0.9960992124825201;0.0011655011655011655
PROFILE;manhattanFiveGramNormalized;0.0;38018918699;0.9758304156616027;0.964209255689128;0.970002432349469;0.9770519982810486;0.978181681193028;0.9746336028574472;0.9764060303942799;0.9822192212469053;700;3005;14280;42604;8066;24586;5684;18635;184;83;910;0.9686434901158828;0.9856077683370903;0.995565765573245;0.9902226473245125;0.03701293419018954;6214;18018;4364;13496;91;67;21;0.9795735129068462;0.9848792597607764;0.9950600899506009;0.9933024214322514;0.0011655011655011655
FINGERPRINT;winnowingThreeGramDiceNormalized;0.68;18127456708;0.9297281386268372;0.9721131034661354;0.9506844409268137;0.9612735891244074;0.9677123763061779;0.9818934337641727;0.9747771171233761;0.9808394160583942;700;3005;14280;42604;8066;24586;5374;18779;40;393;355;0.9926117473217584;0.9318536500780302;0.9795013561443772;0.997874488548807;0.014439111689579436;6214;18018;4300;13550;37;131;0;0.9914687572054416;0.9704355675919657;0.9904246765587311;0.9972768087142121;0.0
PROFILE;manhattanFiveGramNormalized;0.15;37915742259;0.9802017011591897;0.977502654627211;0.9788512476128414;0.9838193302760232;0.9830242666446216;0.9819796694898324;0.9825018292401142;0.9868079828616529;700;3005;14280;42604;8066;24586;5685;18714;105;82;910;0.9818652849740933;0.9857811687185711;0.9956373696531177;0.9944205324406186;0.03701293419018954;6214;18018;4376;13525;62;55;21;0.9860297431275349;0.9875874520424284;0.9959499263622975;0.9954368146021932;0.0011655011655011655
SET;fourGramJaccard;0.27;21415702018;0.9658989477419127;0.975700120276658;0.9707871648754332;0.9775565452798882;0.9820284025328085;0.9838262337787207;0.9829269071134367;0.9871186440677966;700;3005;14280;42604;8066;24586;5597;18732;87;170;568;0.9846938775510204;0.9705219351482574;0.9910062427256375;0.9953770125936553;0.023102578703327097;6214;18018;4368;13536;51;63;0;0.988458927359131;0.985781990521327;0.9953673064195897;0.9962464120114816;0.0
SET;fiveGramDiceNormalizedPadding;0.22;24755048991;0.9781740343676995;0.9769999690685387;0.9775868254640556;0.9828482328482329;0.9830242666446216;0.9819796694898324;0.9825018292401142;0.9868079828616529;700;3005;14280;42604;8066;24586;5673;18715;104;94;910;0.9819975765968496;0.9837003641408011;0.9950023924716891;0.9944736702268984;0.03701293419018954;6214;18018;4376;13525;62;55;21;0.9860297431275349;0.9875874520424284;0.9959499263622975;0.9954368146021932;0.0011655011655011655
SET;fourGramDice;0.66;18957360119;0.9362250645731907;0.9732483208146343;0.9545572125338693;0.9644543429844098;0.9706462512779674;0.9828609488056674;0.9767345061406028;0.9823482519075275;700;3005;14280;42604;8066;24586;5413;18774;45;354;568;0.9917552216929278;0.9386162649557829;0.9814930991217063;0.9976087996174079;0.023102578703327097;6214;18018;4313;13550;37;118;0;0.9914942528735632;0.9733694425637553;0.9913666959321041;0.9972768087142121;0.0
PROFILE;cosineThreeGramNormalizedBool;0.31;34451632042;0.9796031984874702;0.976089680563502;0.9778448614635247;0.983050847457627;0.980782089933331;0.9794427989633467;0.9801122156862564;0.9850073272460826;700;3005;14280;42604;8066;24586;5684;18706;113;83;355;0.9805071588752803;0.9856077683370903;0.9955825216882218;0.9939954301503799;0.014439111689579436;6214;18018;4369;13516;71;62;0;0.984009009009009;0.9860076732114647;0.9954337899543378;0.9947744167218665;0.0
SET;fiveGramJaccard;0.43;22355408262;0.9441483443350296;0.9755022483859976;0.9596972609676131;0.9685947480482613;0.9734329267207955;0.9833746746495051;0.9783911731036711;0.9836289222373805;700;3005;14280;42604;8066;24586;5459;18773;46;308;825;0.9916439600363306;0.9465926825039015;0.9838582883496672;0.9975556618311281;0.033555682095501506;6214;18018;4326;13548;39;105;0;0.99106529209622;0.976303317535545;0.992309382553285;0.9971296091852506;0.0
SET;fiveGramDiceNormalizedPadding;0.75;24880934400;0.9023672188122174;0.9668747748013868;0.9340642919399159;0.9473684210526315;0.9522728200255541;0.9791394857253177;0.9656127170196233;0.9736327000575705;700;3005;14280;42604;8066;24586;5211;18796;23;556;910;0.9956056553305311;0.9035893878966533;0.9712691194708557;0.998777830915564;0.03701293419018954;6214;18018;4228;13561;26;203;21;0.9938881053126469;0.9541864139020537;0.9852513804126707;0.9980864061235004;0.0011655011655011655
SET;fourGramDice;0.87;19162394656;0.855532318485464;0.9562787090862612;0.904503919893582;0.9217553688141924;0.928855886428936;0.9744563135311568;0.9513829317847025;0.9621672115833724;700;3005;14280;42604;8066;24586;4936;18812;7;831;568;0.9985838559579203;0.8559042829894226;0.9576948531283409;0.9996280354960413;0.023102578703327097;6214;18018;4120;13574;13;311;0;0.9968545850471813;0.9298126833671857;0.9776017284839755;0.9990432030617502;0.0
PROFILE;manhattanTwoShingleNormalized;0.7;31906391651;0.9159483966582884;0.9688177831481912;0.9420122584810791;0.9541234790446147;0.953396350079547;0.9801355377029286;0.9666734941174431;0.9744416302095327;700;3005;14280;42604;8066;24586;5293;18784;35;474;2354;0.9934309309309309;0.9178082191780822;0.9753868522172604;0.9981401774802062;0.09574554624583097;6214;18018;4232;13564;23;199;65;0.9945945945945946;0.9550891446626044;0.985540943108334;0.9983072054169426;0.0036075036075036075
SET;threeGramDiceNormalized;0.94;23090790757;0.8064851742673835;0.944018058690745;0.8725460266225287;0.8928777116529084;0.8995024865209529;0.9673445047464302;0.9328069400158823;0.9468059843267631;700;3005;14280;42604;8066;24586;4651;18819;0;1116;355;1.0;0.8064851742673834;0.944018058690745;1.0;0.014439111689579436;6214;18018;3987;13583;4;444;0;0.9989977449260837;0.899796885578876;0.9683467598203465;0.9997056009420769;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.21;87616073864;0.9668582381992352;0.9767893263653205;0.9718110964489918;0.9783406113537119;0.9832304157479776;0.984429181207565;0.9838296158955345;0.9878021233340862;700;3005;14280;42604;8066;24586;5601;18737;82;166;568;0.9855710012317438;0.9712155366741807;0.9912183251335767;0.9956427015250545;0.023102578703327097;6214;18018;4373;13537;50;58;0;0.9886954555731404;0.9869104039720153;0.9957337256344244;0.9963200117759623;0.0
PROFILE;manhattanThreeGramNormalized;0.46;33951765002;0.9612534779012827;0.9769185716284987;0.9690543713354003;0.9761445360463076;0.9790896441643233;0.9834407538823022;0.9812627873181156;0.985848522585758;700;3005;14280;42604;8066;24586;5565;18749;70;202;355;0.9875776397515528;0.9649731229408705;0.9893409318769458;0.9962803549604123;0.014439111689579436;6214;18018;4354;13539;48;77;0;0.9890958655156747;0.9826224328593997;0.9943448883666275;0.9964672113049238;0.0
SET;twoShingleDiceNormalized;0.74;28234434276;0.9074769417067243;0.9675073667433827;0.9370115400842248;0.9498958050194799;0.9470036349912117;0.977862353466616;0.9623093074754845;0.9710128190322208;700;3005;14280;42604;8066;24586;5242;18791;28;525;2354;0.9946869070208728;0.9089647997225594;0.9728204597225099;0.9985121419841649;0.09574554624583097;6214;18018;4204;13563;24;227;65;0.9943235572374646;0.9487700293387498;0.9835387962291515;0.9982336056524619;0.0036075036075036075
FINGERPRINT;winnowingFourGramOptimalAlignment;0.19;87736310413;0.9681531527011635;0.9764170888205816;0.9722763408069426;0.9787159804605723;0.9826367342354363;0.9832351286429284;0.9829358859026596;0.9871302777150598;700;3005;14280;42604;8066;24586;5610;18732;87;157;568;0.9847288046340179;0.9727761401075082;0.9916882841865636;0.9953770125936553;0.023102578703327097;6214;18018;4372;13532;55;59;0;0.987576236729162;0.9866847212818777;0.9956588919137664;0.9959520129535585;0.0
PROFILE;manhattanTwoShingleNormalized;0.39;31290924886;0.9608703366789682;0.9741035257595398;0.9674643056757903;0.9749606023463492;0.9772056994820462;0.9832130261975214;0.9802047607542049;0.9850374064837906;700;3005;14280;42604;8066;24586;5568;18732;87;199;2354;0.9846153846153847;0.965493324085313;0.9894881411441551;0.9953770125936553;0.09574554624583097;6214;18018;4345;13541;46;86;65;0.9895240264176726;0.9805912886481607;0.9936889997798488;0.9966144108338854;0.0036075036075036075
SET;threeGramDice;0.88;17983999718;0.8612545310743316;0.9578997238760327;0.9082926166732196;0.92506748580471;0.933595222921827;0.9759530021467222;0.9545391875666475;0.9647058823529412;700;3005;14280;42604;8066;24586;4969;18812;7;798;280;0.9985932475884244;0.8616264955782903;0.9593064762876083;0.9996280354960413;0.011388595135442934;6214;18018;4141;13574;13;290;0;0.996870486278286;0.9345520198600767;0.9790825158684362;0.9990432030617502;0.0
PROFILE;manhattanThreeGramNormalized;0.05;34053231916;0.9767169607014328;0.96940765347313;0.9730554439398524;0.9793912218677244;0.9776469492548809;0.9754254114508198;0.9765355486261527;0.9823138447673764;700;3005;14280;42604;8066;24586;5679;18668;151;88;355;0.9740994854202402;0.9847407664296861;0.9953081680528898;0.9919761942717467;0.014439111689579436;6214;18018;4360;13501;86;71;0;0.9806567701304544;0.9839765290002257;0.9947686413203655;0.9936704202546552;0.0
SET;fiveGramJaccard;0.47;22340662248;0.9363313401457505;0.9736138023064906;0.954790613851035;0.9646262140247706;0.9701948858976921;0.9827119936416882;0.9764333825415287;0.9821164141701787;700;3005;14280;42604;8066;24586;5413;18776;43;354;825;0.9921187683284457;0.9386162649557829;0.9814950339780449;0.9977150751899676;0.033555682095501506;6214;18018;4311;13550;37;120;0;0.9914903403863845;0.97291807718348;0.9912216532553035;0.9972768087142121;0.0
SET;fiveGramDiceNormalizedPadding;0.43;24958822908;0.9629902920203768;0.9754063942098312;0.9691784605523733;0.9762883891854054;0.9772154662754369;0.9820112778870687;0.9796104372699125;0.9845979614949038;700;3005;14280;42604;8066;24586;5579;18736;83;188;910;0.9853408689509008;0.9674007282816022;0.9900655252589304;0.9955895637387746;0.03701293419018954;6214;18018;4347;13535;52;84;21;0.9881791316208229;0.981042654028436;0.9938321462662457;0.9961728122470008;0.0011655011655011655
PROFILE;manhattanFourGramNormalized;0.74;36501728371;0.9093032340714511;0.968919845334022;0.9386383483100593;0.9511819581559641;0.9568551901960929;0.9814637768072265;0.9690813736871916;0.9763218390804598;700;3005;14280;42604;8066;24586;5251;18796;23;516;692;0.9956389836935912;0.9105254031558869;0.9732808616404308;0.998777830915564;0.028146099406166112;6214;18018;4247;13565;22;184;0;0.9948465682829702;0.9584743850146694;0.9866172085242563;0.9983808051814235;0.0
SET;fourGramDiceNormalizedPadding;0.12;24496369746;0.9789012305474767;0.9723806309107168;0.9756354832410681;0.9813632441760138;0.9792218446891492;0.9765537913733493;0.9778869080966334;0.9833333333333333;700;3005;14280;42604;8066;24586;5687;18683;136;80;692;0.9766443414047742;0.9861279694815328;0.9957362895059425;0.992773261065944;0.028146099406166112;6214;18018;4366;13504;83;65;0;0.9813441222746685;0.9853306251410516;0.9952096690986808;0.9938912195480974;0.0
SET;threeGramDiceNormalized;0.27;23180019201;0.9789067866572614;0.977849128403145;0.97837781460984;0.9834531750844667;0.9827985839544839;0.9819031868439279;0.9823507833816836;0.9866937302661254;700;3005;14280;42604;8066;24586;5676;18719;100;91;355;0.9826869806094183;0.9842205652852436;0.9951621477937267;0.9946862213720177;0.014439111689579436;6214;18018;4375;13525;62;56;0;0.9860265945458643;0.9873617693522907;0.9958765922980635;0.9954368146021932;0.0
SET;threeGramDice;0.95;17929425358;0.796495076950416;0.9408854993205915;0.865685086034688;0.8866158448325776;0.887992669323932;0.9638235270786475;0.9251314644783061;0.9403894397324095;700;3005;14280;42604;8066;24586;4594;18817;2;1173;280;0.9995648389904265;0.7966013525229756;0.941320660330165;0.9998937244274404;0.011388595135442934;6214;18018;3936;13583;4;495;0;0.9989847715736041;0.8882870683818551;0.9648387555050433;0.9997056009420769;0.0
SET;twoShingleDiceNormalized;0.51;28126571401;0.9521555462327167;0.9748763016067206;0.9634489490708252;0.9717006083046813;0.972005230815489;0.9826985830799841;0.9773372821440477;0.9828233420543738;700;3005;14280;42604;8066;24586;5511;18754;65;256;2354;0.9883428981348638;0.9556095023409051;0.9865334034718569;0.9965460438918115;0.09574554624583097;6214;18018;4320;13547;40;111;65;0.9908256880733946;0.9749492213947191;0.9918728950065896;0.9970560094207699;0.0036075036075036075
PROFILE;manhattanFourGramNormalized;0.2;36309111271;0.9793598629927827;0.9783017152130724;0.9788306461164152;0.9837997054491899;0.9830978664091024;0.9822021966316443;0.9826499294717845;0.9869192602616148;700;3005;14280;42604;8066;24586;5678;18721;98;89;692;0.9830332409972299;0.9845673660482053;0.9952684742158426;0.9947924969445773;0.028146099406166112;6214;18018;4376;13526;61;55;0;0.986251972053189;0.9875874520424284;0.9959502245784552;0.995510414366674;0.0
SET;fourGramDiceNormalized;0.31;24230152695;0.9732237248320321;0.9766374284622044;0.9749290825174741;0.9807909604519773;0.983539464995987;0.983539464995987;0.9835394649959869;0.9875874520424284;700;3005;14280;42604;8066;24586;5642;18723;96;125;692;0.9832694318577901;0.9783249523148951;0.9933679966044142;0.994898772517137;0.028146099406166112;6214;18018;4376;13532;55;55;0;0.9875874520424284;0.9875874520424284;0.9959520129535585;0.9959520129535585;0.0
SET;twoShingleDiceNormalized;0.12;28283480458;0.9765491164297364;0.9747926709000367;0.9756704984110228;0.9813836695817819;0.9836325983472491;0.9813974591651542;0.9825143931617537;0.9868198715782359;700;3005;14280;42604;8066;24586;5667;18704;115;100;2354;0.9801106883431339;0.9826599618519161;0.9946819825569028;0.9938891545778202;0.09574554624583097;6214;18018;4380;13521;66;51;65;0.9851551956815114;0.988490182802979;0.9962422634836428;0.9951424155442703;0.0036075036075036075
PROFILE;cosineThreeGramNormalizedBool;0.46;34146833009;0.9710757954453406;0.976259138599354;0.9736640178090956;0.9798085291557876;0.9819596861650233;0.9830069762721081;0.9824831916720955;0.9867871259175607;700;3005;14280;42604;8066;24586;5629;18725;94;138;355;0.9835750480517211;0.9760707473556441;0.992684090547633;0.9950050480896966;0.014439111689579436;6214;18018;4369;13532;55;62;0;0.9875678119349005;0.9860076732114647;0.9954391643372076;0.9959520129535585;0.0
SET;fiveGramDice;0.53;19480077012;0.9536350378344816;0.976143708961251;0.964823736662378;0.9727633318642573;0.9781771466103821;0.9843423997090275;0.9812549311137206;0.9858292710577031;700;3005;14280;42604;8066;24586;5518;18759;60;249;825;0.9892434564359985;0.956823305011271;0.9869002525252525;0.9968117328232106;0.033555682095501506;6214;18018;4348;13545;42;83;0;0.9904328018223235;0.9812683367185737;0.9939095978867039;0.9969088098918083;0.0
SET;fourGramJaccard;0.55;21508012985;0.9245121401597707;0.9710462421323571;0.9474935564466328;0.9586435812326186;0.9662749136074802;0.982449014112746;0.9743284026628537;0.9804683038263848;700;3005;14280;42604;8066;24586;5343;18782;37;424;568;0.9931226765799257;0.9264782382521242;0.9779235655524315;0.9980339019076465;0.023102578703327097;6214;18018;4292;13555;32;139;0;0.9925994449583718;0.9686301060708644;0.9898495691543742;0.9976448075366159;0.0
PROFILE;manhattanThreeGramNormalized;0.48;33724471844;0.9596257496590341;0.9767271456459727;0.9681386880777181;0.9754170324846356;0.9791583605321088;0.9842667253638857;0.9817092202549642;0.986180335296783;700;3005;14280;42604;8066;24586;5555;18751;68;212;355;0.9879068113106882;0.9632391191260621;0.9888203343352845;0.996386630532972;0.014439111689579436;6214;18018;4353;13543;44;78;0;0.9899931771662497;0.982396750169262;0.994273548197636;0.9967616103628468;0.0
SET;fourGramDiceNormalizedPadding;0.33;24541364309;0.9719567843753862;0.976076293013246;0.974014360809019;0.9800852248021568;0.9827937005577887;0.9824949244304082;0.9826443011386194;0.9869133574007221;700;3005;14280;42604;8066;24586;5635;18722;97;132;692;0.9830774598743894;0.9771111496445292;0.9929988331388565;0.9948456347308571;0.028146099406166112;6214;18018;4374;13528;59;57;0;0.9866907286262125;0.987136086662153;0.9958041958041958;0.9956576138956356;0.0
SET;tokenDiceNormalized;0.3;24086672210;0.9759449931494455;0.9773567634676006;0.9766506232153603;0.9821211595209165;0.9829457834834456;0.9823484508497216;0.9826470717781784;0.9869163094969546;700;3005;14280;42604;8066;24586;5658;18722;97;109;587;0.9831450912250217;0.9810993584185885;0.9942116722425788;0.9948456347308571;0.02387537623037501;6214;18018;4375;13527;60;56;0;0.9864712514092446;0.9873617693522907;0.995877199440477;0.9955840141311548;0.0
PROFILE;manhattanThreeGramNormalized;0.78;34313770072;0.8995648386632413;0.9671127666892259;0.9327275271674759;0.9461601530472806;0.9541421145177456;0.9812209052407954;0.9675867864617979;0.9751266697374482;700;3005;14280;42604;8066;24586;5193;18802;17;574;355;0.9967370441458733;0.9004681810299983;0.9703757225433526;0.999096657633243;0.014439111689579436;6214;18018;4234;13568;19;197;0;0.9955325652480602;0.9555405100428798;0.9856883399927352;0.9986016044748657;0.0
SET;fiveGramJaccard;0.87;22190813915;0.797535479239301;0.9411686889711683;0.8663806446381666;0.8872601022277944;0.8926584060523424;0.9650157572637266;0.9281322253291457;0.9429286310020256;700;3005;14280;42604;8066;24586;4600;18817;2;1167;825;0.9995654063450674;0.7976417548118606;0.9416032826261009;0.9998937244274404;0.033555682095501506;6214;18018;3957;13582;5;474;0;0.9987380111055023;0.8930264048747462;0.9662777461582243;0.9996320011775962;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.68;87567143805;0.8839448173073243;0.9631083766729995;0.9226779817820344;0.9376091151336948;0.9427010136885099;0.978409956071137;0.960389534194949;0.9694019471488178;700;3005;14280;42604;8066;24586;5102;18805;14;665;568;0.9972634870992964;0.8846887463152419;0.9658448895737032;0.9992560709920825;0.023102578703327097;6214;18018;4182;13572;15;249;0;0.9964260185847034;0.943805010155721;0.9819839374864336;0.9988960035327887;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.22;87074888140;0.9660835248417494;0.9773307486503009;0.9716908636970445;0.9782323629687911;0.9829311332933592;0.9841295338644489;0.983530151052243;0.987576236729162;700;3005;14280;42604;8066;24586;5595;18742;77;172;568;0.9864245416078985;0.9701751343852957;0.9909062070424024;0.9959083904564536;0.023102578703327097;6214;18018;4372;13536;51;59;0;0.9884693646846032;0.9866847212818777;0.9956601691798456;0.9962464120114816;0.0
SET;fourGramDice;0.91;18934977516;0.8253998028714362;0.9486185870367176;0.8848669926832433;0.9041876365017568;0.9107179046600511;0.9698950545678604;0.9398408332458149;0.9526955290786834;700;3005;14280;42604;8066;24586;4761;18816;3;1006;568;0.9993702770780857;0.8255592162302757;0.9492483099586319;0.9998405866411605;0.023102578703327097;6214;18018;4038;13579;8;393;0;0.9980227385071676;0.9113067027758971;0.9718723160606928;0.999411201884154;0.0
SET;fourGramJaccard;0.92;21435181585;0.7726720998786196;0.9348733233979134;0.8499120742231927;0.8717597574097623;0.8733232944649836;0.9593721822946721;0.9153371372667254;0.9320972790753672;700;3005;14280;42604;8066;24586;4456;18819;0;1311;568;1.0;0.7726720998786197;0.9348733233979135;1.0;0.023102578703327097;6214;18018;3871;13583;4;560;0;0.9989677419354839;0.8736176935229067;0.9604044403591883;0.9997056009420769;0.0
SET;threeGramDice;0.1;18131055199;0.9754360332221457;0.9692829907711284;0.9723546449662732;0.9788556140502287;0.9768275850522019;0.9741660552963061;0.9754959124644861;0.9815315315315316;700;3005;14280;42604;8066;24586;5671;18670;149;96;280;0.9743986254295532;0.9833535633778394;0.9948843653415752;0.9920824698443063;0.011388595135442934;6214;18018;4358;13496;91;73;0;0.9795459653854799;0.9835251636199503;0.9946200899108262;0.9933024214322514;0.0
SET;fourGramDiceNormalizedPadding;0.68;24355941768;0.9273536710723853;0.9715641609341572;0.9492015546366601;0.9600573168547376;0.9663582801653519;0.9814474402875639;0.9738736368076595;0.9801415202008674;700;3005;14280;42604;8066;24586;5360;18780;39;407;692;0.9927764400814966;0.9294260447372984;0.9787877208526606;0.9979276263350869;0.028146099406166112;6214;18018;4294;13550;37;137;0;0.99145693835142;0.9690814714511397;0.9899905019361438;0.9972768087142121;0.0
EQUAL;equal;0.59;256940867;0.6604820530605169;0.905761178225923;0.7734591150003794;0.795530492898914;0.7905664635522456;0.9360661384774371;0.8602456025735405;0.8830350390723469;700;3005;14280;42604;8066;24586;3809;18819;0;1958;0;1.0;0.6604820530605168;0.905761178225923;1.0;0.0;6214;18018;3503;13587;0;928;0;1.0;0.7905664635522456;0.9360661384774371;1.0;0.0
SET;twoShingleDiceNormalized;0.68;28170920902;0.9221516596279602;0.9699957954398983;0.9457712369262694;0.9572557471264369;0.9559671096256284;0.9792885710879229;0.9675575769908132;0.9751952227836473;700;3005;14280;42604;8066;24586;5330;18780;39;437;2354;0.9927360774818402;0.9242240332928733;0.977259717958058;0.9979276263350869;0.09574554624583097;6214;18018;4246;13556;31;185;65;0.9927519289221417;0.9582487023245317;0.9865366421657812;0.9977184073010966;0.0036075036075036075
PROFILE;manhattanTwoShingleNormalized;0.92;31350321144;0.8071787757933069;0.9442075159299583;0.8730087438297414;0.8933026290539243;0.8864913736541444;0.9628982769908654;0.9239053069762296;0.9394048045894586;700;3005;14280;42604;8066;24586;4655;18819;0;1112;2354;1.0;0.8071787757933068;0.9442075159299583;1.0;0.09574554624583097;6214;18018;3930;13581;6;501;65;0.9984756097560976;0.8869329722410291;0.9644226672347678;0.9995584014131155;0.0036075036075036075
PROFILE;manhattanFourGramNormalized;0.35;36663940139;0.9690341416312092;0.9762292479816073;0.9726250415001342;0.9789941602022139;0.9809735888466009;0.983671676671436;0.9823217064236807;0.9866576209859792;700;3005;14280;42604;8066;24586;5616;18729;90;151;692;0.9842271293375394;0.9738165423963933;0.9920021186440678;0.9952175992348159;0.028146099406166112;6214;18018;4363;13537;50;68;0;0.9886698391117154;0.9846535770706387;0.9950018375597207;0.9963200117759623;0.0
PROFILE;manhattanThreeGramNormalized;0.9;33926035895;0.8311220154603038;0.9502058790281245;0.8886714945805816;0.9076107535024612;0.9157614070042559;0.9710145984279153;0.942983401167815;0.9553046342037168;700;3005;14280;42604;8066;24586;4794;18816;3;973;355;0.9993746091307066;0.8312814288191434;0.9508312698974177;0.9998405866411605;0.014439111689579436;6214;18018;4061;13577;10;370;0;0.9975436010808155;0.9164974046490634;0.9734709973470997;0.9992640023551924;0.0
SET;fiveGramDice;0.85;19630023475;0.8607343299298891;0.9577521399424738;0.9079483170380913;0.9247672253258845;0.9306613479500374;0.9750259711808598;0.9525854211699196;0.9631357909472703;700;3005;14280;42604;8066;24586;4966;18812;7;801;825;0.9985923989543535;0.8611062944338478;0.9591597409881202;0.9996280354960413;0.033555682095501506;6214;18018;4128;13574;13;303;0;0.9968606616759237;0.9316181448882871;0.9781653095049362;0.9990432030617502;0.0
PROFILE;manhattanThreeGramNormalized;0.16;34524294194;0.979071820624672;0.9743988364639731;0.9767325339269417;0.9822014860895109;0.9796585598793381;0.978469132456609;0.9790636655441908;0.9842164599774522;700;3005;14280;42604;8066;24586;5684;18696;123;83;355;0.9788186671258825;0.9856077683370903;0.9955801693380905;0.9934640522875817;0.014439111689579436;6214;18018;4365;13513;74;66;0;0.9833295787339491;0.9851049424509141;0.9951395537226599;0.9945536174284242;0.0
SET;fiveGramDice;0.17;19687614619;0.9788424721526257;0.9761471683425094;0.9774938912572124;0.9827809985290301;0.9822097858386378;0.9801261304430811;0.9811674050218705;0.9858044164037856;700;3005;14280;42604;8066;24586;5679;18708;111;88;825;0.9808290155440414;0.9847407664296861;0.9953181527984678;0.9941017057229395;0.033555682095501506;6214;18018;4375;13517;70;56;0;0.984251968503937;0.9873617693522907;0.9958741619391439;0.9948480164863472;0.0
SET;fourGramDice;0.96;18940373990;0.7709380960638113;0.9344091360476663;0.8487470767485558;0.8706550474884951;0.8717435156340201;0.9588952024585162;0.9142815074777474;0.9311965297023737;700;3005;14280;42604;8066;24586;4446;18819;0;1321;568;1.0;0.7709380960638114;0.9344091360476663;1.0;0.023102578703327097;6214;18018;3864;13583;4;567;0;0.9989658738366081;0.8720379146919431;0.9599293286219082;0.9997056009420769;0.0
SET;fourGramJaccard;0.24;21371860401;0.9683013893416472;0.9753717877576076;0.9718301586235827;0.9783859159839638;0.9824110515452986;0.9831590683443412;0.9827849887785529;0.9870159196116066;700;3005;14280;42604;8066;24586;5613;18725;94;154;568;0.9835289994743298;0.9732963412519507;0.9918427882832778;0.9950050480896966;0.023102578703327097;6214;18018;4371;13532;55;60;0;0.9875734297333936;0.98645903859174;0.9955856386109476;0.9959520129535585;0.0
SET;fourGramJaccard;0.37;21576652393;0.9571170324867397;0.976743902642681;0.9668806677128671;0.9744040812736389;0.9796097259123842;0.9844172876636366;0.9820105647861369;0.986409966024915;700;3005;14280;42604;8066;24586;5539;18756;63;228;568;0.9887540164227062;0.9604647130223687;0.9879898862199747;0.9966523194643712;0.023102578703327097;6214;18018;4355;13543;44;76;0;0.9899977267560809;0.9828481155495373;0.9944195609075556;0.9967616103628468;0.0
SET;fiveGramDiceNormalizedPadding;0.72;24699704244;0.9127852287237093;0.9694288626793734;0.9406807886590207;0.9529145955716222;0.9568649569894836;0.9802083220429001;0.9684663101586516;0.9758842443729903;700;3005;14280;42604;8066;24586;5272;18793;26;495;910;0.9950924877312193;0.9141668111669846;0.9743363749481543;0.9986184175567245;0.03701293419018954;6214;18018;4249;13559;28;182;21;0.9934533551554828;0.9589257503949447;0.9867549668874173;0.9979392065945389;0.0011655011655011655
SET;tokenDiceNormalized;0.81;24165006488;0.8929756241669693;0.9651894276469146;0.9283806501604627;0.9424993143797421;0.9492604618925884;0.9785894913050834;0.9638134220478031;0.9721997923635944;700;3005;14280;42604;8066;24586;5155;18802;17;612;587;0.9967130703789636;0.8938789665337263;0.968476357267951;0.999096657633243;0.02387537623037501;6214;18018;4214;13563;24;217;0;0.9943369513921662;0.9510268562401264;0.9842525399129173;0.9982336056524619;0.0
