"PostId","PostTypeId","CommentId","CreationDate","UserId","OwnerDisplayName"
30703197,1,49464385,"2015-06-08 07:23:44",2262511,
30703197,1,49464390,"2015-06-08 07:23:52",2262511,
30703197,1,49464411,"2015-06-08 07:24:29",519413,
30815560,1,49678509,"2015-06-13 05:53:12",,"user3117575"
30815560,1,49678544,"2015-06-13 05:56:25",4980528,
30815560,1,49678554,"2015-06-13 05:56:55",,"user3117575"
30815560,1,49678588,"2015-06-13 06:01:00",4980528,
30823865,1,49694038,"2015-06-13 22:25:26",4908989,
30823865,1,49694277,"2015-06-13 22:40:22",4984282,
31376531,1,50732208,"2015-07-13 06:38:37",586229,
31575604,1,51106100,"2015-07-22 23:23:03",176578,
31575604,1,51106125,"2015-07-22 23:24:23",1001165,
31941304,1,51792543,"2015-08-11 12:06:19",980550,
31941304,1,51792722,"2015-08-11 12:10:44",2173917,
31941304,1,51792725,"2015-08-11 12:10:46",2432477,
31941304,1,51792833,"2015-08-11 12:13:41",3233393,
31941304,1,51792952,"2015-08-11 12:16:35",2173917,
31941304,1,51792979,"2015-08-11 12:17:21",995714,
31941304,1,51793123,"2015-08-11 12:21:00",3233393,
30267258,1,51950337,"2015-08-15 11:50:34",4857270,
32066528,1,52030436,"2015-08-18 07:50:10",2538473,
32066528,1,52030450,"2015-08-18 07:50:38",4548751,
32066528,1,52030476,"2015-08-18 07:51:10",1169798,
32066528,1,52030805,"2015-08-18 08:00:14",4548751,
32174304,1,52235262,"2015-08-24 04:45:12",257182,
32174304,1,52235858,"2015-08-24 05:23:30",3210615,
32244415,1,52369919,"2015-08-27 08:40:14",74015,
32244415,1,52369992,"2015-08-27 08:41:59",4019118,
32244415,1,52370027,"2015-08-27 08:43:00",1617002,
32244415,1,52370072,"2015-08-27 08:43:57",4019118,
32244415,1,52370337,"2015-08-27 08:50:49",1617002,
32244415,1,52370485,"2015-08-27 08:54:38",74015,
32244415,1,52371129,"2015-08-27 09:10:42",1617002,
32244415,1,52372083,"2015-08-27 09:35:28",74015,
32286400,1,52450465,"2015-08-29 13:11:59",2321874,
32286400,1,52450530,"2015-08-29 13:16:11",1339411,
32286400,1,52450656,"2015-08-29 13:23:07",5204531,
32403966,1,52688409,"2015-09-05 06:56:34",1042934,
32403966,1,52784121,"2015-09-08 14:57:05",1688919,
32590670,1,53035585,"2015-09-15 16:16:40",3518452,
32590670,1,53035901,"2015-09-15 16:25:02",3529171,
32590670,1,53055816,"2015-09-16 07:04:27",3840025,
32617753,1,53086280,"2015-09-16 20:11:27",215752,
32617753,1,53086327,"2015-09-16 20:12:59",156611,
32617753,1,53086364,"2015-09-16 20:14:12",215752,
32617753,1,53086448,"2015-09-16 20:16:45",156611,
32617753,1,53086524,"2015-09-16 20:19:00",215752,
32617753,1,53086810,"2015-09-16 20:27:47",156611,
32617753,1,53086861,"2015-09-16 20:29:35",215752,
32617753,1,53086915,"2015-09-16 20:31:08",215752,
32619998,1,53090545,"2015-09-16 22:57:29",4785185,
32619998,1,53123507,"2015-09-17 18:26:57",755875,
32619998,1,53124875,"2015-09-17 19:10:30",253254,
32713267,1,53269121,"2015-09-22 09:34:44",3832970,
32713267,1,53272622,"2015-09-22 11:05:15",1555756,
32713267,1,53274189,"2015-09-22 11:43:51",3832970,
32713267,1,53276058,"2015-09-22 12:28:24",4607417,
32852775,1,53540065,"2015-09-29 20:32:06",893670,
33238719,1,54281783,"2015-10-20 14:35:23",1679602,
33238719,1,54282326,"2015-10-20 14:47:59",3147766,
33238719,1,54282700,"2015-10-20 14:56:21",1679602,
33418686,1,54627328,"2015-10-29 15:52:08",2775610,
33418686,1,54627664,"2015-10-29 16:00:01",1440950,
33492487,1,54772318,"2015-11-03 08:03:49",11654,
30392313,1,54773078,"2015-11-03 08:31:48",1716709,
33522620,1,54826439,"2015-11-04 13:04:11",791483,
33522620,1,54826505,"2015-11-04 13:05:46",644978,
34059371,1,55872734,"2015-12-03 06:52:03",4960953,
34059371,1,55872851,"2015-12-03 06:56:30",2605073,
34059371,1,55872907,"2015-12-03 06:58:19",2006939,
34059371,1,55874997,"2015-12-03 08:11:29",4960953,
34059371,1,55875381,"2015-12-03 08:25:03",2006939,
34059371,1,55875650,"2015-12-03 08:33:17",2732801,
34059371,1,55876422,"2015-12-03 08:54:39",2006939,
34187943,1,56127015,"2015-12-09 22:35:43",959734,
34278813,1,56300735,"2015-12-15 01:03:54",259769,
34334831,1,56414702,"2015-12-17 14:13:52",1835669,
34334831,1,56441651,"2015-12-18 06:57:01",5187990,
34334831,1,56442369,"2015-12-18 07:23:31",13198,
34334831,1,56443301,"2015-12-18 07:56:49",18771,
34334831,1,56444630,"2015-12-18 08:40:50",5187990,
34334831,1,56445147,"2015-12-18 08:57:28",18771,
34334831,1,56448009,"2015-12-18 10:18:02",5187990,
33776809,1,56851219,"2016-01-01 07:00:48",2646526,
34589591,1,56970435,"2016-01-05 13:20:44",1936873,
34631170,1,57007914,"2016-01-06 10:56:44",2272172,
34631170,1,57008008,"2016-01-06 10:59:27",2235817,
34732718,1,57214835,"2016-01-12 01:44:17",20862,
34732718,1,57241911,"2016-01-12 15:53:08",363917,
10529907,1,58192397,"2016-02-06 08:47:26",432021,
35517503,1,58725779,"2016-02-20 00:38:55",1144035,
27970737,1,59810534,"2016-03-18 11:28:39",1505939,
36098769,1,59843163,"2016-03-19 09:16:49",1816580,
36118191,1,59877463,"2016-03-20 19:45:36",3740093,
36098769,1,59891936,"2016-03-21 08:41:09",6085590,
36825009,1,61221230,"2016-04-24 15:24:54",215752,
36981000,1,61517141,"2016-05-02 11:16:02",1252711,
36981000,1,61519662,"2016-05-02 12:25:07",4689580,
37008733,1,61570660,"2016-05-03 16:13:18",757508,
37008733,1,61572611,"2016-05-03 17:07:00",2371515,
37008733,1,61573944,"2016-05-03 17:46:22",757508,
34732718,1,62025225,"2016-05-16 07:10:29",4625475,
37371916,1,62256549,"2016-05-22 09:01:50",3372061,
37371916,1,62262507,"2016-05-22 14:34:10",2402391,
37371916,1,62262847,"2016-05-22 14:50:25",3372061,
37371916,1,62263043,"2016-05-22 15:00:26",2402391,
38004535,1,63457846,"2016-06-24 06:52:04",2256820,
38004535,1,63460897,"2016-06-24 08:29:05",2567069,
38004535,1,63551307,"2016-06-27 14:20:03",3491257,
38070148,1,63577917,"2016-06-28 07:48:29",4894157,
38070148,1,63597685,"2016-06-28 15:39:22",4987673,
38108211,1,63650114,"2016-06-29 19:12:51",1011527,
38108211,1,63650143,"2016-06-29 19:13:35",5459839,
38108211,1,63650191,"2016-06-29 19:15:05",1415724,
38070148,1,63660276,"2016-06-30 03:29:53",3113599,
38181840,1,63790383,"2016-07-04 10:10:15",5411888,
38262106,1,63953933,"2016-07-08 12:56:52",476,
38370378,1,64151662,"2016-07-14 09:25:36",1011724,
38370378,1,64156636,"2016-07-14 11:35:29",6001465,
38370378,1,64166339,"2016-07-14 15:22:16",6515671,
38370378,1,64270572,"2016-07-18 08:58:34",6001465,
38562892,1,64516373,"2016-07-25 08:30:56",750423,
38562892,1,64517317,"2016-07-25 08:58:41",5227053,
38562892,1,64525672,"2016-07-25 12:39:30",610244,
38956042,1,65266197,"2016-08-15 13:37:28",3156750,
38956042,1,65269810,"2016-08-15 15:13:14",2322333,
38956042,1,65272056,"2016-08-15 16:21:40",3156750,
38956042,1,65285003,"2016-08-16 01:03:57",2322333,
38956042,1,65285236,"2016-08-16 01:22:34",5181033,
38956042,1,65298024,"2016-08-16 10:19:49",2322333,
39145221,1,65634430,"2016-08-25 12:25:56",3396216,
39174864,1,65692241,"2016-08-26 21:39:13",514040,
39174864,1,65692476,"2016-08-26 21:52:57",6763074,
39174864,1,65692533,"2016-08-26 21:56:52",514040,
39174864,1,65692651,"2016-08-26 22:03:40",6763074,
39196951,1,65737349,"2016-08-29 04:43:03",2936216,
39196951,1,65755818,"2016-08-29 14:15:42",2615065,
39388871,1,66142193,"2016-09-09 09:56:33",4657053,
39410796,1,66145912,"2016-09-09 11:46:43",988169,
39410796,1,66146032,"2016-09-09 11:50:11",3795594,
39410796,1,66146504,"2016-09-09 12:04:13",6240387,
39712740,1,66723532,"2016-09-26 21:33:30",4216641,
39712740,1,66723641,"2016-09-26 21:38:08",4785185,
39712740,1,66723874,"2016-09-26 21:48:25",6815131,
39762476,1,66824905,"2016-09-29 08:24:45",1035613,
39762476,1,66825079,"2016-09-29 08:29:00",6563929,
39762476,1,66825361,"2016-09-29 08:35:23",1035613,
39762476,1,66832013,"2016-09-29 11:20:40",6563929,
39877658,1,67049323,"2016-10-05 18:31:38",1816580,
39877658,1,67049343,"2016-10-05 18:32:00",1816580,
40007097,1,67302805,"2016-10-13 04:53:50",209103,
40007097,1,67307696,"2016-10-13 07:52:54",7009931,
40007097,1,67309362,"2016-10-13 08:38:32",209103,
40007097,1,67310363,"2016-10-13 09:04:52",7009931,
40007097,1,67310512,"2016-10-13 09:08:23",209103,
40007097,1,67311734,"2016-10-13 09:39:31",7009931,
40030027,1,67337555,"2016-10-13 20:18:19",499448,
40030027,1,67338537,"2016-10-13 20:47:12",499448,
40065340,1,67405296,"2016-10-16 00:46:18",1412059,
40065340,1,67405317,"2016-10-16 00:48:23",1412059,
40065340,1,67405385,"2016-10-16 00:54:30",2370558,
40065340,1,67405500,"2016-10-16 01:06:04",1412059,
40065340,1,67406430,"2016-10-16 02:44:53",2370558,
40065340,1,67406752,"2016-10-16 03:18:28",2027457,
40065340,1,67406781,"2016-10-16 03:21:12",2027457,
40140062,1,67550015,"2016-10-19 19:35:17",1444609,
40140062,1,67550101,"2016-10-19 19:37:33",6214222,
40140062,1,67550341,"2016-10-19 19:44:37",215552,
40141263,1,67554234,"2016-10-19 21:53:30",5552667,
40141263,1,67554295,"2016-10-19 21:56:23",5552667,
40141263,1,67554377,"2016-10-19 22:00:36",,"user6646201"
40141263,1,67554593,"2016-10-19 22:10:08",5552667,
40141263,1,67554744,"2016-10-19 22:16:04",5552667,
40141263,1,67554908,"2016-10-19 22:23:33",5552667,
40141263,1,67556306,"2016-10-19 23:38:19",,"user6646201"
40141263,1,67556526,"2016-10-19 23:49:52",5552667,
40141263,1,67556634,"2016-10-19 23:57:32",,"user6646201"
40217169,1,67698248,"2016-10-24 11:37:09",2910751,
40217169,1,67698295,"2016-10-24 11:38:39",6431178,
40217169,1,67698296,"2016-10-24 11:38:41",1093390,
40217169,1,67698332,"2016-10-24 11:39:27",5918832,
40261443,1,67783295,"2016-10-26 11:45:46",3635454,
40261443,1,67783615,"2016-10-26 11:55:17",3939356,
40261443,1,67783745,"2016-10-26 11:58:31",3635454,
40261443,1,67783881,"2016-10-26 12:01:35",3939356,
40261443,1,67784002,"2016-10-26 12:04:58",3939356,
40261443,1,67784245,"2016-10-26 12:11:20",3635454,
40261443,1,67784368,"2016-10-26 12:14:35",3939356,
40437342,1,68121923,"2016-11-05 10:52:28",1816262,
40437342,1,68121943,"2016-11-05 10:53:24",5494674,
40437342,1,68121959,"2016-11-05 10:54:08",7118674,
40437342,1,68122043,"2016-11-05 10:59:03",5494674,
40742751,1,68711246,"2016-11-22 13:13:01",1824579,
40742751,1,68711302,"2016-11-22 13:14:47",449217,
40742751,1,68711324,"2016-11-22 13:15:18",157247,
40742751,1,68711335,"2016-11-22 13:15:44",449217,
40742751,1,68711356,"2016-11-22 13:16:12",157247,
40742751,1,68711429,"2016-11-22 13:18:37",449217,
40742751,1,68711478,"2016-11-22 13:19:40",157247,
40903939,1,69021046,"2016-12-01 06:30:53",1826081,
40903939,1,69034190,"2016-12-01 12:45:33",2312877,
40903939,1,69035284,"2016-12-01 13:13:12",1826081,
40903939,1,69124481,"2016-12-04 10:22:22",1776367,
40971189,1,69152793,"2016-12-05 10:20:08",662615,
40971189,1,69155668,"2016-12-05 11:34:57",697154,
40971189,1,69157227,"2016-12-05 12:18:55",1398399,
40971189,1,69160831,"2016-12-05 13:54:38",1146363,
40971189,1,69166557,"2016-12-05 16:17:07",1220930,
41010586,1,69229063,"2016-12-07 06:21:36",5738822,
41010586,1,69229078,"2016-12-07 06:22:14",5947166,
41010586,1,69229100,"2016-12-07 06:23:13",5947166,
41010586,1,69229406,"2016-12-07 06:37:06",5738822,
41010586,1,69229500,"2016-12-07 06:40:51",5947166,
41010586,1,69229706,"2016-12-07 06:49:32",7171385,
41010586,1,69229809,"2016-12-07 06:52:46",5947166,
41010586,1,69230130,"2016-12-07 07:04:28",5947166,
41010586,1,69231150,"2016-12-07 07:39:50",7171385,
11813940,1,69490042,"2016-12-14 13:27:55",4083309,
41178216,1,69556765,"2016-12-16 06:17:22",3185968,
41178216,1,69557425,"2016-12-16 06:42:57",2719128,
41178216,1,69557495,"2016-12-16 06:45:41",13422,
41178216,1,69557875,"2016-12-16 07:01:48",5036612,
41178216,1,69558352,"2016-12-16 07:22:46",2719128,
41178216,1,69558484,"2016-12-16 07:27:19",2719128,
41178216,1,69563662,"2016-12-16 10:10:58",6648034,
41178216,1,69571980,"2016-12-16 14:06:47",3185968,
41178216,1,69582961,"2016-12-16 19:56:25",13422,
41178216,1,69583082,"2016-12-16 20:00:35",13422,
41178216,1,69585474,"2016-12-16 21:43:54",13422,
41435386,1,70076774,"2017-01-03 01:53:32",5212827,
41435386,1,70076837,"2017-01-03 01:59:03",4480763,
41435386,1,70076840,"2017-01-03 01:59:09",7367397,
41435386,1,70076854,"2017-01-03 02:00:34",404970,
41435386,1,70076858,"2017-01-03 02:00:50",7367397,
41435386,1,70076867,"2017-01-03 02:02:04",2877241,
41435386,1,70076972,"2017-01-03 02:10:38",7367397,
41544933,1,70302887,"2017-01-09 13:23:37",975214,
41544933,1,70306329,"2017-01-09 14:52:14",4667198,
8724045,1,70546347,"2017-01-16 10:43:29",1983647,
41438844,1,70592624,"2017-01-17 13:30:02",908709,
41713662,1,70622481,"2017-01-18 07:46:10",329613,
41544933,1,70691979,"2017-01-19 19:11:59",181087,
41858348,1,70900750,"2017-01-25 18:00:19",3528438,
42188880,1,71539598,"2017-02-12 14:38:36",1139830,
42188880,1,71539692,"2017-02-12 14:42:34",14104,
42268595,1,71693522,"2017-02-16 08:31:17",4659445,
42268595,1,71693693,"2017-02-16 08:35:59",2401348,
42268595,1,71693879,"2017-02-16 08:41:20",5490322,
42268595,1,71694682,"2017-02-16 09:02:24",2401348,
42359675,1,71869968,"2017-02-21 06:05:07",5559741,
42359675,1,71869981,"2017-02-21 06:05:23",1316440,
42359675,1,71870310,"2017-02-21 06:18:29",1997501,
42476532,1,72093588,"2017-02-27 01:47:24",372935,
42476532,1,72096389,"2017-02-27 04:54:20",661896,
42518995,1,72174919,"2017-02-28 21:25:39",1144035,
42518995,1,72174931,"2017-02-28 21:25:57",2333499,
42518995,1,72174962,"2017-02-28 21:26:45",7187145,
42586162,1,72304796,"2017-03-03 18:48:40",1288130,
42586162,1,72332255,"2017-03-04 20:07:54",1611459,
42586162,1,72332313,"2017-03-04 20:11:01",4850795,
42188880,1,73246204,"2017-03-28 23:19:01",704894,
43463384,1,74006879,"2017-04-18 15:07:26",1560062,
43463384,1,74009300,"2017-04-18 15:59:18",541805,
43784111,1,74608634,"2017-05-04 13:24:17",1805822,
43798210,1,74636647,"2017-05-05 06:49:52",468725,
43798210,1,74637027,"2017-05-05 07:01:40",1540468,
43798210,1,74637155,"2017-05-05 07:06:37",1248008,
43798210,1,74640358,"2017-05-05 08:42:10",147192,
43798210,1,74651986,"2017-05-05 13:42:47",1248008,
43798210,1,74657499,"2017-05-05 15:55:58",147192,
43798210,1,74662371,"2017-05-05 18:25:07",388520,
43798210,1,74681554,"2017-05-06 14:36:15",147192,
43798210,1,74681918,"2017-05-06 14:53:23",388520,
43935947,1,74903855,"2017-05-12 10:52:37",1540468,
43935947,1,74904206,"2017-05-12 11:00:40",1252759,
44903067,1,76783133,"2017-07-04 10:11:40",7568566,
44903067,1,76783444,"2017-07-04 10:19:28",4494979,
44903067,1,76783479,"2017-07-04 10:20:13",3390254,
44903067,1,76784346,"2017-07-04 10:41:13",7568566,
44903067,1,76784409,"2017-07-04 10:42:57",7568566,
44903067,1,76784678,"2017-07-04 10:49:26",3390254,
44903067,1,76785100,"2017-07-04 11:00:03",7568566,
44942756,1,76861406,"2017-07-06 07:54:21",1427878,
44942756,1,76861623,"2017-07-06 07:59:49",576741,
44942756,1,76861795,"2017-07-06 08:04:21",1427878,
44942756,1,76864859,"2017-07-06 09:22:22",576741,
44942756,1,76869313,"2017-07-06 11:07:38",576741,
44942756,1,76870225,"2017-07-06 11:30:02",1427878,
44942756,1,76871463,"2017-07-06 11:59:04",576741,
44942756,1,76871994,"2017-07-06 12:12:00",1427878,
44942756,1,76872435,"2017-07-06 12:21:35",576741,
44949643,1,76874355,"2017-07-06 13:02:12",4909087,
44949643,1,76874974,"2017-07-06 13:15:21",8085234,
41860287,1,77211073,"2017-07-15 16:02:02",5167682,
45306924,1,77581314,"2017-07-25 17:07:45",2756547,
45306924,1,77581525,"2017-07-25 17:14:52",8156397,
45327033,1,77615616,"2017-07-26 12:31:20",2347483,
45327033,1,77615667,"2017-07-26 12:32:21",4642212,
45327033,1,77615672,"2017-07-26 12:32:25",3972181,
45327033,1,77615828,"2017-07-26 12:35:53",372239,
45327033,1,77616117,"2017-07-26 12:41:30",1667978,
45327033,1,77616214,"2017-07-26 12:43:27",1667978,
45327033,1,77616236,"2017-07-26 12:43:55",2347483,
45327033,1,77616378,"2017-07-26 12:46:34",1667978,
45327033,1,77616513,"2017-07-26 12:49:12",372239,
45327033,1,77616986,"2017-07-26 12:59:23",8310504,
45327033,1,77617319,"2017-07-26 13:06:54",2347483,
45327033,1,77617495,"2017-07-26 13:10:47",1667978,
45432461,1,77826356,"2017-08-01 08:29:18",2173773,
45432461,1,77826888,"2017-08-01 08:43:50",4950584,
45689607,1,78336823,"2017-08-15 08:58:24",8410292,
45689607,1,78336832,"2017-08-15 08:58:38",4989284,
45689607,1,78336851,"2017-08-15 08:59:07",713396,
45689607,1,78337005,"2017-08-15 09:02:54",6556751,
45689607,1,78337272,"2017-08-15 09:10:32",6556751,
45697828,1,78354113,"2017-08-15 17:05:59",4953666,
45697828,1,78356035,"2017-08-15 18:06:34",5660809,
45821700,1,78601272,"2017-08-22 15:30:28",3181933,
45821700,1,78601323,"2017-08-22 15:31:38",134204,
45821700,1,78601506,"2017-08-22 15:36:35",1945957,
45821700,1,78601946,"2017-08-22 15:45:49",1945957,
45821700,1,78651236,"2017-08-23 18:04:47",1945957,
46382348,1,79722908,"2017-09-23 17:28:00",438992,
46382348,1,79723008,"2017-09-23 17:32:19",8478218,
46466112,1,79887806,"2017-09-28 10:08:46",3091668,
46466112,1,79888027,"2017-09-28 10:14:56",496803,
46466112,1,79888086,"2017-09-28 10:16:32",5635580,
46484343,1,79934534,"2017-09-29 13:38:59",963396,
46484343,1,79935975,"2017-09-29 14:17:58",5763774,
46510498,1,79975620,"2017-10-01 08:59:31",2131286,
46510498,1,79983068,"2017-10-01 16:33:05",552629,
46618944,1,80189001,"2017-10-07 10:04:18",34092,
46618944,1,80189320,"2017-10-07 10:21:17",3357136,
41788377,1,80860262,"2017-10-26 14:06:45",4385330,
47003722,1,80954357,"2017-10-29 18:50:32",7353825,
47003722,1,80954482,"2017-10-29 18:56:05",7585772,
47003722,1,80954496,"2017-10-29 18:56:51",7353825,
47026901,1,81000917,"2017-10-31 02:15:45",2143128,
47026901,1,81000951,"2017-10-31 02:18:39",4818123,
47026901,1,81000976,"2017-10-31 02:20:44",2143128,
47357710,1,81668412,"2017-11-17 19:27:39",5175709,
47357710,1,81669010,"2017-11-17 19:45:47",2976878,
47003722,1,81735274,"2017-11-20 11:42:23",4848006,
47507464,1,81972978,"2017-11-27 10:23:07",6305294,
33776809,1,82206649,"2017-12-03 23:18:53",1850609,
21173910,1,82248808,"2017-12-05 02:25:18",2501936,
36118191,1,82326002,"2017-12-06 20:55:45",1888444,
47835960,1,82635479,"2017-12-15 16:07:17",2579870,
47835960,1,82635495,"2017-12-15 16:07:50",2802040,
47835960,1,82635688,"2017-12-15 16:13:06",2993018,
47835960,1,82635742,"2017-12-15 16:14:41",5087998,
47835960,1,82635858,"2017-12-15 16:17:55",2993018,
10529907,1,83008845,"2017-12-29 08:55:53",432021,
48114152,1,83204124,"2018-01-05 13:02:55",35777,
48114152,1,83222916,"2018-01-06 00:16:59",9177460,
48114152,1,83269556,"2018-01-08 07:17:00",35777,
48332715,1,83651221,"2018-01-19 01:20:25",478884,
48332715,1,83651594,"2018-01-19 01:49:54",9237722,
48332715,1,83651608,"2018-01-19 01:50:58",9237722,
48332715,1,83652078,"2018-01-19 02:25:44",9237722,
48332715,1,83653081,"2018-01-19 03:48:31",478884,
21240221,1,83663830,"2018-01-19 10:49:12",92155,
48449669,1,83892183,"2018-01-25 18:37:46",1983197,
48449669,1,83892194,"2018-01-25 18:37:58",173397,
48449669,1,83892481,"2018-01-25 18:47:28",4617296,
48449669,1,83893588,"2018-01-25 19:20:31",395685,
48449669,1,83894032,"2018-01-25 19:34:42",712526,
48570057,1,84137351,"2018-02-01 19:38:44",1859305,
48804558,1,84611970,"2018-02-15 10:12:35",2466170,
48804558,1,84612217,"2018-02-15 10:18:23",2319407,
48804558,1,84612231,"2018-02-15 10:18:44",1239781,
48804558,1,84612241,"2018-02-15 10:19:13",1239781,
46484343,1,85134731,"2018-03-02 07:58:49",3890904,
49065012,1,85134982,"2018-03-02 08:08:04",3744182,
49065012,1,85135156,"2018-03-02 08:14:12",431561,
49065012,1,85140598,"2018-03-02 11:03:46",4222487,
40903939,1,85234880,"2018-03-05 16:21:28",5908918,
49414722,1,85831108,"2018-03-21 19:10:01",1279683,
49414722,1,85831173,"2018-03-21 19:12:01",3625433,
49414722,1,85831215,"2018-03-21 19:13:09",9530698,
49414722,1,85831217,"2018-03-21 19:13:09",1279683,
49414722,1,85831247,"2018-03-21 19:13:59",1279683,
49447883,1,85897432,"2018-03-23 10:48:42",5917104,
49447883,1,85897757,"2018-03-23 10:56:03",9484349,
49447883,1,85987801,"2018-03-26 13:07:01",9484349,
49511522,1,86028032,"2018-03-27 11:39:40",1427878,
49447883,1,86042856,"2018-03-27 17:05:36",8815365,
49511522,1,86074543,"2018-03-28 12:09:54",1675509,
49511522,1,86075623,"2018-03-28 12:34:03",1427878,
49511522,1,86113710,"2018-03-29 10:06:57",1675509,
49511522,1,86114142,"2018-03-29 10:18:03",1427878,
49676981,1,86365326,"2018-04-05 16:18:34",519413,
49676981,1,86365398,"2018-04-05 16:20:26",519413,
49707610,1,86428694,"2018-04-07 13:08:49",5212827,
49707610,1,86429017,"2018-04-07 13:26:26",597607,
49707610,1,86429211,"2018-04-07 13:37:48",4774918,
49707610,1,86430258,"2018-04-07 14:34:19",224132,
49511522,1,86597054,"2018-04-12 08:08:13",1675509,
49902560,1,86820664,"2018-04-18 14:42:12",,"user9025311"
49902560,1,86820826,"2018-04-18 14:45:48",5869845,
49902560,1,86820880,"2018-04-18 14:47:13",,"user9025311"
49902560,1,86821317,"2018-04-18 14:56:16",,"user9025311"
49902560,1,86823931,"2018-04-18 15:56:07",5869845,
49902560,1,86830942,"2018-04-18 19:26:33",5869845,
50421867,1,87858844,"2018-05-19 05:04:51",6323464,
50472574,1,87958755,"2018-05-22 16:35:41",62576,
50472574,1,87982477,"2018-05-23 09:31:49",230471,
50652528,1,88315951,"2018-06-02 01:06:23",9503418,
50652528,1,88316019,"2018-06-02 01:15:11",1158405,
4429196,1,88357468,"2018-06-04 05:37:02",3952885,
50799682,1,88606249,"2018-06-11 14:33:03",4137916,
51053098,1,89097483,"2018-06-27 01:09:34",6863749,
51053098,1,89097688,"2018-06-27 01:30:14",246886,
51053098,1,89104134,"2018-06-27 07:26:59",246886,
51283631,1,89544557,"2018-07-11 10:55:04",1863229,
51283631,1,89544610,"2018-07-11 10:56:34",8024455,
51283631,1,89544642,"2018-07-11 10:57:31",7235049,
51283631,1,89544714,"2018-07-11 10:59:32",8024455,
51283631,1,89545120,"2018-07-11 11:08:36",2252830,
51283631,1,89545130,"2018-07-11 11:08:58",284308,
51626499,1,90217695,"2018-08-01 06:27:02",3909115,
51626499,1,90217780,"2018-08-01 06:30:24",5622566,
51626499,1,90217926,"2018-08-01 06:35:36",5622566,
51626499,1,90218310,"2018-08-01 06:48:39",5622566,
51626499,1,90218597,"2018-08-01 06:57:27",4088046,
51748818,1,90459203,"2018-08-08 14:52:37",1048572,
51748818,1,90459239,"2018-08-08 14:53:32",1048572,
34732718,1,90756484,"2018-08-17 20:48:07",109483,
