sample;metric;threshold;numberOfTextPostsWithThisMetric;runtimeTextTotal;truePositivesText;trueNegativesText;falsePositivesText;falseNegativesText;numberOfCodePostsWithThisMetric;runtimeCodeTotal;truePositivesCode;trueNegativesCode;falsePositivesCode;falseNegativesCode
PostId_VersionCount_SO_17-06_sample_100_1;fourGramJaccardNormalizedPadding;0.7;97;22929958;220;470;1;40;97;31412960;141;234;1;9
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramDiceNormalized;0.9;97;13659707;200;470;1;60;97;23721446;134;234;1;16
PostId_VersionCount_SO_17-06_sample_100_1;twoGramOverlapNormalizedPadding;0.9;97;17601052;249;466;5;11;97;25758338;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOverlap;0.3;97;9089342;254;466;5;6;97;16720595;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeShingleNormalizedBool;0.8;84;22200037;169;328;1;32;94;35264969;129;222;2;14
PostId_VersionCount_SO_17-06_sample_100_1;twoGramDiceNormalizedPadding;0.8;97;17883300;237;469;2;23;97;25489508;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshtein;0.4;97;538727274;249;468;3;11;97;2005028508;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequence;0.9;97;24610860;193;470;1;67;97;230841613;135;234;1;15
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleOverlap;0.3;87;10449644;213;377;3;3;93;12217035;138;219;2;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedBool;0.6;96;33425697;238;450;3;13;97;44080406;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;fourGramOverlap;0.7;97;16310976;252;466;5;8;97;27008601;147;231;4;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramDice;0.9;97;9153185;208;470;1;52;97;16509958;139;234;1;11
PostId_VersionCount_SO_17-06_sample_100_1;longestCommonSubsequenceNormalized;0.5;97;176234099;246;468;3;14;97;444475588;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalized;0.8;97;21315052;213;470;1;47;97;29355756;138;234;1;12
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramDiceNormalized;0.7;96;16341791;221;452;1;30;97;25271935;142;233;2;8
PostId_VersionCount_SO_17-06_sample_100_1;tokenJaccardNormalized;0.3;97;23520732;254;467;4;6;97;30512333;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleOverlapNormalized;0.5;92;21385450;230;434;5;7;96;30078032;144;230;3;3
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramJaccardNormalized;0.4;96;21678179;238;451;2;13;97;31991786;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;optimalAlignmentNormalized;0.3;97;319340916;253;468;3;7;97;738283315;147;231;4;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOptimalAlignment;0.6;96;18129372;220;452;1;31;97;186845220;143;233;2;7
PostId_VersionCount_SO_17-06_sample_100_1;tokenOverlapNormalized;0.9;97;20848507;243;467;4;17;97;28092691;138;231;4;12
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleDiceNormalized;0.4;84;19479412;193;326;3;8;94;31685428;139;222;2;4
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccardNormalized;0.8;97;18976673;219;470;1;41;97;26459295;141;234;1;9
PostId_VersionCount_SO_17-06_sample_100_1;longestCommonSubsequence;0.4;97;171117935;249;468;3;11;97;711805557;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineTokenNormalizedBool;0.9;97;13289462;212;470;1;48;97;14087245;133;234;1;17
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccardNormalized;0.4;92;21747705;223;437;2;14;96;30183790;141;231;2;6
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleDice;0.3;83;17022033;194;327;3;7;89;12623832;124;193;2;5
PostId_VersionCount_SO_17-06_sample_100_1;tokenOverlapNormalized;0.8;97;21123251;250;466;5;10;97;28364387;144;231;4;6
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramDice;0.7;96;8368998;231;450;3;20;97;20405382;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeShingleNormalizedBool;0.9;84;22343752;147;328;1;54;94;36253297;124;223;1;19
PostId_VersionCount_SO_17-06_sample_100_1;tokenDiceNormalized;0.5;97;20872306;252;468;3;8;97;28124248;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramJaccardNormalizedPadding;0.5;96;22599782;230;451;2;21;97;32459735;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedTermFrequency;0.7;96;33277700;230;450;3;21;97;44283177;145;232;3;5
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTwoGramNormalized;0.9;97;24737973;208;470;1;52;97;31766349;138;234;1;12
PostId_VersionCount_SO_17-06_sample_100_1;tokenJaccard;0.6;97;6010414;236;469;2;24;97;6764301;139;233;2;11
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOptimalAlignment;0.9;97;24175413;189;470;1;71;97;234374977;132;234;1;18
PostId_VersionCount_SO_17-06_sample_100_1;threeGramDiceNormalized;0.8;97;19379437;232;470;1;28;97;28220244;144;233;2;6
PostId_VersionCount_SO_17-06_sample_100_1;cosineFourGramNormalizedTermFrequency;0.4;97;33950334;252;467;4;8;97;41648186;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;optimalAlignmentNormalized;0.8;97;319181674;214;470;1;46;97;739720401;139;234;1;11
PostId_VersionCount_SO_17-06_sample_100_1;fourGramOverlap;0.3;97;16399299;256;467;4;4;97;23913995;148;231;4;2
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshtein;0.5;97;529683061;247;469;2;13;97;1760584222;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTokenNormalized;0.6;97;13415362;247;468;3;13;97;14035297;144;233;2;6
PostId_VersionCount_SO_17-06_sample_100_1;fourGramOverlapNormalizedPadding;0.9;97;20368197;241;467;4;19;97;29091520;139;233;2;11
PostId_VersionCount_SO_17-06_sample_100_1;cosineFourGramNormalizedTermFrequency;0.5;97;33596738;248;468;3;12;97;41318891;147;231;4;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramDice;0.5;97;8905539;251;467;4;9;97;16452945;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineFourGramNormalizedBool;0.8;97;33781757;227;470;1;33;97;41027938;142;233;2;8
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramDiceNormalized;0.5;97;13796851;250;468;3;10;97;24121677;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;threeGramDiceNormalized;0.5;97;19375283;253;468;3;7;97;27894442;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedBool;0.9;96;33318185;197;452;1;54;97;44347674;135;234;1;15
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOptimalAlignmentNormalized;0.5;97;27237465;240;468;3;20;97;178682898;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramJaccard;0.8;97;9760751;214;470;1;46;97;17244002;140;234;1;10
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleDiceNormalized;0.9;92;21281346;180;438;1;57;96;30158923;130;232;1;17
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramDiceNormalized;0.9;97;13963051;209;470;1;51;97;22634539;138;234;1;12
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramJaccard;0.9;96;8618969;172;452;1;79;97;16911151;132;234;1;18
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOptimalAlignment;0.3;97;24227987;253;468;3;7;97;232601871;147;231;4;3
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalizedPadding;0.5;97;22507305;243;468;3;17;97;30505727;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;tokenOverlapNormalized;0.7;97;21097568;252;466;5;8;97;28340147;147;231;4;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOverlap;0.4;97;9597689;256;467;4;4;97;31806682;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedTermFrequency;0.8;96;33285645;219;451;2;32;97;44111158;143;232;3;7
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccard;0.9;87;10535624;132;379;1;84;93;12662550;114;220;1;27
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramDiceNormalized;0.4;96;20540343;244;449;4;7;97;29721687;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleOverlapNormalized;0.7;84;19675902;190;325;4;11;94;31498830;135;221;3;8
PostId_VersionCount_SO_17-06_sample_100_1;fourGramDice;0.5;97;16199094;252;468;3;8;97;28192798;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshtein;0.7;97;531885675;226;470;1;34;97;1762332404;143;233;2;7
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOptimalAlignmentNormalized;0.4;96;20971572;240;451;2;11;97;120817537;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramJaccardNormalized;0.8;97;14708878;211;470;1;49;97;23232713;138;234;1;12
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccard;0.3;97;14642135;256;466;5;4;97;21302170;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTwoShingleNormalized;0.3;92;24384893;233;436;3;4;96;32411630;146;231;2;1
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramDiceNormalized;0.6;97;14077445;248;469;2;12;97;22803853;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedNormalizedTermFrequency;0.5;96;33383629;243;449;4;8;97;44162608;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;threeGramOverlapNormalizedPadding;0.7;97;19665977;252;466;5;8;97;28143923;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramJaccard;0.4;97;9950838;250;468;3;10;97;17304480;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;optimalAlignment;0.7;97;315626580;226;470;1;34;97;1266315455;143;233;2;7
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOptimalAlignmentNormalized;0.5;96;20830160;233;451;2;18;97;121117355;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramOverlapNormalized;0.5;96;19598957;246;449;4;5;97;30038458;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleJaccard;0.7;83;10830970;156;329;1;45;89;12979654;112;194;1;17
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramJaccard;0.8;96;8691940;194;452;1;57;97;16908030;137;234;1;13
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccard;0.5;87;10783637;194;378;2;22;93;12415585;130;219;2;11
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOptimalAlignmentNormalized;0.6;97;53232170;233;470;1;27;97;131965642;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOverlap;0.4;97;10000144;252;464;7;8;97;17421346;149;231;4;1
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOverlapNormalized;0.4;97;14672578;254;464;7;6;97;23532710;149;231;4;1
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramDiceNormalized;0.5;96;13004164;241;451;2;10;97;22559635;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramLongestCommonSubsequence;0.6;97;18488509;231;470;1;29;97;149632788;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramLongestCommonSubsequence;0.7;97;18463663;224;470;1;36;97;150755527;142;234;1;8
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOptimalAlignmentNormalized;0.7;97;53378200;223;470;1;37;97;130744836;142;233;2;8
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleOverlapNormalized;0.8;84;19502874;186;325;4;15;94;31215614;131;221;3;12
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOptimalAlignment;0.3;97;33977501;253;468;3;7;97;371241816;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleDice;0.8;87;10094093;178;379;1;38;93;11517205;125;219;2;16
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramJaccard;0.5;97;10377872;248;469;2;12;97;17624027;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTokenNormalized;0.3;97;13489407;255;465;6;5;97;14037984;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;tokenDice;0.4;97;5476220;255;468;3;5;97;6635721;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;twoGramOverlapNormalizedPadding;0.5;97;17869865;257;466;5;3;97;26080053;150;233;2;0
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshteinNormalized;0.5;97;537197704;246;468;3;14;97;1465973304;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOverlapNormalized;0.9;97;14387013;248;466;5;12;97;23189565;143;232;3;7
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramLongestCommonSubsequenceNormalized;0.8;97;37977806;211;470;1;49;97;346452948;139;234;1;11
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequenceNormalized;0.5;97;27994956;241;469;2;19;97;180081220;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;cosineTokenNormalizedTermFrequency;0.5;97;13579229;257;467;4;3;97;14210443;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoShingleNormalizedBool;0.4;92;24699046;233;436;3;4;96;32541409;143;231;2;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramLongestCommonSubsequenceNormalized;0.6;97;21596924;235;470;1;25;97;116150779;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;longestCommonSubsequenceNormalized;0.3;97;176229806;252;465;6;8;97;452006831;148;231;4;2
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramJaccard;0.4;97;9467349;245;467;4;15;97;17186424;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleJaccardNormalized;0.7;84;19780675;164;328;1;37;94;31913464;128;222;2;15
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOverlap;0.5;97;9004255;253;466;5;7;97;16525532;148;232;3;2
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccardNormalized;0.5;97;18825098;251;469;2;9;97;26450459;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTwoGramNormalized;0.5;97;24856790;252;468;3;8;97;31333392;148;232;3;2
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOptimalAlignment;0.7;97;33724158;223;470;1;37;97;369667618;142;234;1;8
PostId_VersionCount_SO_17-06_sample_100_1;manhattanFourGramNormalized;0.4;97;32859684;253;467;4;7;97;40417133;148;233;2;2
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramOverlap;0.8;96;16110065;241;449;4;10;97;24492407;143;231;4;7
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequence;0.7;97;24997933;224;470;1;36;97;230785059;143;234;1;7
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalizedPadding;0.6;97;21775435;235;469;2;25;97;29795734;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramOverlapNormalizedPadding;0.8;96;20153781;238;448;5;13;97;31129261;143;233;2;7
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleJaccard;0.9;83;10731951;116;329;1;85;89;12848141;101;194;1;28
PostId_VersionCount_SO_17-06_sample_100_1;threeGramDiceNormalizedPadding;0.8;97;19701310;233;470;1;27;97;28107895;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccardNormalized;0.6;92;21776697;212;438;1;25;96;30327053;139;231;2;8
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlapNormalized;0.6;96;13221770;242;449;4;9;97;22316451;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedBool;0.5;97;25552973;257;467;4;3;97;32069985;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramJaccard;0.4;96;18826384;238;451;2;13;97;32115839;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequenceNormalized;0.3;97;25821388;253;468;3;7;97;183314884;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleDice;0.5;83;10426926;187;328;2;14;89;12558018;122;193;2;7
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramDice;0.3;97;9964858;257;467;4;3;97;17379469;148;231;4;2
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoShingleNormalizedNormalizedTermFrequency;0.8;92;24703977;204;438;1;33;96;32370053;135;231;2;12
PostId_VersionCount_SO_17-06_sample_100_1;fourGramJaccard;0.7;97;18683471;223;470;1;37;97;25917185;141;234;1;9
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramJaccardNormalized;0.9;97;14038513;179;470;1;81;97;22513545;131;234;1;19
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleOverlap;0.6;83;10570898;192;327;3;9;89;16295621;118;193;2;11
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramDice;0.6;97;22886593;246;468;3;14;97;16631496;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramDice;0.7;97;9680250;245;469;2;15;97;16835192;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;cosineTokenNormalizedNormalizedTermFrequency;0.9;97;13430595;215;470;1;45;97;13902369;131;234;1;19
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOverlapNormalized;0.8;97;14258481;249;467;4;11;97;27022240;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOverlapNormalized;0.3;97;14991694;254;464;7;6;97;23564891;149;231;4;1
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlap;0.3;96;8502623;246;449;4;5;97;17190682;149;232;3;1
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleOverlap;0.7;87;10262939;206;376;4;10;93;11686029;130;219;2;11
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccardNormalized;0.9;92;21583892;160;438;1;77;96;30352793;127;232;1;20
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoShingleNormalizedBool;0.6;92;24295337;222;435;4;15;96;32313484;142;231;2;5
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramLongestCommonSubsequence;0.8;97;42123478;213;470;1;47;97;433125352;141;234;1;9
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramJaccardNormalized;0.3;96;21740268;241;450;3;10;97;32153054;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeGramNormalizedBool;0.9;97;31527990;212;470;1;48;97;38215907;137;234;1;13
PostId_VersionCount_SO_17-06_sample_100_1;manhattanThreeGramNormalized;0.5;97;31036517;252;468;3;8;97;37561669;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramOverlapNormalizedPadding;0.4;96;20348794;247;449;4;4;97;30381088;149;233;2;1
PostId_VersionCount_SO_17-06_sample_100_1;cosineFourGramNormalizedTermFrequency;0.9;97;33763750;213;470;1;47;97;41723809;137;232;3;13
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOptimalAlignmentNormalized;0.3;96;20845749;243;451;2;8;97;122097887;146;232;3;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramLongestCommonSubsequence;0.3;96;14462828;245;451;2;6;97;116777565;147;231;4;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOverlap;0.6;97;9394977;255;467;4;5;97;17668615;148;232;3;2
PostId_VersionCount_SO_17-06_sample_100_1;fourGramDiceNormalizedPadding;0.9;97;20277150;205;470;1;55;97;29103607;134;234;1;16
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOptimalAlignment;0.4;97;33896937;250;469;2;10;97;371078259;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlap;0.8;96;8388585;239;448;5;12;97;16463588;145;232;3;5
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramDice;0.9;97;9507546;215;470;1;45;97;16651990;140;234;1;10
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccardNormalized;0.7;93;25989116;200;438;1;37;96;30866476;135;232;1;12
PostId_VersionCount_SO_17-06_sample_100_1;threeGramOverlap;0.5;97;15526790;256;467;4;4;97;25031291;148;231;4;2
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramJaccardNormalized;0.5;97;14209512;239;468;3;21;97;23087576;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramJaccard;0.7;96;18701189;212;452;1;39;97;27360728;141;234;1;9
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedTermFrequency;0.6;96;33208152;235;449;4;16;97;44175217;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccard;0.4;87;10777697;199;378;2;17;93;11963277;133;219;2;8
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;97;21645447;249;468;3;11;97;115899092;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccardNormalizedPadding;0.8;97;18934819;219;470;1;41;97;26619228;142;234;1;8
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOptimalAlignment;0.6;97;62135655;234;470;1;26;97;271352473;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramDice;0.7;96;16105890;229;451;2;22;97;25188458;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalized;0.5;97;21496633;244;468;3;16;97;34022526;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;optimalAlignmentNormalized;0.5;97;319234526;246;468;3;14;97;749121690;146;233;2;4
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeShingleNormalizedNormalizedTermFrequency;0.7;84;22305646;180;327;2;21;94;34381554;133;222;2;10
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedTermFrequency;0.7;97;25265724;250;467;4;10;97;31838268;150;233;2;0
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOptimalAlignmentNormalized;0.8;96;21004541;196;452;1;55;97;121001620;136;234;1;14
PostId_VersionCount_SO_17-06_sample_100_1;manhattanFiveGramNormalized;0.3;96;32626778;245;449;4;6;97;43594733;148;232;3;2
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramJaccard;0.8;97;9272390;211;470;1;49;97;16757478;138;234;1;12
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOptimalAlignmentNormalized;0.3;97;32591108;253;468;3;7;97;271541873;147;232;3;3
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOptimalAlignmentNormalized;0.9;97;32188996;193;470;1;67;97;280713542;132;234;1;18
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramJaccard;0.7;96;8671725;212;452;1;39;97;19226806;143;234;1;7
PostId_VersionCount_SO_17-06_sample_100_1;fourGramJaccardNormalized;0.5;97;22226768;241;469;2;19;97;31456456;145;233;2;5
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramJaccardNormalized;0.3;96;13485144;242;450;3;9;97;22753843;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedNormalizedTermFrequency;0.3;97;25751617;257;466;5;3;97;32029530;148;231;4;2
PostId_VersionCount_SO_17-06_sample_100_1;manhattanFourGramNormalized;0.9;97;32600505;202;470;1;58;97;40152103;134;234;1;16
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleOverlap;0.8;83;10567501;174;326;4;27;89;12698260;114;193;2;15
PostId_VersionCount_SO_17-06_sample_100_1;fourGramDiceNormalizedPadding;0.6;97;20486972;245;467;4;15;97;29378275;147;233;2;3
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleDice;0.5;87;10220466;207;378;2;9;93;11598483;135;219;2;6
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlap;0.5;96;8629612;244;448;5;7;97;17305003;148;232;3;2
