MetricType;Metric;Threshold;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;RuntimeText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;RuntimeCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
SET;fourGramJaccard;0.9;0.7874758858819773;0.9375912807495959;0.8592616158094725;0.8807908509401047;9975458922;0.8810814402361451;0.9609836998178598;0.920165692839599;0.9362874251497005;12665239429;700;3005;14280;42604;8066;24586;4544;18812;6;1224;568;0.9986813186813187;0.7877947295423023;0.9389099620682771;0.9996811563396748;0.023102578703327097;6214;18018;3909;13577;7;525;0;0.9982124616956077;0.881596752368065;0.9627712381222522;0.9994846878680801;0.0
FINGERPRINT;winnowingFourGramDiceNormalized;0.3;0.9690523754147511;0.9757686166234327;0.9724046975380687;0.9788309086157331;7252792511;0.98233165739842;0.984729349186483;0.9835297726430172;0.9875734297333937;10429951327;700;3005;14280;42604;8066;24586;5618;18725;93;150;692;0.9837156364909824;0.973994452149792;0.9920529801324504;0.9950579232649591;0.028146099406166112;6214;18018;4371;13537;47;63;0;0.9893617021276596;0.9857916102841678;0.9953676470588235;0.996540047114252;0.0
PROFILE;cosineFiveGramNormalizedBool;0.9;0.8255110748421739;0.9476523115096129;0.8844758211793983;0.9039848197343453;19175577700;0.9072522835908199;0.9676649940713058;0.9369718649042187;0.9504366296908189;20634684740;700;3005;14280;42604;8066;24586;4764;18810;8;1004;910;0.9983235540653814;0.8259361997226075;0.9493287574442314;0.9995748751195663;0.03701293419018954;6214;18018;4027;13571;13;407;21;0.9967821782178218;0.9082092918358141;0.970882815853484;0.9990429917550059;0.0011655011655011655
SET;fourGramOverlapNormalized;0.8;0.954066797083502;0.9676826890234644;0.9608506250764304;0.9698774080560421;10705055242;0.9654262716146196;0.9778679154032439;0.9716271793745345;0.9784860557768924;13474645661;700;3005;14280;42604;8066;24586;5538;18704;114;230;692;0.9798301486199575;0.960124826629681;0.9878525404035069;0.9939419704538208;0.028146099406166112;6214;18018;4298;13531;53;136;0;0.9878188922086877;0.9693279206134416;0.9900490231945562;0.9960983510011778;0.0
PROFILE;cosineTwoGramNormalizedTermFrequency;0.6;0.9675478364990937;0.973421968851474;0.9704804583106925;0.9773637471704685;13468782353;0.9795610453116059;0.9824025061422648;0.9809807469229243;0.9856480958300372;15324618233;700;3005;14280;42604;8066;24586;5613;18713;105;155;4;0.9816369359916055;0.973127600554785;0.9917850328598685;0.9944202359443086;1.6269421622061337E-4;6214;18018;4361;13530;54;73;0;0.9877689694224235;0.9835363103292738;0.9946335367198412;0.9960247349823321;0.0
SET;fourGramOverlapNormalizedPadding;0.8;0.9539439140292538;0.9698483777725588;0.9618632738114482;0.9706166125778439;10803805837;0.9697709117309068;0.9813466939563171;0.9755416332079985;0.9814583096348537;13642212040;700;3005;14280;42604;8066;24586;5533;18718;100;235;692;0.9822474702645126;0.959257975034674;0.9876009075080462;0.9946859389945797;0.028146099406166112;6214;18018;4314;13541;43;120;0;0.9901308239614414;0.972936400541272;0.9912158699948759;0.9968345111896348;0.0
FINGERPRINT;winnowingTwoGramOverlapNormalized;0.4;0.9648403187316301;0.962759650954983;0.9637994233705263;0.9723039639951531;7559213478;0.9673743566816646;0.9697355404361834;0.9685542290345954;0.9762765476728422;10818078303;700;3005;14280;42604;8066;24586;5617;18649;169;151;4;0.9707915658486;0.9738210818307905;0.991968085106383;0.9910192369008396;1.6269421622061337E-4;6214;18018;4321;13487;97;113;0;0.9780443639655952;0.9745151105096977;0.9916911764705882;0.992859246171967;0.0
SET;twoGramJaccardNormalized;0.9;0.8211097277682462;0.9468251548106941;0.8817297460734421;0.9014459665144596;10065565225;0.9079978076571815;0.9688012167668947;0.9379069148268129;0.9511331444759208;12622419055;700;3005;14280;42604;8066;24586;4738;18812;6;1030;4;0.9987352445193929;0.8214285714285714;0.9480899102913013;0.9996811563396748;1.6269421622061337E-4;6214;18018;4029;13575;9;405;0;0.9977711738484398;0.908660351826793;0.971030042918455;0.9993374558303887;0.0
EDIT;longestCommonSubsequenceNormalized;0.8;0.8573720214172136;0.9558486487596887;0.9052722729411337;0.9225463696523442;130609068163;0.9361201230134633;0.9767365937484844;0.956212727530638;0.9660544059521043;158008131111;700;3005;14280;42604;8066;24586;4949;18806;12;819;0;0.9975811328361217;0.8580097087378641;0.9582675159235668;0.9993623126793496;0.0;6214;18018;4155;13571;13;279;0;0.9968809980806143;0.9370771312584574;0.9798555956678701;0.9990429917550059;0.0
PROFILE;manhattanThreeGramNormalized;0.7;0.9229644493003939;0.9705767837596082;0.9464712709461574;0.9578096947935367;23770268956;0.9641092521489103;0.982562381438786;0.973292085017956;0.9796478390121199;18058797359;700;3005;14280;42604;8066;24586;5335;18781;37;433;355;0.9931124348473567;0.9249306518723994;0.9774643489122515;0.9980337974279945;0.014439111689579436;6214;18018;4284;13556;28;150;0;0.9935064935064936;0.9661705006765899;0.9890558879322924;0.9979387514723204;0.0
PROFILE;cosineThreeGramNormalizedTermFrequency;0.5;0.9675843752750082;0.9760804718030465;0.9718231390163985;0.9783670621074669;17024408893;0.9801593373402762;0.9830025336660047;0.981579906070761;0.9861001243078313;18281901705;700;3005;14280;42604;8066;24586;5608;18730;88;160;355;0.9845505617977528;0.9722607489597781;0.9915299100052938;0.9953236263152301;0.014439111689579436;6214;18018;4363;13532;52;71;0;0.9882219705549263;0.9839873703202526;0.9947805631110784;0.9961719670200235;0.0
EDIT;levenshteinNormalized;0.6;0.9212838867204343;0.9702419220449963;0.9454460582184046;0.95695929553419;74489108305;0.9625258602415323;0.9826688446598739;0.9725452046248533;0.9790497996565541;122528327542;700;3005;14280;42604;8066;24586;5325;18782;36;443;0;0.9932848349188584;0.9231969486823856;0.9769570871261378;0.9980869380380487;0.0;6214;18018;4276;13559;25;158;0;0.9941873982794699;0.9643662607126748;0.9884814463804039;0.9981595995288575;0.0
SET;threeGramJaccard;0.9;0.797704734703059;0.9403811345512083;0.8661099719186548;0.8871542835116122;9294345683;0.8914558200286575;0.9641552417286934;0.9270932000884167;0.942115292996665;11743542193;700;3005;14280;42604;8066;24586;4603;18812;6;1165;280;0.9986981991755262;0.7980235783633842;0.941682935375682;0.9996811563396748;0.011388595135442934;6214;18018;3955;13577;7;479;0;0.9982332155477032;0.8919711321605773;0.9659220261809903;0.9994846878680801;0.0
SET;fiveGramOverlapNormalized;1.0;0.762182392724881;0.91166475833272;0.8335795264214344;0.8601690797784471;10723660503;0.8491076822051253;0.943326127535248;0.894977911300045;0.9156568104701891;13685135643;700;3005;14280;42604;8066;24586;4426;18721;97;1342;910;0.9785540570417864;0.7673370319001387;0.9331107012909335;0.9948453608247423;0.03701293419018954;6214;18018;3778;13544;40;656;21;0.9895233106338397;0.8520523229589535;0.9538028169014084;0.997055359246172;0.0011655011655011655
EDIT;levenshteinNormalized;0.9;0.8110011086561115;0.9438303929831782;0.874898562744671;0.8952654232424677;74839855485;0.8984519318277813;0.9656173732895779;0.9314294361026436;0.9457952793262958;122684290328;700;3005;14280;42604;8066;24586;4680;18811;7;1088;0;0.9985065073607852;0.811373092926491;0.9453238856223931;0.9996280157296206;0.0;6214;18018;3987;13574;10;447;0;0.9974981235926945;0.8991880920162382;0.9681192496968832;0.999263839811543;0.0
FINGERPRINT;winnowingFiveGramLongestCommonSubsequence;0.0;0.9733241692191603;0.9641078635059679;0.9687050558785197;0.9760674931129477;9815217416;0.9745913165373254;0.9722323179457282;0.9734111026318033;0.9799639801891041;37867952765;700;3005;14280;42604;8066;24586;5669;18639;179;99;825;0.969391244870041;0.9828363384188626;0.994716618635927;0.9904878308002976;0.033555682095501506;6214;18018;4353;13487;97;81;0;0.9782022471910112;0.9817320703653586;0.9940300707547169;0.992859246171967;0.0
SET;twoGramJaccardNormalizedPadding;0.7;0.9109740003116207;0.9680192473810365;0.9390635581074089;0.9516406038145169;10170807492;0.959294824285835;0.9814092547096998;0.9702890386628275;0.9772987846824123;12746873523;700;3005;14280;42604;8066;24586;5264;18787;31;504;4;0.9941454202077431;0.912621359223301;0.9738738271732933;0.9983526410883197;1.6269421622061337E-4;6214;18018;4262;13558;26;172;0;0.9939365671641791;0.9612088407758231;0.9874726875455208;0.9980859835100118;0.0
SET;twoGramDiceNormalizedPadding;0.4;0.9753103087329404;0.9753103087329404;0.9753103087329407;0.9811026352288488;9527134101;0.9811538010968888;0.9811538010968888;0.9811538010968887;0.9857916102841678;12224366611;700;3005;14280;42604;8066;24586;5659;18709;109;109;4;0.9811026352288488;0.9811026352288488;0.9942076735040918;0.9942076735040918;1.6269421622061337E-4;6214;18018;4371;13521;63;63;0;0.9857916102841678;0.9857916102841678;0.9953621908127208;0.9953621908127208;0.0
SET;threeGramOverlapNormalized;0.8;0.9577886113702627;0.9681003906651586;0.9629306978397725;0.9715234102026554;10239204092;0.9675390214707744;0.9775617327745802;0.9725374657852477;0.9792069083058743;13042446904;700;3005;14280;42604;8066;24586;5561;18699;119;207;355;0.9790492957746478;0.9641123439667129;0.9890510948905109;0.9936762674035498;0.014439111689579436;6214;18018;4309;13526;58;125;0;0.9867185711014427;0.971808750563825;0.9908431616731375;0.9957302709069493;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.7;0.8764706534850437;0.9602125954694622;0.9173865930106507;0.9331612427399281;24708522744;0.9419149688162942;0.9777156546478722;0.9596483785006117;0.9688404957720375;57696557063;700;3005;14280;42604;8066;24586;5061;18800;18;707;355;0.9964559952746603;0.8774271844660194;0.9637566001948019;0.9990434690190243;0.014439111689579436;6214;18018;4182;13567;17;252;0;0.9959514170040485;0.9431664411366711;0.9817642376438237;0.9987485276796231;0.0
PROFILE;cosineFiveGramNormalizedBool;0.0;0.9767776271103492;0.9657133096838892;0.971229712839301;0.9779917469050893;19157878146;0.9745913165373254;0.9722323179457282;0.9734111026318033;0.9799639801891041;20532700975;700;3005;14280;42604;8066;24586;5688;18642;176;80;910;0.9699863574351978;0.986130374479889;0.9957269522486913;0.9906472526304602;0.03701293419018954;6214;18018;4353;13487;97;81;21;0.9782022471910112;0.9817320703653586;0.9940300707547169;0.992859246171967;0.0011655011655011655
FINGERPRINT;winnowingTwoGramOptimalAlignmentNormalized;0.3;0.9612985449791411;0.9775695935765762;0.969399931875907;0.9764014387226949;43287685214;0.9776644615730359;0.9839713974970703;0.9808128600998465;0.9854973940629957;85922782979;700;3005;14280;42604;8066;24586;5565;18752;66;203;4;0.988279168886521;0.9648058252427184;0.9892904246900553;0.9964927197364226;1.6269421622061337E-4;6214;18018;4349;13541;43;85;0;0.9902094717668488;0.980829950383401;0.9937619257302216;0.9968345111896348;0.0
PROFILE;cosineThreeShingleNormalizedBool;0.6;0.9335034999835639;0.9709173008081047;0.9520266269905274;0.962487748373875;15514683712;0.9544944422396164;0.9783835112365402;0.9663651607203971;0.9742824339839266;17261740111;700;3005;14280;42604;8066;24586;5401;18764;54;367;4519;0.9901008249312557;0.936373092926491;0.9808164758768491;0.997130407057073;0.18380379077523795;6214;18018;4243;13551;33;191;1097;0.9922825070159027;0.9569237708615246;0.9861010042206375;0.9975706713780919;0.06088356088356088
FINGERPRINT;winnowingFourGramDiceNormalized;0.6;0.9380642688876542;0.9724806706495686;0.955117463624377;0.9649715504978663;7572283090;0.9702862238628267;0.9829445066755471;0.9765948564522168;0.9822404371584699;10619844209;700;3005;14280;42604;8066;24586;5427;18765;53;341;692;0.9903284671532847;0.940880721220527;0.9821522034962838;0.9971835476671272;0.028146099406166112;6214;18018;4314;13548;36;120;0;0.9917241379310345;0.972936400541272;0.9912203687445127;0.9973498233215548;0.0
PROFILE;cosineThreeGramNormalizedNormalizedTermFrequency;1.0;0.6743713487941798;0.908257272220395;0.7826255054107235;0.8053399565352376;17303631056;0.8146973236044635;0.9416700036793335;0.8758858554150525;0.8975537066931579;18329620110;700;3005;14280;42604;8066;24586;3891;18814;4;1877;355;0.9989730423620026;0.6745839112343966;0.9092842298583925;0.9997874375597832;0.014439111689579436;6214;18018;3614;13579;5;820;0;0.998618402873722;0.815065403698692;0.9430516008056115;0.9996319199057715;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignment;0.5;0.9338615357651046;0.972692966161633;0.9530795072855243;0.9632536567962897;51657459715;0.9680951760488739;0.9836598989004375;0.9758465058595212;0.9816314888762121;130164488659;700;3005;14280;42604;8066;24586;5400;18774;44;368;0;0.9919177075679647;0.9361997226074896;0.9807752585936683;0.997661813157615;0.0;6214;18018;4302;13555;29;132;0;0.9933040868159778;0.9702300405953992;0.9903558120844597;0.9978651354534747;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;0.9;0.796837883108052;0.9401440879763117;0.8655301409422981;0.8866178172001543;18288699916;0.886043100136912;0.9624980161249366;0.9234796836330327;0.9390826564739608;67720721446;700;3005;14280;42604;8066;24586;4598;18812;6;1170;280;0.9986967854039965;0.7971567267683772;0.9414473025723151;0.9996811563396748;0.011388595135442934;6214;18018;3931;13577;7;503;0;0.9982224479431183;0.8865584122688318;0.9642755681818181;0.9994846878680801;0.0
FINGERPRINT;winnowingFiveGramDice;0.4;0.9633424500312433;0.9755182847173407;0.9694112514562016;0.9764716172483163;4453422607;0.9812823053787709;0.9839782392934544;0.9826293477687428;0.9868926553672316;7978335448;700;3005;14280;42604;8066;24586;5582;18735;83;186;825;0.9853486319505737;0.967753120665742;0.990169652766767;0.9955893293655012;0.033555682095501506;6214;18018;4367;13535;49;67;0;0.9889039855072463;0.9848894903022102;0.995074253786208;0.9963928150765606;0.0
SET;twoShingleOverlap;0.6;0.9533148685068402;0.9713932870215323;0.9623116250390822;0.9709215496793465;6637436799;0.9554748601793719;0.9782861119650745;0.9668132115591156;0.9746472410232878;7366073953;700;3005;14280;42604;8066;24586;5526;18729;89;242;2813;0.9841495992876225;0.9580443828016644;0.9872436877339097;0.9952704857051758;0.11441470755714635;6214;18018;4248;13549;35;186;1019;0.9918281578332944;0.9580514208389715;0.9864579541317802;0.9974234393404005;0.05655455655455655
SET;twoGramOverlap;0.2;0.9688696815351783;0.9627597240766628;0.9658098711760261;0.9738545172145999;6833516864;0.9691143445046388;0.9689671609373778;0.9690407499266209;0.9766602773706168;9728878916;700;3005;14280;42604;8066;24586;5643;18640;178;125;0;0.969421061673252;0.9783287101248266;0.9933386624034106;0.9905409714103518;0.0;6214;18018;4331;13480;104;103;0;0.9765501691093574;0.9767704104645918;0.9924169918280203;0.9923439340400471;0.0
SET;tokenOverlap;1.0;0.7019033440847866;0.9082988048489415;0.7984597476089118;0.8232430787952539;2315654876;0.8460004685923581;0.9462374936178071;0.8947163589654116;0.9149324571011318;3532317365;700;3005;14280;42604;8066;24586;4059;18784;34;1709;0;0.991693134620083;0.7037101248266296;0.9166056702288586;0.9981932192581571;0.0;6214;18018;3759;13560;24;675;0;0.9936558287073751;0.847767253044655;0.9525816649104321;0.9982332155477032;0.0
PROFILE;cosineTokenNormalizedBool;0.2;0.9798876794711706;0.9745170459688954;0.9771986731364104;0.9825591434985322;7174394387;0.9825759151497184;0.9824266871157752;0.9825012982995437;0.9868079828616529;7328146463;700;3005;14280;42604;8066;24586;5690;18694;124;78;0;0.978672170622635;0.9864771151178918;0.9958448753462604;0.9934105643532788;0.0;6214;18018;4376;13525;59;58;0;0.9866967305524239;0.9869192602616148;0.9957299565633513;0.9956566548881036;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.0;0.9743670444784693;0.9625413393026205;0.9684361413973779;0.9758570323910989;14809601895;0.9696437024534157;0.9687612712137679;0.9692023864050251;0.9767861167455489;16469002474;700;3005;14280;42604;8066;24586;5679;18626;192;89;2354;0.9672968829841594;0.9845700416088765;0.9952444563184611;0.9897970028695929;0.09574554624583097;6214;18018;4334;13478;106;100;65;0.9761261261261261;0.97744700045106;0.9926351450876417;0.9921967020023557;0.0036075036075036075
SET;fiveGramJaccard;0.2;0.9711188707539289;0.9768956220383038;0.974002963711248;0.9800644206494297;10192957394;0.9836159032914629;0.9843640051194238;0.9839898831101589;0.9879273383730114;14807196371;700;3005;14280;42604;8066;24586;5629;18728;90;139;825;0.9842629830389928;0.9759015256588072;0.992632638999311;0.9952173450951217;0.033555682095501506;6214;18018;4378;13533;51;56;0;0.9884849853240009;0.9873703202525936;0.9958790197954228;0.9962455830388692;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;0.2;0.9711859598528219;0.9766061840688098;0.9738923011673666;0.9799825935596171;18176723620;0.9806886952890528;0.9827820700275991;0.9817348246898655;0.986220917099616;68348365272;700;3005;14280;42604;8066;24586;5630;18726;92;138;280;0.9839217056973086;0.9760748959778086;0.9926844783715013;0.9951110638750132;0.011388595135442934;6214;18018;4366;13530;54;68;0;0.9877828054298643;0.9846639603067208;0.9949992645977349;0.9960247349823321;0.0
SET;threeGramOverlapNormalizedPadding;0.8;0.9607472019368242;0.9706128040991606;0.9656674042869644;0.9736290604261264;10388300664;0.9730066296255564;0.98201624374301;0.9775010565528486;0.9829700272479563;13080952620;700;3005;14280;42604;8066;24586;5575;18709;109;193;355;0.9808233638282899;0.9665395284327323;0.9897894402708708;0.9942076735040918;0.014439111689579436;6214;18018;4329;13539;45;105;0;0.9897119341563786;0.976319350473613;0.9923043095866315;0.9966872791519434;0.0
SET;threeShingleOverlap;0.3;0.9624111626826442;0.9734924257470325;0.9679359365815227;0.9753539590980597;6952361728;0.9623973559596499;0.9797284355007991;0.9710242303281899;0.9779504169998856;7975655724;700;3005;14280;42604;8066;24586;5580;18724;94;188;4824;0.9834332040888262;0.9674063800277393;0.9900592216582065;0.9950047826549049;0.1962092247620597;6214;18018;4280;13545;39;154;1786;0.9909701319749942;0.9652683806946324;0.9887583035258048;0.9971289752650176;0.09912309912309912
PROFILE;cosineThreeShingleNormalizedBool;0.8;0.8772983129588354;0.9597227009132301;0.9175854763560034;0.9334070185134015;15070711405;0.9210925932124239;0.9708878959677494;0.9456625454227782;0.957621166003278;17016033096;700;3005;14280;42604;8066;24586;5067;18796;22;701;4519;0.9956769502849283;0.8784674063800277;0.9640457506283018;0.9988309065788076;0.18380379077523795;6214;18018;4090;13566;18;344;1097;0.9956183057448881;0.9224176815516464;0.9752695902228613;0.9986749116607774;0.06088356088356088
FINGERPRINT;winnowingTwoGramDiceNormalized;0.8;0.9160156880514996;0.9690054708358791;0.942138107229187;0.9542177361211248;7596880476;0.9605007722210801;0.9813849472241696;0.9708867079401997;0.9777777777777777;10867681178;700;3005;14280;42604;8066;24586;5294;18784;34;474;4;0.9936186186186187;0.9178224687933426;0.9753868522172604;0.9981932192581571;1.6269421622061337E-4;6214;18018;4268;13556;28;166;0;0.9934823091247672;0.9625620207487596;0.9879026380994024;0.9979387514723204;0.0
SET;threeGramDice;0.0;0.9742694050565981;0.9656122996969128;0.9699311938179145;0.9770045646369823;7933699663;0.9745130185795277;0.9725949874894444;0.9735535306872737;0.9800698119581129;10789574960;700;3005;14280;42604;8066;24586;5672;18647;171;96;280;0.9707342118774602;0.9833564493758669;0.9948780878194526;0.9909129556807312;0.011388595135442934;6214;18018;4352;13489;95;82;0;0.9786372835619519;0.9815065403698692;0.9939577039274925;0.9930064782096584;0.0
SET;tokenJaccardNormalized;0.2;0.9733334927797315;0.9769834783123101;0.9751567778228339;0.9809647979139504;12484102034;0.9826401672906595;0.9838368812679743;0.9832383422120411;0.9873589164785553;14293793113;700;3005;14280;42604;8066;24586;5643;18724;94;125;587;0.9836151298588113;0.9783287101248266;0.9933683484534989;0.9950047826549049;0.02387537623037501;6214;18018;4374;13532;52;60;0;0.9882512426570267;0.986468200270636;0.9955856386109476;0.9961719670200235;0.0
FINGERPRINT;winnowingThreeGramOverlap;0.4;0.96631696066961;0.9659686263844631;0.9661427778284286;0.9740878758991247;4925509335;0.9763674648675269;0.9763674648675269;0.976367464867527;0.9821831303563374;8026164955;700;3005;14280;42604;8066;24586;5620;18667;151;148;280;0.9738346906948536;0.9743411927877947;0.9921339356896094;0.9919757678818153;0.011388595135442934;6214;18018;4355;13505;79;79;0;0.9821831303563374;0.9821831303563374;0.9941843345111896;0.9941843345111896;0.0
FINGERPRINT;winnowingFourGramJaccardNormalized;0.6;0.9007312030017001;0.9655070552547593;0.932556878365201;0.9461818181818182;7546930993;0.954034018370733;0.979491130404047;0.9666787776184314;0.9744827586206897;10512445755;700;3005;14280;42604;8066;24586;5204;18790;28;564;692;0.9946483180428135;0.9022191400832178;0.9708587372119458;0.9985120629184823;0.028146099406166112;6214;18018;4239;13557;27;195;0;0.9936708860759493;0.956021650879567;0.9858202443280978;0.9980123674911661;0.0
SET;twoShingleOverlap;0.2;0.9721617460132381;0.9752163189807295;0.9736878346785015;0.9798436142484795;6405285322;0.9739227954243708;0.9805082394346893;0.977209970009957;0.9827742520398913;7255822385;700;3005;14280;42604;8066;24586;5639;18715;103;129;2813;0.9820619993033786;0.977635228848821;0.9931543196773509;0.9945265171644171;0.11441470755714635;6214;18018;4336;13530;54;98;1019;0.9876993166287016;0.9778980604420388;0.9928089228059876;0.9960247349823321;0.05655455655455655
SET;fourGramDiceNormalized;0.5;0.9589776417332301;0.9771634476261348;0.9680278397816994;0.9753140648335237;10594140360;0.9773606336197485;0.9842733567369422;0.9808109051165034;0.9854908184085241;13327404997;700;3005;14280;42604;8066;24586;5551;18754;64;217;692;0.9886019590382903;0.962378640776699;0.9885614885878447;0.996599000956531;0.028146099406166112;6214;18018;4347;13543;41;87;0;0.9906563354603464;0.9803788903924222;0.9936170212765958;0.9969817432273262;0.0
PROFILE;cosineTokenNormalizedNormalizedTermFrequency;0.9;0.8511698820543789;0.9548470845229149;0.9015193177704719;0.9191616766467066;7082761886;0.9083705696903626;0.9693696797931486;0.9383745991203442;0.9514815252036359;7320238409;700;3005;14280;42604;8066;24586;4912;18810;8;856;0;0.9983739837398374;0.8515950069348127;0.9564731007830773;0.9995748751195663;0.0;6214;18018;4030;13577;7;404;0;0.9982660391379737;0.9088858818222824;0.9711036406551748;0.9994846878680801;0.0
EDIT;longestCommonSubsequenceNormalized;0.7;0.8944088339299183;0.9645318195591694;0.9288087962655279;0.9429588390982934;130852339146;0.9544757144838072;0.9808968507951328;0.9675961050446622;0.9751552795031055;158865198831;700;3005;14280;42604;8066;24586;5166;18795;23;602;0;0.9955675467334747;0.8956310679611651;0.9689642728256948;0.9987777659687533;0.0;6214;18018;4239;13563;21;195;0;0.9950704225352113;0.956021650879567;0.9858264282599215;0.9984540636042403;0.0
SET;threeShingleDice;0.9;0.777140755840787;0.9343663693183473;0.852135075257598;0.8741838027482702;6874598929;0.8533365688519965;0.9533332365118976;0.9019501721368158;0.9205885929709352;7925813871;700;3005;14280;42604;8066;24586;4485;18810;8;1283;4824;0.9982194524816381;0.7775658807212206;0.9361469168367093;0.9995748751195663;0.1962092247620597;6214;18018;3785;13580;4;649;1786;0.9989443124835049;0.8536310329273793;0.9543889240283927;0.9997055359246172;0.09912309912309912
PROFILE;cosineThreeGramNormalizedTermFrequency;0.9;0.870948046909376;0.9599099026648545;0.9143476663364566;0.9304090320192486;17281287924;0.941551570661018;0.9758837000245042;0.9585639418111646;0.9680629483915759;18117066477;700;3005;14280;42604;8066;24586;5027;18807;11;741;355;0.9978165938864629;0.8715325936199723;0.9620933087783916;0.9994154532894037;0.014439111689579436;6214;18018;4183;13559;25;251;0;0.9940589353612167;0.9433919711321606;0.9818247646632875;0.9981595995288575;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.1;0.977670404100067;0.9763802035582378;0.977025090859026;0.9824196761063481;24765024827;0.9798695552038457;0.9815116857557835;0.9806902767688157;0.9854352489556283;57404339583;700;3005;14280;42604;8066;24586;5672;18711;107;96;355;0.9814846859318221;0.9833564493758669;0.9948955176264157;0.9943139547242003;0.014439111689579436;6214;18018;4364;13525;59;70;0;0.9866606375763056;0.984212900315742;0.9948510481794778;0.9956566548881036;0.0
FINGERPRINT;winnowingTwoGramJaccard;0.4;0.9627804936077227;0.9767632378837332;0.9697466639837323;0.97670345069189;5204348547;0.9809048614066378;0.9840513807181397;0.9824768614172741;0.9867751780264495;8350263853;700;3005;14280;42604;8066;24586;5576;18744;74;192;0;0.9869026548672566;0.9667128987517337;0.9898605830164765;0.996067594855989;0.0;6214;18018;4365;13536;48;69;0;0.9891230455472467;0.9844384303112313;0.9949283351708931;0.9964664310954063;0.0
FINGERPRINT;winnowingFiveGramOptimalAlignmentNormalized;0.4;0.9409444752117848;0.9736943091871513;0.9571793357437286;0.9666133901616053;14531948334;0.9684036859411136;0.9827335791825547;0.9755423211621775;0.9814202667274593;36251626864;700;3005;14280;42604;8066;24586;5443;18767;51;325;910;0.9907171459774299;0.9436546463245492;0.9829771632097214;0.9972898288872356;0.03701293419018954;6214;18018;4305;13550;34;129;21;0.9921640931090113;0.9709066305818674;0.9905694860735433;0.9974970553592462;0.0011655011655011655
FINGERPRINT;winnowingThreeGramJaccardNormalized;0.8;0.8400881301271292;0.9511483663640434;0.8938951015484103;0.9124952954459918;7809099042;0.9180087892944178;0.9701374111161456;0.943713235166252;0.9560220476134631;10794525831;700;3005;14280;42604;8066;24586;4849;18807;11;919;355;0.9977366255144033;0.8406726768377254;0.9534117408496401;0.9994154532894037;0.014439111689579436;6214;18018;4076;13567;17;358;0;0.9958465673100415;0.9192602616147948;0.9742908438061041;0.9987485276796231;0.0
PROFILE;manhattanTokenNormalized;0.5;0.9594585605690187;0.9766744113739694;0.9680282149201346;0.9753314019840225;6863600570;0.976150003745551;0.9848828236918625;0.9805066914793292;0.9852440408626562;7296971655;700;3005;14280;42604;8066;24586;5555;18750;68;213;0;0.9879068113106882;0.9630721220527045;0.9887676000632811;0.9963864385163141;0.0;6214;18018;4340;13548;36;94;0;0.9917733089579525;0.9788001804239964;0.99310951473391;0.9973498233215548;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.9;0.8230838903761544;0.9469770840493481;0.8828598883381236;0.9025270758122742;14680927875;0.9002561717916964;0.9661750685759691;0.9326334052117057;0.9467946439151559;16184055515;700;3005;14280;42604;8066;24586;4750;18810;8;1018;2354;0.9983186212694409;0.823509015256588;0.9486584627799072;0.9995748751195663;0.09574554624583097;6214;18018;3995;13574;10;439;65;0.9975031210986267;0.9009923319801534;0.9686719474773424;0.999263839811543;0.0036075036075036075
SET;twoGramDiceNormalizedPadding;0.8;0.9217369085785454;0.9707190179810892;0.9459109613131094;0.957318716865846;9367156353;0.9626824561571281;0.9818890491039136;0.9722383254455373;0.9788353735270564;12212847056;700;3005;14280;42604;8066;24586;5327;18784;34;441;4;0.9936578996455885;0.9235436893203883;0.9770611183355007;0.9981932192581571;1.6269421622061337E-4;6214;18018;4278;13555;29;156;0;0.9932667750174136;0.9648173207036536;0.9886222740864999;0.9978651354534747;0.0
EDIT;longestCommonSubsequence;0.2;0.9656487230259811;0.9668120090148267;0.9662301909541797;0.97414541037654;127547466794;0.9748576889789946;0.9766404078460302;0.9757486412782156;0.9817073170731707;233182636176;700;3005;14280;42604;8066;24586;5614;18674;144;154;0;0.9749913164293157;0.9733009708737864;0.991820692585511;0.9923477521521947;0.0;6214;18018;4347;13509;75;87;0;0.9830393487109905;0.9803788903924222;0.9936010591350397;0.9944787985865724;0.0
