sample;metric;threshold;numberOfTextPostsWithThisMetric;runtimeTextTotalRelative;truePositivesTextRelative;trueNegativesTextRelative;falsePositivesTextRelative;falseNegativesTextRelative;numberOfCodePostsWithThisMetric;runtimeCodeTotalRelative;truePositivesCodeRelative;trueNegativesCodeRelative;falsePositivesCodeRelative;falseNegativesCodeRelative
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTokenNormalized;0.4;97;138804.90721649484;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;144173.46391752578;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;fourGramJaccard;0.4;97;193652.78350515463;2.556701030927835;4.835051546391752;0.020618556701030927;0.12371134020618557;97;267644.1546391753;1.5154639175257731;2.402061855670103;0.020618556701030927;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;threeGramDiceNormalizedPadding;0.5;97;204163.78350515463;2.6082474226804124;4.814432989690721;0.041237113402061855;0.07216494845360824;97;290845.3195876289;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalizedPadding;0.4;97;225878.6701030928;2.556701030927835;4.824742268041237;0.030927835051546393;0.12371134020618557;97;309391.61855670105;1.5154639175257731;2.402061855670103;0.020618556701030927;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshtein;0.6;97;5465368.587628866;2.422680412371134;4.845360824742268;0.010309278350515464;0.25773195876288657;97;2.03509552371134E7;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramDice;0.9;96;165761.41666666666;2.03125;4.708333333333333;0.010416666666666666;0.5833333333333334;97;251286.6701030928;1.3917525773195876;2.4123711340206184;0.010309278350515464;0.15463917525773196
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOptimalAlignment;0.8;97;635438.381443299;2.1752577319587627;4.845360824742268;0.010309278350515464;0.5051546391752577;97;2839613.443298969;1.443298969072165;2.4123711340206184;0.010309278350515464;0.10309278350515463
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleOverlap;0.6;87;119046.2183908046;2.4022988505747125;4.333333333333333;0.034482758620689655;0.08045977011494253;93;125857.47311827957;1.4301075268817205;2.3548387096774195;0.021505376344086023;0.08602150537634409
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramLongestCommonSubsequence;0.6;97;434038.3092783505;2.422680412371134;4.845360824742268;0.010309278350515464;0.25773195876288657;97;4457411.659793815;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTwoGramNormalized;0.8;97;254578.62886597938;2.329896907216495;4.845360824742268;0.010309278350515464;0.35051546391752575;97;319577.7731958763;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;optimalAlignmentNormalized;0.7;97;3292961.0515463916;2.329896907216495;4.845360824742268;0.010309278350515464;0.35051546391752575;97;7636623.06185567;1.4742268041237114;2.402061855670103;0.020618556701030927;0.07216494845360824
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoShingleNormalizedNormalizedTermFrequency;0.7;92;266937.6847826087;2.3260869565217392;4.75;0.021739130434782608;0.25;96;336266.3958333333;1.4479166666666667;2.40625;0.020833333333333332;0.08333333333333333
PostId_VersionCount_SO_17-06_sample_100_1;fourGramOverlapNormalizedPadding;0.7;97;214673.47422680413;2.5876288659793816;4.804123711340206;0.05154639175257732;0.09278350515463918;97;327230.19587628864;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;twoGramDice;0.6;97;133951.71134020618;2.6082474226804124;4.814432989690721;0.041237113402061855;0.07216494845360824;97;210986.1649484536;1.5360824742268042;2.402061855670103;0.020618556701030927;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;fourGramOverlap;0.4;97;168415.62886597938;2.6391752577319587;4.814432989690721;0.041237113402061855;0.041237113402061855;97;246413.40206185568;1.5257731958762886;2.381443298969072;0.041237113402061855;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramDiceNormalizedPadding;0.6;96;209328.82291666666;2.4479166666666665;4.677083333333333;0.041666666666666664;0.16666666666666666;97;309453.57731958764;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramOverlapNormalized;0.4;96;204106.4375;2.5625;4.677083333333333;0.041666666666666664;0.052083333333333336;97;309423.8556701031;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOverlapNormalized;0.3;97;144448.01030927835;2.618556701030928;4.804123711340206;0.05154639175257732;0.061855670103092786;97;232806.8144329897;1.5154639175257731;2.381443298969072;0.041237113402061855;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramJaccard;0.7;97;105635.88659793814;2.3402061855670104;4.824742268041237;0.030927835051546393;0.3402061855670103;97;179419.54639175258;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;threeGramDiceNormalizedPadding;0.9;97;201413.22680412373;2.154639175257732;4.845360824742268;0.010309278350515464;0.5257731958762887;97;287699.6391752577;1.402061855670103;2.4123711340206184;0.010309278350515464;0.14432989690721648
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramDiceNormalizedPadding;0.9;96;208146.11458333334;2.0208333333333335;4.708333333333333;0.010416666666666666;0.59375;97;311001.2989690722;1.3814432989690721;2.4123711340206184;0.010309278350515464;0.16494845360824742
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTokenNormalized;0.8;97;137252.9381443299;2.3608247422680413;4.845360824742268;0.010309278350515464;0.31958762886597936;97;142905.40206185568;1.4329896907216495;2.402061855670103;0.020618556701030927;0.1134020618556701
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleJaccardNormalized;0.4;84;236603.7380952381;2.2142857142857144;3.892857142857143;0.023809523809523808;0.17857142857142858;94;340401.3404255319;1.446808510638298;2.3617021276595747;0.02127659574468085;0.07446808510638298
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTwoGramNormalized;0.7;97;270597.54639175255;2.4536082474226806;4.845360824742268;0.010309278350515464;0.2268041237113402;97;320857.57731958764;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedNormalizedTermFrequency;0.4;96;350807.3229166667;2.5520833333333335;4.677083333333333;0.041666666666666664;0.0625;97;456153.8453608247;1.5360824742268042;2.402061855670103;0.020618556701030927;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalizedPadding;0.9;97;223195.6494845361;1.9381443298969072;4.845360824742268;0.010309278350515464;0.7422680412371134;97;305007.59793814435;1.3608247422680413;2.4123711340206184;0.010309278350515464;0.18556701030927836
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeShingleNormalizedTermFrequency;0.8;84;264074.3095238095;2.0238095238095237;3.9047619047619047;0.011904761904761904;0.36904761904761907;94;368791.89361702127;1.3617021276595744;2.3617021276595747;0.02127659574468085;0.1595744680851064
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedTermFrequency;0.4;97;264612.8762886598;2.618556701030928;4.804123711340206;0.05154639175257732;0.061855670103092786;97;332477.206185567;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOverlap;0.8;97;93421.72164948453;2.556701030927835;4.793814432989691;0.061855670103092786;0.12371134020618557;97;171109.6701030928;1.5051546391752577;2.3917525773195876;0.030927835051546393;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOverlapNormalized;0.7;97;146754.70103092783;2.5876288659793816;4.824742268041237;0.030927835051546393;0.09278350515463918;97;237145.28865979382;1.5154639175257731;2.3917525773195876;0.030927835051546393;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequenceNormalized;0.7;97;263744.6804123711;2.3092783505154637;4.845360824742268;0.010309278350515464;0.3711340206185567;97;1879503.4845360825;1.4639175257731958;2.402061855670103;0.020618556701030927;0.08247422680412371
PostId_VersionCount_SO_17-06_sample_100_1;tokenJaccard;0.4;97;61903.41237113402;2.577319587628866;4.835051546391752;0.020618556701030927;0.10309278350515463;97;70078.0;1.4948453608247423;2.402061855670103;0.020618556701030927;0.05154639175257732
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccardNormalized;0.3;92;236178.11956521738;2.510869565217391;4.739130434782608;0.03260869565217391;0.06521739130434782;96;316741.15625;1.4895833333333333;2.40625;0.020833333333333332;0.041666666666666664
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccardNormalized;0.9;97;217352.57731958764;2.0927835051546393;4.845360824742268;0.010309278350515464;0.5876288659793815;97;270097.6082474227;1.3814432989690721;2.4123711340206184;0.010309278350515464;0.16494845360824742
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleDiceNormalized;0.8;84;228526.86904761905;2.011904761904762;3.9047619047619047;0.011904761904761904;0.38095238095238093;94;329751.28723404254;1.372340425531915;2.3617021276595747;0.02127659574468085;0.14893617021276595
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequence;0.3;97;254392.57731958764;2.6082474226804124;4.824742268041237;0.030927835051546393;0.07216494845360824;97;2392827.494845361;1.5154639175257731;2.381443298969072;0.041237113402061855;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOptimalAlignment;0.5;97;636823.4432989691;2.484536082474227;4.835051546391752;0.020618556701030927;0.1958762886597938;97;2844442.0824742266;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;fourGramDiceNormalized;0.7;97;204302.31958762885;2.463917525773196;4.835051546391752;0.020618556701030927;0.21649484536082475;97;295192.0618556701;1.4948453608247423;2.402061855670103;0.020618556701030927;0.05154639175257732
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeGramNormalizedBool;0.4;97;328180.7731958763;2.6391752577319587;4.814432989690721;0.041237113402061855;0.041237113402061855;97;393662.74226804124;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedBool;0.3;97;264304.7113402062;2.649484536082474;4.804123711340206;0.05154639175257732;0.030927835051546393;97;344956.05154639174;1.5257731958762886;2.381443298969072;0.041237113402061855;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;tokenJaccardNormalized;0.7;97;241406.69072164947;2.3195876288659796;4.845360824742268;0.010309278350515464;0.36082474226804123;97;360057.1855670103;1.4536082474226804;2.4123711340206184;0.010309278350515464;0.09278350515463918
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramOverlapNormalized;0.4;97;148444.22680412373;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;237597.1649484536;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;threeGramOverlapNormalized;0.4;97;203085.34020618556;2.6391752577319587;4.814432989690721;0.041237113402061855;0.041237113402061855;97;290596.206185567;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramOptimalAlignment;0.3;97;636786.9175257732;2.6082474226804124;4.824742268041237;0.030927835051546393;0.07216494845360824;97;2792439.8865979384;1.5154639175257731;2.3917525773195876;0.030927835051546393;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;tokenJaccard;0.3;97;63868.298969072166;2.6288659793814433;4.824742268041237;0.030927835051546393;0.05154639175257732;97;71253.77319587629;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramLongestCommonSubsequenceNormalized;0.6;97;293515.5360824742;2.4123711340206184;4.845360824742268;0.010309278350515464;0.26804123711340205;97;1866722.9484536082;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleJaccardNormalized;0.5;93;236425.688172043;2.3225806451612905;4.698924731182796;0.021505376344086023;0.22580645161290322;96;314028.8229166667;1.4583333333333333;2.40625;0.020833333333333332;0.07291666666666667
PostId_VersionCount_SO_17-06_sample_100_1;tokenOverlap;0.6;97;57232.948453608245;2.6391752577319587;4.824742268041237;0.030927835051546393;0.041237113402061855;97;68467.43298969071;1.4742268041237114;2.381443298969072;0.041237113402061855;0.07216494845360824
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramDiceNormalized;0.3;96;136812.53125;2.5416666666666665;4.677083333333333;0.041666666666666664;0.07291666666666667;97;233124.20618556702;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramLongestCommonSubsequenceNormalized;0.3;96;189973.6875;2.5208333333333335;4.6875;0.03125;0.09375;97;828362.5360824743;1.5051546391752577;2.3917525773195876;0.030927835051546393;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;threeGramDiceNormalizedPadding;0.4;97;213134.3298969072;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;297162.8453608247;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;threeGramJaccardNormalized;0.3;97;222758.69072164947;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;306713.25773195876;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramLongestCommonSubsequence;0.8;96;149140.54166666666;2.1145833333333335;4.708333333333333;0.010416666666666666;0.5;97;1205362.6494845361;1.4123711340206186;2.4123711340206184;0.010309278350515464;0.13402061855670103
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedTermFrequency;0.8;97;261679.7525773196;2.484536082474227;4.824742268041237;0.030927835051546393;0.1958762886597938;97;326362.72164948453;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramLongestCommonSubsequenceNormalized;0.5;96;186670.97916666666;2.4270833333333335;4.697916666666667;0.020833333333333332;0.1875;97;824299.9072164949;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeGramNormalizedNormalizedTermFrequency;0.4;97;329682.44329896907;2.6391752577319587;4.814432989690721;0.041237113402061855;0.041237113402061855;97;397176.8556701031;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshteinNormalized;0.8;97;5502716.103092783;2.2061855670103094;4.845360824742268;0.010309278350515464;0.4742268041237113;97;1.4942071010309279E7;1.4329896907216495;2.4123711340206184;0.010309278350515464;0.1134020618556701
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramJaccardNormalized;0.4;97;146856.96907216494;2.5463917525773194;4.824742268041237;0.030927835051546393;0.13402061855670103;97;237544.62886597938;1.5154639175257731;2.402061855670103;0.020618556701030927;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleJaccard;0.4;84;132162.27380952382;2.1666666666666665;3.9047619047619047;0.023809523809523808;0.2261904761904762;89;146909.8651685393;1.3258426966292134;2.168539325842697;0.02247191011235955;0.12359550561797752
PostId_VersionCount_SO_17-06_sample_100_1;threeGramOverlapNormalized;0.7;97;200399.2680412371;2.597938144329897;4.804123711340206;0.05154639175257732;0.08247422680412371;97;289561.6391752577;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;damerauLevenshtein;0.8;97;5461587.319587629;2.2061855670103094;4.845360824742268;0.010309278350515464;0.4742268041237113;97;2.0308079288659792E7;1.4329896907216495;2.4123711340206184;0.010309278350515464;0.1134020618556701
PostId_VersionCount_SO_17-06_sample_100_1;tokenJaccard;0.7;97;60427.63917525773;2.329896907216495;4.845360824742268;0.010309278350515464;0.35051546391752575;97;69154.61855670103;1.402061855670103;2.4123711340206184;0.010309278350515464;0.14432989690721648
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramJaccardNormalized;0.9;97;149244.76288659795;1.8865979381443299;4.845360824742268;0.010309278350515464;0.7938144329896907;97;238328.31958762885;1.3711340206185567;2.4123711340206184;0.010309278350515464;0.17525773195876287
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramJaccard;0.4;97;105864.55670103093;2.6082474226804124;4.824742268041237;0.030927835051546393;0.07216494845360824;97;181998.36082474227;1.5360824742268042;2.402061855670103;0.020618556701030927;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedNormalizedTermFrequency;0.9;96;347769.0520833333;2.0625;4.708333333333333;0.010416666666666666;0.5520833333333334;97;453130.41237113404;1.402061855670103;2.4123711340206184;0.010309278350515464;0.14432989690721648
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramJaccardNormalized;0.8;97;146394.54639175258;2.0927835051546393;4.845360824742268;0.010309278350515464;0.5876288659793815;97;233166.34020618556;1.3814432989690721;2.4123711340206184;0.010309278350515464;0.16494845360824742
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramDice;0.4;97;95755.57731958762;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;173147.34020618556;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleOverlapNormalized;0.9;84;229192.0119047619;2.0595238095238093;3.869047619047619;0.047619047619047616;0.3333333333333333;94;334853.58510638296;1.351063829787234;2.351063829787234;0.031914893617021274;0.1702127659574468
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramDice;0.3;97;92616.77319587629;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;170723.72164948453;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramDice;0.3;97;97607.28865979382;2.6391752577319587;4.814432989690721;0.041237113402061855;0.041237113402061855;97;175906.13402061857;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlap;0.7;96;87139.82291666667;2.5;4.666666666666667;0.052083333333333336;0.11458333333333333;97;170871.40206185568;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;fourGramDiceNormalizedPadding;0.8;97;209568.63917525773;2.3092783505154637;4.845360824742268;0.010309278350515464;0.3711340206185567;97;301537.42268041236;1.4639175257731958;2.402061855670103;0.020618556701030927;0.08247422680412371
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeShingleNormalizedNormalizedTermFrequency;0.5;84;265571.03571428574;2.2738095238095237;3.880952380952381;0.03571428571428571;0.11904761904761904;94;367014.24468085106;1.4680851063829787;2.3617021276595747;0.02127659574468085;0.05319148936170213
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramLongestCommonSubsequence;0.4;97;430716.3402061856;2.577319587628866;4.824742268041237;0.030927835051546393;0.10309278350515463;97;4469361.948453608;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;manhattanFiveGramNormalized;0.5;96;337828.65625;2.5104166666666665;4.6875;0.03125;0.10416666666666667;97;445600.61855670105;1.5051546391752577;2.3917525773195876;0.030927835051546393;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;winnowingThreeGramJaccardNormalized;0.3;97;152353.63917525773;2.6082474226804124;4.824742268041237;0.030927835051546393;0.07216494845360824;97;241566.42268041236;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;levenshtein;0.8;97;886481.3195876288;2.2061855670103094;4.845360824742268;0.010309278350515464;0.4742268041237113;97;7547459.206185567;1.4329896907216495;2.4123711340206184;0.010309278350515464;0.1134020618556701
PostId_VersionCount_SO_17-06_sample_100_1;fiveGramOverlapNormalizedPadding;0.7;96;211056.69791666666;2.5;4.666666666666667;0.052083333333333336;0.11458333333333333;97;363535.3298969072;1.5154639175257731;2.402061855670103;0.020618556701030927;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;manhattanFiveGramNormalized;0.6;96;339364.9375;2.4583333333333335;4.6875;0.03125;0.15625;97;446977.19587628864;1.4948453608247423;2.402061855670103;0.020618556701030927;0.05154639175257732
PostId_VersionCount_SO_17-06_sample_100_1;threeGramOverlap;0.6;97;160313.8556701031;2.6391752577319587;4.814432989690721;0.041237113402061855;0.041237113402061855;97;236445.27835051547;1.5257731958762886;2.381443298969072;0.041237113402061855;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOverlapNormalized;0.5;97;160767.61855670103;2.6082474226804124;4.804123711340206;0.05154639175257732;0.07216494845360824;97;231601.45360824742;1.5051546391752577;2.381443298969072;0.041237113402061855;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramDiceNormalized;0.4;97;149303.05154639174;2.649484536082474;4.814432989690721;0.041237113402061855;0.030927835051546393;97;245233.88659793814;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeGramNormalizedTermFrequency;0.4;97;362043.4845360825;2.6082474226804124;4.814432989690721;0.041237113402061855;0.07216494845360824;97;395401.19587628864;1.5463917525773196;2.402061855670103;0.020618556701030927;0.0
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramJaccardNormalized;0.3;97;156150.60824742267;2.6288659793814433;4.814432989690721;0.041237113402061855;0.05154639175257732;97;244543.77319587627;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;threeShingleOverlapNormalized;0.6;85;230119.7882352941;2.2823529411764705;3.835294117647059;0.03529411764705882;0.08235294117647059;94;383234.5;1.4680851063829787;2.351063829787234;0.031914893617021274;0.05319148936170213
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccardNormalized;0.4;97;195720.8556701031;2.618556701030928;4.814432989690721;0.041237113402061855;0.061855670103092786;97;276538.92783505155;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccardNormalizedPadding;0.6;97;195370.03092783506;2.463917525773196;4.824742268041237;0.030927835051546393;0.21649484536082475;97;273889.1443298969;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlap;0.9;96;87511.15625;2.3854166666666665;4.666666666666667;0.052083333333333336;0.22916666666666666;97;169585.88659793814;1.4536082474226804;2.3917525773195876;0.030927835051546393;0.09278350515463918
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlapNormalized;0.5;96;138854.15625;2.5520833333333335;4.677083333333333;0.041666666666666664;0.0625;97;233423.7525773196;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;fourGramOverlapNormalized;0.7;97;205640.79381443298;2.597938144329897;4.804123711340206;0.05154639175257732;0.08247422680412371;97;303191.8350515464;1.5154639175257731;2.3917525773195876;0.030927835051546393;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;twoGramDiceNormalizedPadding;0.9;97;181551.6701030928;2.247422680412371;4.845360824742268;0.010309278350515464;0.4329896907216495;97;262896.74226804124;1.443298969072165;2.4123711340206184;0.010309278350515464;0.10309278350515463
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramLongestCommonSubsequenceNormalized;0.8;97;224858.37113402062;2.134020618556701;4.845360824742268;0.010309278350515464;0.5463917525773195;97;1193279.4020618557;1.4123711340206186;2.4123711340206184;0.010309278350515464;0.13402061855670103
PostId_VersionCount_SO_17-06_sample_100_1;manhattanTwoGramNormalized;0.6;97;262599.19587628864;2.556701030927835;4.824742268041237;0.030927835051546393;0.12371134020618557;97;321725.94845360826;1.5257731958762886;2.402061855670103;0.020618556701030927;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFourGramOverlapNormalized;0.9;97;142762.68041237115;2.4123711340206184;4.793814432989691;0.061855670103092786;0.26804123711340205;97;242161.03092783506;1.4123711340206186;2.3917525773195876;0.030927835051546393;0.13402061855670103
PostId_VersionCount_SO_17-06_sample_100_1;twoGramJaccard;0.5;97;149127.36082474227;2.5876288659793816;4.835051546391752;0.020618556701030927;0.09278350515463918;97;219351.3298969072;1.5154639175257731;2.402061855670103;0.020618556701030927;0.030927835051546393
PostId_VersionCount_SO_17-06_sample_100_1;tokenOverlapNormalized;0.3;97;219736.01030927835;2.649484536082474;4.814432989690721;0.041237113402061855;0.030927835051546393;97;291799.42268041236;1.5257731958762886;2.381443298969072;0.041237113402061855;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;cosineFiveGramNormalizedTermFrequency;0.4;96;348250.875;2.5;4.677083333333333;0.041666666666666664;0.11458333333333333;97;453588.26804123714;1.5257731958762886;2.3917525773195876;0.030927835051546393;0.020618556701030927
PostId_VersionCount_SO_17-06_sample_100_1;winnowingTwoGramJaccardNormalized;0.7;97;153144.51546391752;2.381443298969072;4.835051546391752;0.020618556701030927;0.29896907216494845;97;243948.8350515464;1.4948453608247423;2.402061855670103;0.020618556701030927;0.05154639175257732
PostId_VersionCount_SO_17-06_sample_100_1;fourGramJaccard;0.9;97;190795.44329896907;1.907216494845361;4.845360824742268;0.010309278350515464;0.7731958762886598;97;266248.3711340206;1.3711340206185567;2.4123711340206184;0.010309278350515464;0.17525773195876287
PostId_VersionCount_SO_17-06_sample_100_1;cosineTwoGramNormalizedTermFrequency;0.6;97;261206.8556701031;2.597938144329897;4.814432989690721;0.041237113402061855;0.08247422680412371;97;326688.0;1.5463917525773196;2.402061855670103;0.020618556701030927;0.0
PostId_VersionCount_SO_17-06_sample_100_1;winnowingFiveGramOverlapNormalized;0.3;96;137848.41666666666;2.5625;4.677083333333333;0.041666666666666664;0.052083333333333336;97;233487.40206185568;1.5360824742268042;2.3917525773195876;0.030927835051546393;0.010309278350515464
PostId_VersionCount_SO_17-06_sample_100_1;twoShingleOverlapNormalized;0.8;92;230585.21739130435;2.4130434782608696;4.717391304347826;0.05434782608695652;0.16304347826086957;96;373047.0208333333;1.4375;2.3958333333333335;0.03125;0.09375
PostId_VersionCount_SO_17-06_sample_100_1;twoGramDice;0.8;97;131188.2474226804;2.4536082474226806;4.824742268041237;0.030927835051546393;0.2268041237113402;97;201983.01030927835;1.5051546391752577;2.402061855670103;0.020618556701030927;0.041237113402061855
PostId_VersionCount_SO_17-06_sample_100_1;cosineThreeShingleNormalizedTermFrequency;0.6;84;264850.95238095237;2.1904761904761907;3.880952380952381;0.03571428571428571;0.20238095238095238;94;433915.44680851063;1.446808510638298;2.351063829787234;0.031914893617021274;0.07446808510638298
